symbol,as_of_date,assettype,name,description,cik,exchange,currency,country,sector,industry,address,officialsite,fiscalyearend,latestquarter,marketcapitalization,ebitda,peratio,pegratio,bookvalue,dividendpershare,dividendyield,eps,revenuepersharettm,profitmargin,operatingmarginttm,returnonassetsttm,returnonequityttm,revenuettm,grossprofitttm,dilutedepsttm,quarterlyearningsgrowthyoy,quarterlyrevenuegrowthyoy,analysttargetprice,analystratingstrongbuy,analystratingbuy,analystratinghold,analystratingsell,analystratingstrongsell,trailingpe,forwardpe,pricetosalesratiottm,pricetobookratio,evtorevenue,evtoebitda,beta,52weekhigh,52weeklow,50daymovingaverage,200daymovingaverage,sharesoutstanding,sharesfloat,percentinsiders,percentinstitutions,dividenddate,exdividenddate
AZZ,2026-05-28,Common Stock,AZZ Incorporated,"AZZ Inc. provides metal plating and plating solutions, welding solutions, specialized electrical equipment, and engineering services for the power generation, transmission, distribution, refining, and industrial markets in the United States and internationally. The company is headquartered in Fort Worth, Texas.",8947.0,NYSE,USD,USA,INDUSTRIALS,SPECIALTY BUSINESS SERVICES,"ONE MUSEUM PLACE, FORT WORTH, TX, UNITED STATES, 76107",https://www.azz.com,February,2026-02-28,4243149000,360685000.0,13.46,1.235,44.75,0.77,0.0054,10.5,55.09,0.192,0.154,0.0762,0.266,1650080000,394955000,10.5,-0.218,0.094,161.67,0.0,6.0,4.0,0.0,0.0,13.46,20.7,2.571,3.162,2.888,8.42,1.164,151.67,86.06,135.73,119.33,30016600,29315000,1.836,96.498,2026-05-14,2026-04-23
