symbol,as_of_date,assettype,name,description,cik,exchange,currency,country,sector,industry,address,officialsite,fiscalyearend,latestquarter,marketcapitalization,ebitda,peratio,pegratio,bookvalue,dividendpershare,dividendyield,eps,revenuepersharettm,profitmargin,operatingmarginttm,returnonassetsttm,returnonequityttm,revenuettm,grossprofitttm,dilutedepsttm,quarterlyearningsgrowthyoy,quarterlyrevenuegrowthyoy,analysttargetprice,analystratingstrongbuy,analystratingbuy,analystratinghold,analystratingsell,analystratingstrongsell,trailingpe,forwardpe,pricetosalesratiottm,pricetobookratio,evtorevenue,evtoebitda,beta,52weekhigh,52weeklow,50daymovingaverage,200daymovingaverage,sharesoutstanding,sharesfloat,percentinsiders,percentinstitutions,dividenddate,exdividenddate
LESL,2026-05-28,Common Stock,Leslies Inc,"Leslie's, Inc. is a direct-to-consumer spa and pool care brand in the United States. The company is headquartered in Phoenix, Arizona.",1821806.0,NASDAQ,USD,USA,CONSUMER CYCLICAL,SPECIALTY RETAIL,"2005 EAST INDIAN SCHOOL ROAD, PHOENIX, AZ, UNITED STATES, 85016",https://lesliespool.com,September,2026-03-31,33413200,44612000.0,,,-57.85,,,-30.19,131.39,-0.226,-0.21,0.0087,0.0,1221425000,428399000,-30.19,-0.643,0.043,2.7,0.0,1.0,3.0,0.0,0.0,,11.88,0.0264,,0.904,25.24,1.523,16.2,0.87,1.716,2.979,9359400,9124400,6.075,59.285,,
