symbol,as_of_date,assettype,name,description,cik,exchange,currency,country,sector,industry,address,officialsite,fiscalyearend,latestquarter,marketcapitalization,ebitda,peratio,pegratio,bookvalue,dividendpershare,dividendyield,eps,revenuepersharettm,profitmargin,operatingmarginttm,returnonassetsttm,returnonequityttm,revenuettm,grossprofitttm,dilutedepsttm,quarterlyearningsgrowthyoy,quarterlyrevenuegrowthyoy,analysttargetprice,analystratingstrongbuy,analystratingbuy,analystratinghold,analystratingsell,analystratingstrongsell,trailingpe,forwardpe,pricetosalesratiottm,pricetobookratio,evtorevenue,evtoebitda,beta,52weekhigh,52weeklow,50daymovingaverage,200daymovingaverage,sharesoutstanding,sharesfloat,percentinsiders,percentinstitutions,dividenddate,exdividenddate
GMAB,2026-05-28,Common Stock,Genmab AS,"Genmab A / S develops antibody therapies for the treatment of cancer and other diseases mainly in Denmark. The company is headquartered in Copenhagen, Denmark.",1434265.0,NASDAQ,USD,USA,HEALTHCARE,BIOTECHNOLOGY,"CARL JACOBSENS VEJ 30, COPENHAGEN, DENMARK, 2500",https://www.genmab.com,December,2026-03-31,16398177000,1330000000.0,20.39,1.786,9.26,,,1.31,6.29,0.21,0.251,0.0848,0.15,3901000000,3640000000,1.31,-0.728,0.253,37.55,0.0,9.0,2.0,0.0,0.0,20.39,15.85,4.204,2.906,5.23,15.87,0.695,35.43,20.23,26.97,29.17,613934000,60642000,0.0,13.579,,
