symbol,as_of_date,assettype,name,description,cik,exchange,currency,country,sector,industry,address,officialsite,fiscalyearend,latestquarter,marketcapitalization,ebitda,peratio,pegratio,bookvalue,dividendpershare,dividendyield,eps,revenuepersharettm,profitmargin,operatingmarginttm,returnonassetsttm,returnonequityttm,revenuettm,grossprofitttm,dilutedepsttm,quarterlyearningsgrowthyoy,quarterlyrevenuegrowthyoy,analysttargetprice,analystratingstrongbuy,analystratingbuy,analystratinghold,analystratingsell,analystratingstrongsell,trailingpe,forwardpe,pricetosalesratiottm,pricetobookratio,evtorevenue,evtoebitda,beta,52weekhigh,52weeklow,50daymovingaverage,200daymovingaverage,sharesoutstanding,sharesfloat,percentinsiders,percentinstitutions,dividenddate,exdividenddate
RL,2026-05-28,Common Stock,Ralph Lauren Corp Class A,"Ralph Lauren Corporation is an American fashion company producing products ranging from the mid-range to the luxury segments. They are known for the clothing, marketing and distribution of products in four categories: apparel, home, accessories, and fragrances.",1037038.0,NYSE,USD,USA,CONSUMER CYCLICAL,APPAREL MANUFACTURING,"650 MADISON AVENUE, NEW YORK, NY, UNITED STATES, 10022",https://www.ralphlauren.com,March,2026-03-31,22391835000,1520300000.0,24.88,1.7,47.66,3.65,0.0096,15.12,133.03,0.116,0.134,0.109,0.347,8114500000,5669200000,15.12,0.2,0.166,427.0,4.0,12.0,2.0,1.0,0.0,24.88,21.1,2.76,7.88,2.876,15.93,1.387,393.41,255.15,356.32,342.55,37635100,37035800,3.947,108.347,2026-07-10,2026-06-26
