symbol,as_of_date,assettype,name,description,cik,exchange,currency,country,sector,industry,address,officialsite,fiscalyearend,latestquarter,marketcapitalization,ebitda,peratio,pegratio,bookvalue,dividendpershare,dividendyield,eps,revenuepersharettm,profitmargin,operatingmarginttm,returnonassetsttm,returnonequityttm,revenuettm,grossprofitttm,dilutedepsttm,quarterlyearningsgrowthyoy,quarterlyrevenuegrowthyoy,analysttargetprice,analystratingstrongbuy,analystratingbuy,analystratinghold,analystratingsell,analystratingstrongsell,trailingpe,forwardpe,pricetosalesratiottm,pricetobookratio,evtorevenue,evtoebitda,beta,52weekhigh,52weeklow,50daymovingaverage,200daymovingaverage,sharesoutstanding,sharesfloat,percentinsiders,percentinstitutions,dividenddate,exdividenddate
COF,2026-05-27,Common Stock,Capital One Financial Corporation,"Capital One Financial Corporation is an American bank holding company specializing in credit cards, auto loans, banking, and savings accounts, headquartered in McLean, Virginia with operations primarily in the United States.",927628.0,NYSE,USD,USA,FINANCIAL SERVICES,CREDIT SERVICES,"1680 CAPITAL ONE DRIVE, MCLEAN, VA, UNITED STATES, 22102",https://www.capitalone.com,December,2026-03-31,116007821000,,57.54,0.202,173.5,2.8,0.0149,3.24,60.46,0.0888,0.286,0.0049,0.0326,36310999000,36310999000,3.24,-0.032,0.463,255.19,4.0,14.0,5.0,0.0,0.0,57.54,9.56,3.195,1.041,2.866,,1.05,257.54,174.23,188.96,212.32,622293000,609517000,1.883,86.577,2026-06-01,2026-05-19
