symbol,as_of_date,assettype,name,description,cik,exchange,currency,country,sector,industry,address,officialsite,fiscalyearend,latestquarter,marketcapitalization,ebitda,peratio,pegratio,bookvalue,dividendpershare,dividendyield,eps,revenuepersharettm,profitmargin,operatingmarginttm,returnonassetsttm,returnonequityttm,revenuettm,grossprofitttm,dilutedepsttm,quarterlyearningsgrowthyoy,quarterlyrevenuegrowthyoy,analysttargetprice,analystratingstrongbuy,analystratingbuy,analystratinghold,analystratingsell,analystratingstrongsell,trailingpe,forwardpe,pricetosalesratiottm,pricetobookratio,evtorevenue,evtoebitda,beta,52weekhigh,52weeklow,50daymovingaverage,200daymovingaverage,sharesoutstanding,sharesfloat,percentinsiders,percentinstitutions,dividenddate,exdividenddate
SO,2026-05-28,Common Stock,Southern Company,"Southern Company is an American gas and electric utility holding company based in the southern United States. It is headquartered in Atlanta, Georgia, with executive offices also located in Birmingham, Alabama.",92122.0,NYSE,USD,USA,UTILITIES,UTILITIES - REGULATED ELECTRIC,"30 IVAN ALLEN JR. BOULEVARD, NW, ATLANTA, GA, UNITED STATES, 30308",https://www.southerncompany.com,December,2026-03-31,105673204000,13974000000.0,23.97,2.674,32.93,2.96,0.0315,3.91,27.21,0.145,0.258,0.0324,0.11,30175001000,14485000000,3.91,-0.008,0.08,101.5,1.0,6.0,15.0,1.0,1.0,23.97,20.58,3.502,2.857,6.0,12.48,0.357,98.76,82.46,94.92,92.62,1127301000,1124798000,0.097,72.576,2026-06-08,2026-05-18
