trade_id,symbol,entry_date,entry_price,exit_date,exit_price,quantity,side,initial_stop_loss,final_stop_loss,take_profit,pl,pl_pct,security_pl,fx_pl,entry_fx_rate,exit_fx_rate,security_currency,duration_days,entry_equity,entry_capital_available,entry_capital_required,concurrent_positions,competing_signals,entry_reason,exit_reason,commission_paid,partial_exits
T000135,HIMX,2006-11-15,2.12903298,2006-12-11,2.20215129,1049.558321035213,LONG,1.9576020151099183,1.9576020151099183,,70.7419306805326,3.1658325733937884,70.7419306805326,0.0,1.0,1.0,GBP,26,0.0,3598.5359136696115,2234.544279917396,2,"AXS,FSS,PLAB",AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 88.0) for CINF,6.0,0
T000241,HIMX,2011-08-17,0.88413452,2011-09-02,0.77063076,960.3189199005257,LONG,0.7934038829446041,0.7934038829446041,,-114.99980820784855,-13.544509537768043,-114.99980820784855,0.0,1.0,1.0,GBP,16,0.0,970.8417192682704,849.0511072931697,2,"BRKR,MRVL",AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000268,HIMX,2013-03-01,2.15747803,2013-03-26,2.90143597,755.2122717277899,LONG,2.0261672287801353,2.0261672287801353,,555.8461659373269,34.11451442894526,555.8461659373269,0.0,1.0,1.0,GBP,25,0.0,1983.3505698330055,1629.353884239097,0,,AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 89.0) for CNH,6.0,0
T000271,HIMX,2013-07-15,3.732189,2013-07-19,3.34610752,414.39686523988837,LONG,3.3904993475853678,3.3904993475853678,,-165.9909550391767,-10.732584925503533,-165.9909550391767,0.0,1.0,1.0,GBP,4,0.0,2831.9024169106133,1546.6074220827936,0,"HTO,WMB",AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000285,HIMX,2014-09-08,6.08702412,2014-09-15,5.70911575,433.4977325233161,LONG,5.740675454191186,5.740675454191186,,-169.82242149658242,-6.435809438626365,-169.82242149658242,0.0,1.0,1.0,GBP,7,0.0,3002.827225811927,2638.711153834733,1,"AL,NVDA",AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000291,HIMX,2015-01-13,4.9735441,2015-02-11,5.16924665,381.83528315672766,LONG,4.589490279177206,4.589490279177206,,68.72613859374367,3.618927759880359,68.72613859374367,0.0,1.0,1.0,GBP,29,0.0,2929.90598842589,1899.0746197159722,0,,AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 85.0) for EQT,6.0,0
T000295,HIMX,2015-04-21,4.13674699,2015-05-08,4.08276008,737.1999336911025,LONG,3.9104840401882264,3.9104840401882264,,-45.79914647218744,-1.501803587291735,-45.79914647218744,0.0,1.0,1.0,GBP,17,0.0,3336.020631959852,3049.6096067248677,0,"HPQ,NEE,TSCO,TTEK",AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 85.0) for NWE,6.0,0
T000336,HIMX,2017-06-16,5.75314221,2017-07-03,5.60453706,220.99841971816423,LONG,5.320734275496924,5.320734275496924,,-38.84150331198072,-3.0549334430966404,-38.84150331198072,0.0,1.0,1.0,GBP,17,0.0,1908.229403975506,1271.435336823867,1,"CVS,NWE,OMC",AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 85.0) for SHOP,6.0,0
T000378,HIMX,2019-11-15,1.87504106,2019-11-19,1.60297628,523.8967328614345,LONG,1.7064881253083457,1.7064881253083457,,-148.53384936866496,-15.120597876647762,-148.53384936866496,0.0,1.0,1.0,GBP,4,0.0,1058.11165697764,982.327885315041,1,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000384,HIMX,2020-01-30,2.88976916,2020-02-24,3.52948905,441.3455342952488,LONG,2.6444557576532888,2.6444557576532888,,276.3375166513477,21.666959020150127,276.3375166513477,0.0,1.0,1.0,GBP,25,0.0,2165.3594925698935,1275.3867139101324,0,NFLX,AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 89.0) for DLTR,6.0,0
T000431,HIMX,2021-09-28,7.77495524,2021-10-15,7.32596841,204.4833749873191,LONG,7.111082223026272,7.111082223026272,,-97.81034232325769,-6.1521777803134885,-97.81034232325769,0.0,1.0,1.0,GBP,17,0.0,2715.0199014760333,1589.8490878505415,1,"FLS,JPM,LAC,RASP",AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 85.0) for AES,6.0,0
T000457,HIMX,2022-08-19,5.85583781,2022-09-01,5.23028837,170.39149021129833,LONG,5.373397675098445,5.373397675098445,,-112.58830128244306,-11.283824579608428,-112.58830128244306,0.0,1.0,1.0,GBP,13,0.0,1074.3547070281766,997.7849308815656,1,"MORN,TKA",AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
