trade_id,symbol,entry_date,entry_price,exit_date,exit_price,quantity,side,initial_stop_loss,final_stop_loss,take_profit,pl,pl_pct,security_pl,fx_pl,entry_fx_rate,exit_fx_rate,security_currency,duration_days,entry_equity,entry_capital_available,entry_capital_required,concurrent_positions,competing_signals,entry_reason,exit_reason,commission_paid,partial_exits
T000043,CRK,2001-08-17,35.41222317,2001-08-27,32.72268723,102.71187152116028,LONG,32.93373187814445,32.93373187814445,,-282.24726992082293,-7.759896249230488,-282.24726992082293,0.0,1.0,1.0,GBP,10,0.0,5091.409582707632,3637.255716515695,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000088,CRK,2003-10-10,68.80729438,2003-10-15,65.08676967,44.94637599611715,LONG,65.3053772888255,65.3053772888255,,-173.224102518505,-5.601175214865669,-173.224102518505,0.0,1.0,1.0,GBP,5,0.0,3147.969645743163,3092.6385244789985,0,"WGO,XOM",AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000171,CRK,2008-09-03,255.95421482,2008-09-09,214.04223498,5.345213834755701,LONG,223.81382950104916,223.81382950104916,,-230.02849448277013,-16.81335054280488,-230.02849448277013,0.0,1.0,1.0,GBP,6,0.0,3432.944645224702,1368.1300101198967,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000212,CRK,2009-12-15,180.51268696,2010-01-11,189.02955076,13.125487830689268,LONG,170.62110111222196,170.62110111222196,,105.78799216253809,4.4649149425831425,105.78799216253809,0.0,1.0,1.0,GBP,27,0.0,2593.6377934245747,2369.317075978501,0,EQT,AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 87.0) for EXPN,6.0,0
T000246,CRK,2011-10-27,85.88584758,2011-11-01,75.62078542,12.200429088829232,LONG,77.88273172610504,77.88273172610504,,-131.23816297550422,-12.52458751362743,-131.23816297550422,0.0,1.0,1.0,GBP,5,0.0,1076.6662728506794,1047.8441931337857,1,"NEE,UMBF",AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000292,CRK,2015-02-04,26.02168359,2015-02-26,24.88412365,36.06773166867885,LONG,21.517655666003407,21.517655666003407,,-47.02920667295839,-5.010873406692648,-47.02920667295839,0.0,1.0,1.0,GBP,22,0.0,1027.8313687099178,938.5431012913838,1,"DLTR,GTLS,LUMN,SPGI,UVV,WGO",AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 60.0) for TKA,6.0,0
T000302,CRK,2015-08-11,9.14787784,2015-09-09,13.84031258,59.20419900162952,LONG,7.024703850011313,7.024703850011313,,271.81184014911975,50.1874932874821,271.81184014911975,0.0,1.0,1.0,GBP,29,0.0,1098.4964007213803,541.5927800819568,1,VZ,AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 85.0) for POR,6.0,0
T000319,CRK,2016-08-08,3.90562245,2016-09-02,6.55992898,197.44477572308173,LONG,3.2491737272910406,3.2491737272910406,,518.0789575161613,67.18310127768143,518.0789575161613,0.0,1.0,1.0,GBP,25,0.0,2592.2474165794792,771.144748699283,0,,AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 89.0) for AIT,6.0,0
T000325,CRK,2016-12-02,9.8872918,2016-12-19,9.40382882,141.3988628930791,LONG,8.904575789348403,8.904575789348403,,-74.36111562289952,-5.3189098348236925,-74.36111562289952,0.0,1.0,1.0,GBP,17,0.0,1895.6840670388913,1398.0518176120652,2,"AMG,AXS,NVDA",AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 85.0) for NEE,6.0,0
T000333,CRK,2017-04-18,8.6264962,2017-05-02,7.88708224,159.75985512124282,LONG,7.938509464089772,7.938509464089772,,-124.12866712422448,-9.006789205562276,-124.12866712422448,0.0,1.0,1.0,GBP,14,0.0,2198.2532250870963,1378.1677831159518,0,NWN,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000342,CRK,2017-11-01,4.73035341,2017-11-27,5.49820637,237.29086100068903,LONG,4.345759059258508,4.345759059258508,,176.2044900003276,15.697929346334128,176.2044900003276,0.0,1.0,1.0,GBP,26,0.0,1825.2144924689953,1122.4696334964453,0,,AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 88.0) for ROSN,6.0,0
T000386,CRK,2020-02-25,5.62144203,2020-03-05,4.9294264,211.7185844235344,LONG,5.080118981782332,5.080118981782332,,-152.5125695825604,-12.814418999852032,-152.5125695825604,0.0,1.0,1.0,GBP,9,0.0,2289.1629896895474,1190.1637490105595,0,"IQV,ISRG",AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000470,CRK,2023-02-16,12.50325715,2023-02-17,11.51063215,82.46422823379024,LONG,11.545014268607718,11.545014268607718,,-87.85605455056606,-8.520850270969296,-87.85605455056606,0.0,1.0,1.0,GBP,1,0.0,1307.172423894094,1031.0714512833697,1,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000513,CRK,2024-08-13,10.22,2024-09-03,10.24,67.8621621418517,LONG,9.51233126129035,9.51233126129035,,-4.642756757162995,-0.669417932984179,-4.642756757162995,0.0,1.0,1.0,GBP,21,0.0,960.4786137806789,693.5512970897244,0,"GRNT,LLY,TKA",AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 65.0) for CRBG,6.0,0
T000534,CRK,2025-09-17,17.15,2025-10-15,19.22,61.40717384326514,LONG,16.093365610715978,16.093365610715978,,121.11284985555886,11.500242252697722,121.11284985555886,0.0,1.0,1.0,GBP,28,0.0,1297.698632630723,1053.133031411997,1,CAT,AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 86.0) for DLTR,6.0,0
