trade_id,symbol,entry_date,entry_price,exit_date,exit_price,quantity,side,initial_stop_loss,final_stop_loss,take_profit,pl,pl_pct,security_pl,fx_pl,entry_fx_rate,exit_fx_rate,security_currency,duration_days,entry_equity,entry_capital_available,entry_capital_required,concurrent_positions,competing_signals,entry_reason,exit_reason,commission_paid,partial_exits
T000236,OKE,2015-12-24,12.92726431,2016-01-13,11.23900218,0.5942551198455196,LONG,11.66758155117089,11.66758155117089,,-7.003258414393802,-91.16341617760054,-7.003258414393802,0.0,1.0,1.0,GBP,20,0.0,14.971458576306544,7.682093001813758,1,"HUBB,THC",AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
