trade_id,symbol,entry_date,entry_price,exit_date,exit_price,quantity,side,initial_stop_loss,final_stop_loss,take_profit,pl,pl_pct,security_pl,fx_pl,entry_fx_rate,exit_fx_rate,security_currency,duration_days,entry_equity,entry_capital_available,entry_capital_required,concurrent_positions,competing_signals,entry_reason,exit_reason,commission_paid,partial_exits
T000674,BZ,2022-02-09,33.2826092599,2022-03-03,27.56376855009,34.97879425396667,LONG,27.537321962113047,27.537321962113047,,-206.03815255965267,-17.69805114463085,-206.03815255965267,0.0,1.0,1.0,GBP,22,10000.0,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000675,BZ,2022-03-22,25.688382639919997,2022-04-12,23.002574330069997,24.7079427414568,LONG,17.74285563008163,17.74285563008163,,-72.36079793430265,-11.40066014263578,-72.36079793430265,0.0,1.0,1.0,GBP,21,9793.961847440347,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000676,BZ,2022-06-03,21.255954649929997,2022-07-15,23.405610890069998,38.97134313117476,LONG,16.25060166255606,16.25060166255606,,77.77499094856698,9.388884155939374,77.77499094856698,0.0,1.0,1.0,GBP,42,9721.601049506044,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000677,BZ,2022-08-26,23.866162249929996,2022-09-19,20.91858041007,49.908631463926945,LONG,19.919316566913857,19.919316566913857,,-153.10977575533627,-12.854188677960629,-153.10977575533627,0.0,1.0,1.0,GBP,24,9799.376040454612,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000678,BZ,2022-11-14,15.84839250995,2023-02-21,21.68533289007,47.70372729509711,LONG,11.792360082408251,11.792360082408251,,272.443812130985,36.03623548079281,272.443812130985,0.0,1.0,1.0,GBP,99,9646.266264699276,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000679,BZ,2023-05-04,18.82304417994,2023-05-24,15.06963523005,84.81631103588764,LONG,16.4677079322917,16.4677079322917,,-324.35030093875446,-20.31632090678346,-324.35030093875446,0.0,1.0,1.0,GBP,20,9918.71007683026,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000680,BZ,2023-06-15,16.79397714995,2023-07-06,14.20458116004,78.57089354328963,LONG,14.337422427141675,14.337422427141675,,-209.4511566646396,-15.873310547403022,-209.4511566646396,0.0,1.0,1.0,GBP,21,9594.359775891506,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000681,BZ,2023-07-13,16.646229549949997,2023-08-11,15.669274990049999,91.78341519211187,LONG,14.58663106144496,14.58663106144496,,-95.66822599512841,-6.26163326673968,-95.66822599512841,0.0,1.0,1.0,GBP,29,9384.908619226866,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000682,BZ,2023-11-15,16.695478749949995,2023-12-04,14.00914601082,115.84273166428606,LONG,15.076634617833557,15.076634617833557,,-317.19212266002256,-16.400410787066992,-317.19212266002256,0.0,1.0,1.0,GBP,19,9289.240393231737,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000683,BZ,2024-02-16,14.793270742249998,2024-06-12,19.80740345931,120.48867676414012,LONG,13.290703450902834,13.290703450902834,,598.1462161983421,33.558065643854874,598.1462161983421,0.0,1.0,1.0,GBP,117,8972.048270571715,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000684,BZ,2024-09-24,15.111619543019998,2024-10-15,15.01192683621,106.9278903000155,LONG,13.308283520260098,13.308283520260098,,-16.659930817491095,-1.031029720203794,-16.659930817491095,0.0,1.0,1.0,GBP,21,9570.194486770057,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000685,BZ,2024-12-03,13.94765674302,2024-12-24,13.69143327159,120.21359165505692,LONG,12.34588416850426,12.34588416850426,,-36.80154376692708,-2.1948821846825997,-36.80154376692708,0.0,1.0,1.0,GBP,21,9553.534555952567,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000686,BZ,2025-01-21,14.484870339939999,2025-04-04,15.30978252237,143.62821032797785,LONG,13.146533860392198,13.146533860392198,,112.48066044016745,5.4065907452556425,112.48066044016745,0.0,1.0,1.0,GBP,73,9516.73301218564,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
