trade_id,symbol,entry_date,entry_price,exit_date,exit_price,quantity,side,initial_stop_loss,final_stop_loss,take_profit,pl,pl_pct,security_pl,fx_pl,entry_fx_rate,exit_fx_rate,security_currency,duration_days,entry_equity,entry_capital_available,entry_capital_required,concurrent_positions,competing_signals,entry_reason,exit_reason,commission_paid,partial_exits
T001274,PARR,2014-12-18,15.855839999999999,2015-05-11,21.64833,121.26863513943186,LONG,14.192416520805448,14.192416520805448,,696.447356358808,36.22017545661277,696.447356358808,0.0,1.0,1.0,GBP,144,10000.0,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001275,PARR,2015-08-12,21.010989999999996,2015-08-24,18.21177,129.37141774945377,LONG,19.33804908523789,19.33804908523789,,-368.1390599926253,-13.543379420733311,-368.1390599926253,0.0,1.0,1.0,GBP,12,10696.447356358807,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T001276,PARR,2015-10-07,21.381359999999997,2015-12-07,21.54843,112.94126973179135,LONG,19.532857392065292,19.532857392065292,,12.869097934090664,0.5329176622438778,12.869097934090664,0.0,1.0,1.0,GBP,61,10328.308296366182,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001277,PARR,2016-09-19,14.014,2016-10-14,13.49649,166.67767294822985,LONG,12.760380275891986,12.760380275891986,,-92.25736252743837,-3.949676200943106,-92.25736252743837,0.0,1.0,1.0,GBP,25,10341.177394300274,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001278,PARR,2016-11-14,14.714699999999997,2016-12-14,14.35563,168.60292810710058,LONG,13.485468145141754,13.485468145141754,,-66.54025339541616,-2.6820565188118253,-66.54025339541616,0.0,1.0,1.0,GBP,30,10248.920031772836,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001279,PARR,2017-01-26,14.524509999999998,2017-08-03,17.26272,207.31761104179108,LONG,13.528683697955973,13.528683697955973,,561.6791557307436,18.653082951612664,561.6791557307436,0.0,1.0,1.0,GBP,189,10182.37977837742,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001280,PARR,2017-08-28,17.757739999999995,2017-11-07,19.89009,212.23008686277052,LONG,16.728519887339072,16.728519887339072,,446.54882572183,11.848798306428343,446.54882572183,0.0,1.0,1.0,GBP,71,10744.058934108165,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001281,PARR,2017-11-30,20.78076,2017-12-21,19.79019,191.45146206214005,LONG,19.59213967539512,19.59213967539512,,-195.6460747748944,-4.917575372917238,-195.6460747748944,0.0,1.0,1.0,GBP,21,11190.607759829994,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001282,PARR,2018-03-12,18.47846,2018-03-28,16.7832,154.9513196443875,LONG,17.042267291100725,17.042267291100725,,-268.68277414034395,-9.383800590870205,-268.68277414034395,0.0,1.0,1.0,GBP,16,10994.961685055101,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T001283,PARR,2018-06-04,18.508489999999995,2018-06-25,17.282700000000002,170.28494941275977,LONG,17.231455027643886,17.231455027643886,,-214.73358814066557,-6.813224944845782,-214.73358814066557,0.0,1.0,1.0,GBP,21,10726.278910914756,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
