trade_id,symbol,entry_date,entry_price,exit_date,exit_price,quantity,side,initial_stop_loss,final_stop_loss,take_profit,pl,pl_pct,security_pl,fx_pl,entry_fx_rate,exit_fx_rate,security_currency,duration_days,entry_equity,entry_capital_available,entry_capital_required,concurrent_positions,competing_signals,entry_reason,exit_reason,commission_paid,partial_exits
T000218,COGT,2019-12-27,2.9632,2020-01-29,3.3952,2141.050983254332,LONG,1.9833459216170095,1.9833459216170095,,911.3203661939469,14.364254859611227,911.3203661939469,0.0,1.0,1.0,GBP,33,0.0,31285.786966894684,6344.362273579237,3,,AlphaTrend signal + Volume aligned,Price < EMA(50),13.613658571924345,0
T000223,COGT,2020-02-14,3.2188,2020-03-02,2.2024,2381.3316964573955,LONG,2.3254080244242856,2.3254080244242856,,-2433.2952116721317,-31.745408226668324,-2433.2952116721317,0.0,1.0,1.0,GBP,17,0.0,15822.727537017345,7665.030464557064,3,,AlphaTrend signal + Volume aligned,Stop loss hit,12.909675392834831,0
T000285,COGT,2021-01-27,9.6,2021-02-16,9.62,859.3885472499356,LONG,7.2260841371695665,7.2260841371695665,,0.6703230668545821,0.008124999999995544,0.6703230668545821,0.0,1.0,1.0,GBP,20,0.0,20332.900690222694,8250.130053599381,5,"EXPN,MMM",AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 35.0) for CMC,16.517447878143763,0
T000293,COGT,2021-03-23,9.05,2021-04-13,8.61,1322.1399504584283,LONG,7.406620726617135,7.406620726617135,,-605.0905697268059,-5.057016574585649,-605.0905697268059,0.0,1.0,1.0,GBP,21,0.0,37534.61318493526,11965.366551648776,5,LII,AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 30.0) for IDXX,23.348991525095844,0
T000469,COGT,2023-11-30,7.67,2023-12-11,4.06,1034.8716090170444,LONG,6.435436654446081,6.435436654446081,,-3748.0255525253006,-47.21942633637549,-3748.0255525253006,0.0,1.0,1.0,GBP,11,0.0,16490.937990418417,7937.46524116073,4,OKE,AlphaTrend signal + Volume aligned,Stop loss hit,12.13904397376993,0
T000524,COGT,2024-09-06,10.47,2024-11-05,9.99,709.4478795197792,LONG,8.786733612478836,8.786733612478836,,-355.05028578446905,-4.779942693409747,-355.05028578446905,0.0,1.0,1.0,GBP,60,0.0,10067.00645378811,7427.919298572089,4,,AlphaTrend signal + Volume aligned,Price < EMA(50),14.515303614974684,0
T000533,COGT,2025-01-15,8.12,2025-02-07,8.74,872.0395796697451,LONG,6.598179167162723,6.598179167162723,,525.961952082011,7.427832512315284,525.961952082011,0.0,1.0,1.0,GBP,23,0.0,17001.176131778957,7080.9613869183295,5,"CNH,FLS,IT,LEG,MOG.A,SLB,TKR,TTEK",AlphaTrend signal + Volume aligned,Price < EMA(50),14.702587313231902,0
