trade_id,symbol,entry_date,entry_price,exit_date,exit_price,quantity,side,initial_stop_loss,final_stop_loss,take_profit,pl,pl_pct,security_pl,fx_pl,entry_fx_rate,exit_fx_rate,security_currency,duration_days,entry_equity,entry_capital_available,entry_capital_required,concurrent_positions,competing_signals,entry_reason,exit_reason,commission_paid,partial_exits
T000022,PSIX,2015-07-10,51.22,2015-07-23,45.38,383.1717275498416,LONG,46.23801324552401,46.23801324552401,,-2274.737277772388,-11.590394377196398,-2274.737277772388,0.0,1.0,1.0,GBP,13,0.0,35402.23860029193,19626.055885102887,3,OMC,AlphaTrend signal + Volume aligned,Stop loss hit,37.0143888813147,0
T000033,PSIX,2015-10-19,24.41,2015-10-28,18.59,371.507703884295,LONG,18.89835059118959,18.89835059118959,,-2178.149667873621,-24.01884473576403,-2178.149667873621,0.0,1.0,1.0,GBP,9,0.0,14247.405029765987,9068.50305181564,4,AMKR,AlphaTrend signal + Volume aligned,Stop loss hit,15.974831267024683,0
T000043,PSIX,2015-12-31,18.25,2016-01-12,13.27,546.9411252898368,LONG,14.265443334418645,14.265443334418645,,-2741.0063882125232,-27.460383561643837,-2741.0063882125232,0.0,1.0,1.0,GBP,12,0.0,29275.985552887876,9981.675536539522,4,CNH,AlphaTrend signal + Volume aligned,Stop loss hit,17.239584269135655,0
T000079,PSIX,2016-10-12,9.91,2016-10-31,9.55,1114.4730571923521,LONG,7.863946514574788,7.863946514574788,,-422.8979462822093,-3.8290615539858672,-422.8979462822093,0.0,1.0,1.0,GBP,19,0.0,64163.29750957101,11044.42799677621,2,,AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 40.0) for ADI,21.687645692963173,0
T000082,PSIX,2016-12-21,10.19,2016-12-28,8.18,1399.3331725122935,LONG,8.219595820711218,8.219595820711218,,-2838.36542712876,-19.90549558390579,-2838.36542712876,0.0,1.0,1.0,GBP,7,0.0,39056.36868813703,14259.205027900269,3,PRIM,AlphaTrend signal + Volume aligned,Stop loss hit,25.705750379050826,0
T000088,PSIX,2017-02-03,2.8,2017-03-01,5.38,1334.1343321236347,LONG,0.6448169641716373,0.6448169641716373,,3431.1533580422065,91.8507142857143,3431.1533580422065,0.0,1.0,1.0,GBP,26,0.0,40003.20327484391,3735.576129946177,2,UHS,AlphaTrend signal + Volume aligned,Price < EMA(50),10.913218836771332,0
T000093,PSIX,2017-03-31,10.09,2017-04-18,6.29,1227.8041713604093,LONG,7.570839144025687,7.570839144025687,,-4685.767283496439,-37.82338949454906,-4685.767283496439,0.0,1.0,1.0,GBP,18,0.0,44144.872669730066,12388.544089026529,2,,AlphaTrend signal + Volume aligned,Stop loss hit,20.111432326883506,0
T000117,PSIX,2017-12-08,7.41,2017-12-27,6.7,2518.2666982737805,LONG,6.075954933290885,6.075954933290885,,-1823.5020988870272,-9.772064777327936,-1823.5020988870272,0.0,1.0,1.0,GBP,19,0.0,78903.0759923943,18660.356234208713,3,OKE,AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 40.0) for KEYS,35.53274311264305,0
T000258,PSIX,2020-08-17,3.75,2020-09-02,3.15,6098.504538867857,LONG,3.3835104152758286,3.3835104152758286,,-3701.1824046389033,-16.184000000000005,-3701.1824046389033,0.0,1.0,1.0,GBP,16,0.0,30239.099966418977,22869.392020754465,4,UCTT,AlphaTrend signal + Volume aligned,Stop loss hit,42.079681318188214,0
T000290,PSIX,2021-01-28,4.8,2021-03-30,5.5,1230.7355586141143,LONG,3.1373930575158666,3.1373930575158666,,848.8383147761549,14.368750000000006,848.8383147761549,0.0,1.0,1.0,GBP,61,0.0,24217.991242659642,5907.530681347748,5,,AlphaTrend signal + Volume aligned,Price < EMA(50),12.676576253725377,0
T000328,PSIX,2021-12-07,3.96,2021-12-28,2.38,1310.136525330802,LONG,2.520164027840466,2.520164027840466,,-2078.321975593264,-40.059090909090905,-2078.321975593264,0.0,1.0,1.0,GBP,21,0.0,19495.02376980025,5188.140640309975,5,"BHE,CSCO",AlphaTrend signal + Volume aligned,Stop loss hit,8.306265570597283,0
T000339,PSIX,2022-01-20,2.8,2022-02-18,2.99,1683.850911637632,LONG,1.7977312285543323,1.7977312285543323,,310.1821764327688,6.578928571428584,310.1821764327688,0.0,1.0,1.0,GBP,29,0.0,8674.954406789206,4714.78255258537,8,"COGT,IMTX",AlphaTrend signal + Volume aligned,Price < EMA(50),9.74949677838189,0
T000355,PSIX,2022-04-04,2.95,2022-04-13,2.2,4079.459914792105,LONG,2.5544836372017965,2.5544836372017965,,-3080.604154655258,-25.59830508474576,-3080.604154655258,0.0,1.0,1.0,GBP,9,0.0,16954.637614159732,12034.40674863671,5,,AlphaTrend signal + Volume aligned,Stop loss hit,21.00921856117934,0
