date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2006-02-02,ALOT,"Director, Chief Operating Officer",BUY,55000.0,7.5568,415624.0,"PIZZUTI, EVERETT V",Common Stock
2006-02-16,ALOT,Vice President,BUY,1650.0,7.6727,12659.955,"SULLIVAN, MICHAEL JOHN",Common Stock
2006-02-16,ALOT,Vice President,BUY,5500.0,7.6727,42199.85,"DEEB, ELIAS G",Common Stock
2006-02-21,ALOT,Vice President,BUY,2750.0,7.6727,21099.925,"PETRARCA, STEPHEN M",Common Stock
2006-03-03,ALOT,VP/Treasurer,BUY,5500.0,7.5568,41562.4,"OCONNELL, JOSEPH P",Common Stock
2006-03-20,ALOT,Director,BUY,1100.0,8.4091,9250.01,"VIETS, HERMANN",Common Stock
2006-03-20,ALOT,Director,BUY,1100.0,8.4091,9250.01,"HOPKINS, JACQUES V",Common Stock
2006-03-29,ALOT,Vice President,SELL,935.0,10.3225,9651.5375,"SULLIVAN, MICHAEL JOHN",Common Stock
2006-03-29,ALOT,Vice President,SELL,715.0,10.3,7364.500000000001,"SULLIVAN, MICHAEL JOHN",Common Stock
2006-04-04,ALOT,Chief Operating Officer,SELL,4500.0,10.72,48240.0,"PIZZUTI, EVERETT V",Common Stock
2006-04-04,ALOT,Chief Operating Officer,SELL,100.0,10.71,1071.0,"PIZZUTI, EVERETT V",Common Stock
2006-04-04,ALOT,Chief Operating Officer,SELL,7900.0,10.7,84530.0,"PIZZUTI, EVERETT V",Common Stock
2006-04-04,ALOT,Chief Operating Officer,SELL,2500.0,10.68,26700.0,"PIZZUTI, EVERETT V",Common Stock
2006-04-05,ALOT,Vice President,SELL,3000.0,10.6,31800.0,"DEEB, ELIAS G",Common Stock
2006-04-05,ALOT,Vice President,SELL,2527.0,10.8,27291.600000000002,"PETRARCA, STEPHEN M",Common Stock
2006-05-02,ALOT,Chief Operating Officer,SELL,750.0,11.5,8625.0,"PIZZUTI, EVERETT V",Common Stock
2006-05-02,ALOT,Chief Operating Officer,SELL,500.0,11.1,5550.0,"PIZZUTI, EVERETT V",Common Stock
2006-05-03,ALOT,Chief Operating Officer,SELL,5331.0,11.2756,60110.223600000005,"PIZZUTI, EVERETT V",Common Stock
2006-05-03,ALOT,Chief Operating Officer,SELL,4000.0,11.25,45000.0,"PIZZUTI, EVERETT V",Common Stock
2006-05-03,ALOT,Chief Operating Officer,SELL,1000.0,11.35,11350.0,"PIZZUTI, EVERETT V",Common Stock
2006-05-03,ALOT,Chief Operating Officer,SELL,331.0,11.36,3760.16,"PIZZUTI, EVERETT V",Common Stock
2006-05-04,ALOT,Chief Operating Officer,SELL,1050.0,11.25,11812.5,"PIZZUTI, EVERETT V",Common Stock
2006-05-05,ALOT,Chief Operating Officer,SELL,1000.0,10.9,10900.0,"PIZZUTI, EVERETT V",Common Stock
2006-05-05,ALOT,Chief Operating Officer,SELL,2369.0,10.8,25585.2,"PIZZUTI, EVERETT V",Common Stock
2006-05-30,ALOT,Chief Operating Officer,SELL,900.0,11.08,9972.0,"PIZZUTI, EVERETT V",Common Stock
2006-05-30,ALOT,Chief Operating Officer,SELL,253.0,11.2,2833.6,"PIZZUTI, EVERETT V",Common Stock
2006-05-30,ALOT,Chief Operating Officer,SELL,1500.0,11.07,16605.0,"PIZZUTI, EVERETT V",Common Stock
2006-05-31,ALOT,Chief Operating Officer,SELL,9904.0,11.0,108944.0,"PIZZUTI, EVERETT V",Common Stock
2006-05-31,ALOT,Chief Operating Officer,SELL,2443.0,10.72,26188.960000000003,"PIZZUTI, EVERETT V",Common Stock
2006-06-27,ALOT,Chief Operating Officer,SELL,733.0,12.05,8832.65,"PIZZUTI, EVERETT V",Common Stock
2006-06-27,ALOT,Chief Operating Officer,SELL,600.0,12.0,7200.0,"PIZZUTI, EVERETT V",Common Stock
2006-06-28,ALOT,Chief Operating Officer,SELL,100.0,11.75,1175.0,"PIZZUTI, EVERETT V",Common Stock
2006-06-30,ALOT,Chief Operating Officer,SELL,151.0,12.0,1812.0,"PIZZUTI, EVERETT V",Common Stock
2006-06-30,ALOT,Chief Operating Officer,SELL,1000.0,11.95,11950.0,"PIZZUTI, EVERETT V",Common Stock
2006-08-05,ALOT,Chief Operating Officer,SELL,10000.0,10.12,101199.99999999999,"PIZZUTI, EVERETT V",Common Stock
2006-08-05,ALOT,Chief Operating Officer,SELL,10000.0,10.35,103500.0,"PIZZUTI, EVERETT V",Common Stock
2006-08-22,ALOT,Chief Operating Officer,SELL,18750.0,10.0,187500.0,"PIZZUTI, EVERETT V",Common Stock
2006-09-06,ALOT,Chief Operating Officer,SELL,6402.0,10.25,65620.5,"PIZZUTI, EVERETT V",Common Stock
2006-09-07,ALOT,Chief Operating Officer,SELL,4854.0,10.25,49753.5,"PIZZUTI, EVERETT V",Common Stock
