date,symbol,insider_name,insider_title,is_executive,security_type,transaction_type,shares,price,value
2019-05-09,ACMR,"CHEAV, SOTHEARA",See remarks,False,Class A Common Stock,buy,10000.0,0.75,7500.0
2019-08-20,ACMR,"WANG, DAVID H","Director, See Remarks, 10% Owner",True,Class A Common Stock,buy,30000.0,0.75,22500.0
2019-08-23,ACMR,"CHEAV, SOTHEARA",See remarks,False,Class A Common Stock,sell,13393.0,13.195,176720.635
2019-08-23,ACMR,"WANG, DAVID H","Director, See remarks, 10% Owner",True,Class A Common Stock,sell,28661.0,13.195,378181.895
2019-08-23,ACMR,"LIU, TRACY",Director,True,Class A Common Stock,sell,2143.0,13.195,28276.885000000002
2019-08-23,ACMR,"HU, CHENMING",Director,True,Class A Common Stock,sell,22232.0,13.195,293351.24
2019-08-23,ACMR,"DUN, HAIPING",Director,True,Class A Common Stock,sell,28661.0,13.195,378181.895
2019-08-23,ACMR,"CHEN, FUPING",See remarks,False,Class A Common Stock,sell,17946.0,13.195,236797.47
2019-08-23,ACMR,"WANG, JIAN",See remarks,False,Class A Common Stock,sell,154821.0,13.195,2042863.095
2019-09-30,ACMR,"CHEN, FUPING",See remarks,False,Stock Option,sell,17946.0,10.195,182959.47
2019-09-30,ACMR,"HU, CHENMING",Director,True,Stock Option,sell,22232.0,10.195,226655.24000000002
2019-09-30,ACMR,"CHEAV, SOTHEARA",See remarks,False,Stock Option,sell,13393.0,12.445,166675.885
2020-03-18,ACMR,"LIU, TRACY",Director,True,Class A Common Stock,buy,20000.0,3.0,60000.0
2020-03-18,ACMR,"FENG, LISA",See remarks,False,Class A Common Stock,buy,3817.0,5.6,21375.199999999997
2020-06-03,ACMR,"HU, CHENMING",Director,True,Class A Common Stock,sell,8194.0,65.12,533593.28
2020-06-15,ACMR,"MCKECHNIE, MARK",See remarks,False,Class A Common Stock,sell,5415.0,54.34,294251.10000000003
2020-06-15,ACMR,"MCKECHNIE, MARK",See remarks,False,Class A Common Stock,buy,5415.0,13.85,74997.75
2020-07-13,ACMR,"HU, CHENMING",Director,True,Class A Common Stock,sell,14000.0,84.15,1178100.0
2020-08-03,ACMR,"HU, CHENMING",Director,True,Class A Common Stock,sell,7806.0,100.0,780600.0
2020-08-27,ACMR,"WANG, DAVID H","Director, See remarks, 10% Owner",True,Class A Common Stock,sell,547.0,96.05,52539.35
2020-08-27,ACMR,"MCKECHNIE, MARK",See remarks,False,Class A Common Stock,buy,4585.0,13.85,63502.25
2020-08-27,ACMR,"MCKECHNIE, MARK",See remarks,False,Class A Common Stock,sell,4585.0,93.18,427230.30000000005
