date,symbol,insider_name,insider_title,is_executive,security_type,transaction_type,shares,price,value
2023-09-21,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,2824.0,6.6,18638.399999999998
2023-09-21,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,sell,4706.0,6.6,31059.6
2023-09-21,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,1547.0,6.6,10210.199999999999
2023-09-30,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,2552.0,6.31,16103.119999999999
2023-10-05,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,4469.0,7.0,31283.0
2023-10-06,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,31487.0,7.02,221038.74
2023-10-09,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,4044.0,7.0,28308.0
2023-11-01,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,20000.0,7.34,146800.0
2023-11-17,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,15000.0,8.3,124500.00000000001
2023-12-01,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,7311.0,8.32,60827.520000000004
2023-12-01,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,20000.0,8.12,162399.99999999997
2023-12-01,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,sell,7654.0,8.32,63681.28
2023-12-01,AVPT,"GONG, XUNKAI","Director, Executive Chairman, 10% Owner",True,Common Stock,sell,9949.0,8.32,82775.68000000001
2023-12-15,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,15000.0,8.47,127050.00000000001
2023-12-21,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,1547.0,8.36,12932.919999999998
2023-12-21,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,2824.0,8.36,23608.64
2023-12-21,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,sell,4706.0,8.36,39342.159999999996
2023-12-21,AVPT,"GONG, XUNKAI","Director, Executive Chairman, 10% Owner",True,Common Stock,sell,6117.0,8.36,51138.119999999995
2023-12-31,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,2552.0,8.21,20951.920000000002
2024-01-02,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,6582.0,7.99,52590.18
2024-01-02,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,13418.0,7.88,105733.84
2024-02-01,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,20000.0,7.78,155600.0
2024-03-01,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,7310.0,8.01,58553.1
2024-03-01,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,20000.0,8.1061,162122.0
2024-03-01,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,sell,7654.0,8.01,61308.54
2024-03-01,AVPT,"GONG, XUNKAI","Director, Executive Chairman, 10% Owner",True,Common Stock,sell,9949.0,8.01,79691.48999999999
2024-03-05,AVPT,"GONG, XUNKAI","Director, Executive Chairman, 10% Owner",True,Stock Option (Right to Buy),buy,234960.0,7.46,1752801.6
2024-03-05,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,15825.0,15.3,242122.5
2024-03-05,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Stock Option (Right to Buy),buy,234960.0,7.46,1752801.6
2024-03-13,AVPT,"GONG, XUNKAI","Director, Executive Chairman, 10% Owner",True,Common Stock,sell,15152.0,7.85,118943.2
2024-03-13,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,20039.0,7.85,157306.15
2024-03-13,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,24478.0,7.85,192152.3
2024-03-13,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,sell,11656.0,7.85,91499.59999999999
2024-03-14,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,buy,102319.0,14.66,1499996.54
2024-03-14,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,buy,34106.0,14.66,499993.96
2024-03-20,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,3061.0,8.0,24488.0
2024-03-21,AVPT,"GONG, XUNKAI","Director, Executive Chairman, 10% Owner",True,Common Stock,sell,6117.0,8.03,49119.509999999995
2024-03-21,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,6939.0,8.0008,55517.5512
2024-03-21,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,1547.0,8.03,12422.41
2024-03-21,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,sell,4706.0,15.05,70825.3
2024-03-21,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,sell,4706.0,8.03,37789.18
2024-03-21,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,2824.0,8.03,22676.719999999998
2024-03-31,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,2552.0,7.44,18986.88
2024-04-01,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,20000.0,7.7447,154894.0
2024-05-01,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,20000.0,7.86,157200.0
2024-05-17,AVPT,"TEPER, JEFF",Director,True,Common Stock,sell,60428.0,8.78,530557.84
2024-05-17,AVPT,"TEPER, JEFF",Director,True,Common Stock,buy,264333.0,8.78,2320843.7399999998
2024-05-20,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,20000.0,9.12,182399.99999999997
2024-05-20,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,20000.0,8.96,179200.00000000003
2024-06-01,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,7311.0,9.02,65945.22
2024-06-01,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,sell,7654.0,9.02,69039.08
2024-06-01,AVPT,"GONG, XUNKAI","Director, Executive Chairman, 10% Owner",True,Common Stock,sell,9949.0,9.02,89739.98
2024-06-03,AVPT,"HO, JOHN CHI ON",Director,True,Common Stock,buy,19189.0,9.12,175003.68
2024-06-03,AVPT,"SCHIJNS, JANET",Director,True,Common Stock,buy,19189.0,9.12,175003.68
2024-06-03,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,20000.0,9.05,181000.0
2024-06-03,AVPT,"EPSTEIN, JEFF",Director,True,Common Stock,buy,19189.0,9.12,175003.68
2024-06-03,AVPT,"TEPER, JEFF",Director,True,Common Stock,buy,19189.0,9.12,175003.68
2024-06-13,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,sell,2915.0,9.03,26322.449999999997
2024-06-13,AVPT,"GONG, XUNKAI","Director, Executive Chairman, 10% Owner",True,Common Stock,sell,3789.0,9.03,34214.67
2024-06-13,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,5010.0,9.03,45240.299999999996
2024-06-13,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,6120.0,9.03,55263.6
2024-06-21,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,2824.0,10.05,28381.2
2024-06-21,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,1547.0,10.05,15547.35
2024-06-21,AVPT,"GONG, XUNKAI","Director, Executive Chairman, 10% Owner",True,Common Stock,sell,6117.0,10.05,61475.850000000006
2024-06-21,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,sell,4706.0,10.05,47295.3
2024-06-24,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,sell,44500.0,9.86,438770.0
2024-06-30,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,2552.0,10.42,26591.84
2024-07-01,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,20000.0,10.37,207399.99999999997
2024-08-01,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,20000.0,10.78,215600.0
2024-08-19,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,10.77,107700.0
2024-08-20,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,10.95,109500.0
2024-08-20,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,30000.0,10.91,327300.0
2024-08-21,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,10.89,108900.0
2024-08-22,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,10.85,108500.0
2024-08-23,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,10.83,108300.0
2024-08-26,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,10.8,108000.0
2024-09-01,AVPT,"GONG, XUNKAI","Director, Executive Chairman, 10% Owner",True,Common Stock,sell,9949.0,11.55,114910.95000000001
2024-09-01,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,7310.0,11.55,84430.5
2024-09-01,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,586.0,11.55,6768.3
2024-09-01,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,sell,7654.0,11.55,88403.70000000001
2024-09-13,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,5010.0,11.9,59619.0
2024-09-13,AVPT,"GONG, XUNKAI","Director, Executive Chairman, 10% Owner",True,Common Stock,sell,3789.0,11.9,45089.1
2024-09-13,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,sell,2915.0,11.9,34688.5
2024-09-13,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,1205.0,11.9,14339.5
2024-09-13,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,6120.0,11.9,72828.0
2024-09-16,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,11.91,119100.0
2024-09-17,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,11.87,118699.99999999999
2024-09-18,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,11.73,117300.0
2024-09-19,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,11.91,119100.0
2024-09-20,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,11.94,119400.0
2024-09-21,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,2824.0,11.94,33718.56
2024-09-21,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,1547.0,11.94,18471.18
2024-09-21,AVPT,"GONG, XUNKAI","Director, Executive Chairman, 10% Owner",True,Common Stock,sell,6117.0,11.94,73036.98
2024-09-21,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,721.0,11.94,8608.74
2024-09-21,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,sell,4706.0,11.94,56189.64
2024-09-23,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,11.9,119000.0
2024-09-30,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,2552.0,11.77,30037.039999999997
2024-10-14,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,12.37,123699.99999999999
2024-10-15,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,12.18,121800.0
2024-10-16,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,12.24,122400.0
2024-10-17,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,12.1,121000.0
2024-10-18,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,12.24,122400.0
2024-10-21,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,12.1,121000.0
2024-11-14,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,15.77,157700.0
2024-11-15,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,15.68,156800.0
2024-11-18,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,15.66,156600.0
2024-11-19,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,15.88,158800.0
2024-11-20,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,20215.0,17.12,346080.80000000005
2024-11-20,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,17.12,171200.0
2024-11-21,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,10000.0,17.81,178100.0
2024-12-01,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,586.0,17.65,10342.9
2024-12-01,AVPT,"GONG, XUNKAI","Director, Executive Chairman, 10% Owner",True,Common Stock,sell,9949.0,17.65,175599.84999999998
2024-12-01,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,sell,7654.0,17.65,135093.09999999998
2024-12-01,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,7310.0,17.65,129021.49999999999
2024-12-10,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,buy,86888.0,18.22,1583099.3599999999
2024-12-10,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,buy,1480.0,18.53,27424.4
2024-12-10,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,buy,39356.0,18.53,729266.68
2024-12-10,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,buy,39391.0,18.22,717704.0199999999
2024-12-10,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,buy,113544.0,18.53,2103970.3200000003
2024-12-10,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,buy,6884.0,18.22,125426.48
2024-12-10,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,5369.0,18.53,99487.57
2024-12-10,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,buy,6881.0,18.53,127504.93000000001
2024-12-10,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,21382.0,18.53,396208.46
2024-12-10,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,buy,113646.0,18.22,2070630.1199999999
2024-12-10,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,buy,1480.0,18.22,26965.6
2024-12-10,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,buy,23697.0,18.53,439105.41000000003
2024-12-10,AVPT,"GONG, XUNKAI","Director, Executive Chairman, 10% Owner",True,Common Stock,buy,130773.0,18.22,2382684.06
2024-12-10,AVPT,"HO, JOHN CHI ON",Director,True,Common Stock,buy,23371.0,18.53,433064.63
2024-12-10,AVPT,"HO, JOHN CHI ON",Director,True,Common Stock,buy,23392.0,18.22,426202.24
2024-12-10,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,buy,1451.0,18.53,26887.030000000002
2024-12-10,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,buy,1452.0,18.22,26455.44
2024-12-10,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,1143.0,18.53,21179.79
2024-12-10,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,sell,30988.0,18.53,574207.64
2024-12-10,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,buy,86809.0,18.53,1608570.77
2024-12-10,AVPT,"TEPER, JEFF",Director,True,Common Stock,buy,3000.0,18.22,54660.0
2024-12-10,AVPT,"GONG, XUNKAI","Director, Executive Chairman, 10% Owner",True,Common Stock,buy,130658.0,18.53,2421092.74
2024-12-10,AVPT,"GONG, XUNKAI","Director, Executive Chairman, 10% Owner",True,Common Stock,sell,133729.0,18.53,2477998.37
2024-12-10,AVPT,"TEPER, JEFF",Director,True,Common Stock,buy,3000.0,18.53,55590.0
2024-12-10,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,buy,23710.0,18.22,431996.19999999995
2024-12-12,AVPT,"EPSTEIN, JEFF",Director,True,Common Stock,buy,428906.0,17.8,7634526.800000001
2024-12-13,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,6120.0,18.37,112424.40000000001
2024-12-13,AVPT,"GONG, XUNKAI","Director, Executive Chairman, 10% Owner",True,Common Stock,sell,3788.0,18.37,69585.56
2024-12-13,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,1205.0,18.37,22135.850000000002
2024-12-13,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,sell,2914.0,18.37,53530.18
2024-12-13,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,5010.0,18.37,92033.70000000001
2024-12-20,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,buy,39360.0,17.76,699033.6000000001
2024-12-20,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,10687.0,17.89,191190.43
2024-12-20,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,571.0,17.89,10215.19
2024-12-20,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,buy,1451.0,17.76,25769.760000000002
2024-12-20,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,buy,86809.0,17.76,1541727.84
2024-12-20,AVPT,"JIANG, TIANYI","Director, Chief Executive Officer, 10% Owner",True,Common Stock,sell,15489.0,17.89,277098.21
2024-12-20,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,buy,30000.0,17.89,536700.0
2024-12-20,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,buy,1480.0,17.76,26284.800000000003
2024-12-20,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,buy,113545.0,17.76,2016559.2000000002
2024-12-20,AVPT,"GONG, XUNKAI","Director, Executive Chairman, 10% Owner",True,Common Stock,buy,130657.0,17.76,2320468.3200000003
2024-12-20,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,3521.0,17.89,62990.69
2024-12-20,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,buy,6883.0,17.76,122242.08000000002
2024-12-20,AVPT,"TEPER, JEFF",Director,True,Common Stock,buy,3001.0,17.76,53297.76
2024-12-20,AVPT,"HO, JOHN CHI ON",Director,True,Common Stock,buy,23371.0,17.76,415068.96
2024-12-20,AVPT,"GONG, XUNKAI","Director, Executive Chairman, 10% Owner",True,Common Stock,sell,66835.0,17.89,1195678.1500000001
2024-12-20,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,buy,23695.0,17.76,420823.2
2024-12-21,AVPT,"CACI, JAMES",Chief Financial Officer,True,Common Stock,sell,2824.0,17.89,50521.36
2024-12-21,AVPT,"BROWN, BRIAN MICHAEL","Director, Chief Legal Officer",True,Common Stock,sell,1547.0,17.89,27675.83
2024-12-21,AVPT,"LU, ZHIJIAN",10% Owner,False,Common Stock,sell,1020.0,17.89,18247.8
