date,symbol,insider_name,insider_title,is_executive,security_type,transaction_type,shares,price,value
2018-04-13,AVGO,"SILVER, LAKE GROUP, L.L.C.",Director,True,"Common Stock, $0.001 par value",buy,99517.0,247.5,24630457.5
2018-04-13,AVGO,"SILVER, LAKE GROUP, L.L.C.",Director,True,"Common Stock, $0.001 par value",buy,65947.0,249.17,16432013.989999998
2018-04-13,AVGO,"SILVER, LAKE GROUP, L.L.C.",Director,True,"Common Stock, $0.001 par value",buy,1424.0,247.5,352440.0
2018-04-13,AVGO,"SAMUELI, HENRY","Director, Chief Technical Officer",True,"Common Stock, $0.001 par value",sell,24494.0,248.45,6085534.3
2018-04-13,AVGO,"SILVER, LAKE GROUP, L.L.C.",Director,True,"Common Stock, $0.001 par value",buy,1744.0,248.33,433087.52
2018-04-13,AVGO,"SILVER, LAKE GROUP, L.L.C.",Director,True,"Common Stock, $0.001 par value",buy,943.0,249.17,234967.31
2018-04-13,AVGO,"SILVER, LAKE GROUP, L.L.C.",Director,True,"Common Stock, $0.001 par value",buy,71.0,245.5,17430.5
2018-04-13,AVGO,"SILVER, LAKE GROUP, L.L.C.",Director,True,"Common Stock, $0.001 par value",buy,4976.0,245.5,1221608.0
2018-04-13,AVGO,"SILVER, LAKE GROUP, L.L.C.",Director,True,"Common Stock, $0.001 par value",buy,47594.0,246.38,11726209.72
2018-04-13,AVGO,"SILVER, LAKE GROUP, L.L.C.",Director,True,"Common Stock, $0.001 par value",buy,681.0,246.38,167784.78
2018-04-13,AVGO,"SILVER, LAKE GROUP, L.L.C.",Director,True,"Common Stock, $0.001 par value",buy,121864.0,248.33,30262487.12
2018-04-16,AVGO,"TAN, HOCK E","Director, President and CEO",True,"Common Stock, $0.001 par value",sell,7900.0,248.875,1966112.5
2018-04-16,AVGO,"BRAZEAL, MARK DAVID",Chief Legal Officer,True,"Common Stock, $0.001 par value",sell,2492.0,246.94,615374.48
2018-04-16,AVGO,"TAN, HOCK E","Director, President and CEO",True,"Common Stock, $0.001 par value",buy,20000.0,38.99,779800.0
2018-04-16,AVGO,"TAN, HOCK E","Director, President and CEO",True,"Common Stock, $0.001 par value",sell,7050.0,247.081,1741921.0499999998
2018-04-16,AVGO,"TAN, HOCK E","Director, President and CEO",True,"Common Stock, $0.001 par value",sell,5050.0,248.045,1252627.25
2018-05-15,AVGO,"TAN, HOCK E","Director, President and CEO",True,"Common Stock, $0.001 par value",sell,7800.0,241.996,1887568.8
2018-05-15,AVGO,"TAN, HOCK E","Director, President and CEO",True,"Common Stock, $0.001 par value",buy,20000.0,38.99,779800.0
2018-05-15,AVGO,"TAN, HOCK E","Director, President and CEO",True,"Common Stock, $0.001 par value",sell,5300.0,244.007,1293237.1
2018-05-15,AVGO,"TAN, HOCK E","Director, President and CEO",True,"Common Stock, $0.001 par value",sell,6900.0,243.046,1677017.4
2018-05-29,AVGO,"KAWWAS, CHARLIE B",SVP & Chief Sales Officer,True,"Common Stock, $0.001 par value",sell,10000.0,250.371,2503710.0
2018-05-29,AVGO,"KAWWAS, CHARLIE B",SVP & Chief Sales Officer,True,"Common Stock, $0.001 par value",buy,10000.0,71.86,718600.0
2018-06-12,AVGO,"SPEARS, KIRSTEN M.",Principal Accounting Officer,True,"Common Stock, $0.001 par value",sell,1240.0,261.43,324173.2
2018-06-12,AVGO,"KAWWAS, CHARLIE B",SVP & Chief Sales Officer,True,"Common Stock, $0.001 par value",sell,4958.0,261.43,1296169.94
2018-06-13,AVGO,"INGRAM, BRYAN","SVP & GM, Wireless Semicon Div",True,"Common Stock, $0.001 par value",sell,12100.0,262.191,3172511.0999999996
2018-06-13,AVGO,"INGRAM, BRYAN","SVP & GM, Wireless Semicon Div",True,"Common Stock, $0.001 par value",sell,7900.0,261.314,2064380.6
2018-06-13,AVGO,"INGRAM, BRYAN","SVP & GM, Wireless Semicon Div",True,"Common Stock, $0.001 par value",buy,20000.0,62.02,1240400.0
2018-06-15,AVGO,"TAN, HOCK E","Director, President and CEO",True,"Common Stock, $0.001 par value",sell,7196.0,269.18,1937019.28
2018-06-15,AVGO,"TAN, HOCK E","Director, President and CEO",True,"Common Stock, $0.001 par value",buy,20000.0,38.99,779800.0
