date,symbol,insider_name,insider_title,is_executive,security_type,transaction_type,shares,price,value
2004-03-05,AON,"OHALLERAN, MICHAEL D","Director, President & Chief OperatingOfr",True,Common Stock,sell,13088.0,27.12,354946.56
2004-03-19,AON,"MARTIN, R EDEN",Director,True,Phantom Stock,buy,277.675,27.01,7500.00175
2004-03-19,AON,"NOTEBAERT, RICHARD C",Director,True,Phantom Stock,buy,277.675,27.01,7500.00175
2004-03-19,AON,"JANNOTTA, EDGAR D",Director,True,Phantom Stock,buy,277.675,27.01,7500.00175
2004-03-19,AON,"SKILLING, RAYMOND I",Executive Vice President,True,Common Stock,sell,662.0,27.01,17880.620000000003
2004-03-19,AON,"SCHAEFER, GEORGE ANTHONY",Director,True,Phantom Stock,buy,277.675,27.01,7500.00175
2004-03-19,AON,"ROGERS, JOHN W JR",Director,True,Phantom Stock,buy,277.675,27.01,7500.00175
2004-03-19,AON,"MCKENNA, ANDREW J",Director,True,Phantom Stock,buy,277.675,27.01,7500.00175
2004-03-19,AON,"LOSH, J MICHAEL",Director,True,Phantom Stock,buy,277.675,27.01,7500.00175
2004-03-19,AON,"SKILLING, RAYMOND I",Executive Vice President,True,Common Stock,buy,2250.0,27.01,60772.5
2004-03-20,AON,"SKILLING, RAYMOND I",Executive Vice President,True,Common Stock,buy,2250.0,27.01,60772.5
2004-03-20,AON,"SKILLING, RAYMOND I",Executive Vice President,True,Common Stock,sell,662.0,27.01,17880.620000000003
2004-03-20,AON,"COLE, DAVID L",VSC - Chairman/CEO,True,Common Stock,buy,1500.0,27.01,40515.0
2004-03-20,AON,"COLE, DAVID L",VSC - Chairman/CEO,True,Common Stock,sell,441.0,27.01,11911.41
2004-03-24,AON,"RYAN, PATRICK G","Director, Chairman and CEO",True,Common Stock,sell,750000.0,27.16,20370000.0
2004-03-24,AON,"RYAN, SHIRLEY W",Spouse of Director and Officer,True,Common Stock,buy,750000.0,27.16,20370000.0
2004-03-24,AON,"RYAN, PATRICK G","Director, Chairman and CEO",True,Common Stock,buy,750000.0,27.16,20370000.0
2004-05-07,AON,"RAVIN, RICHARD M",CICA - Chairman/CEO,True,Common Stock,buy,207042.0,25.44,5267148.48
2004-05-10,AON,"RAVIN, RICHARD M",CICA - Chairman/CEO,True,Phantom Stock,buy,12131.0,25.84,313465.04
2004-05-21,AON,"JANNOTTA, EDGAR D",Director,True,Phantom Stock,buy,760.456,26.3,19999.9928
2004-05-21,AON,"MCKENNA, ANDREW J",Director,True,Phantom Stock,buy,1947.0,25.684,50006.748
2004-05-21,AON,"MCKENNA, ANDREW J",Director,True,Phantom Stock,buy,1235.741,26.3,32499.9883
2004-05-21,AON,"MARTIN, R EDEN",Director,True,Phantom Stock,buy,285.171,26.3,7499.9973
2004-05-21,AON,"MARTIN, R EDEN",Director,True,Phantom Stock,buy,1947.0,25.684,50006.748
2004-05-21,AON,"MARTIN, R EDEN",Director,True,Phantom Stock,buy,760.456,26.3,19999.9928
2004-05-21,AON,"WOO, CAROLYN Y",Director,True,Phantom Stock,buy,760.456,26.3,19999.9928
2004-05-21,AON,"KNIGHT, LESTER B",Director,True,Phantom Stock,buy,1947.0,25.684,50006.748
2004-05-21,AON,"KNIGHT, LESTER B",Director,True,Phantom Stock,buy,285.171,26.3,7499.9973
2004-05-21,AON,"KNIGHT, LESTER B",Director,True,Phantom Stock,buy,760.456,26.3,19999.9928
2004-05-21,AON,"JANNOTTA, EDGAR D",Director,True,Phantom Stock,buy,285.171,26.3,7499.9973
2004-05-21,AON,"NOTEBAERT, RICHARD C",Director,True,Phantom Stock,buy,760.456,26.3,19999.9928
2004-05-21,AON,"LOSH, J MICHAEL",Director,True,Phantom Stock,buy,285.171,26.3,7499.9973
2004-05-21,AON,"JANNOTTA, EDGAR D",Director,True,Phantom Stock,buy,1947.0,25.684,50006.748
2004-05-21,AON,"SANTONA, GLORIA",Director,True,Phantom Stock,buy,1947.0,25.684,50006.748
2004-05-21,AON,"MORRISON, ROBERT S",Director,True,Phantom Stock,buy,760.456,26.3,19999.9928
2004-05-21,AON,"KALFF, JAN",Director,True,Common Stock,buy,1947.0,26.3,51206.1
2004-05-21,AON,"NOTEBAERT, RICHARD C",Director,True,Phantom Stock,buy,1947.0,25.684,50006.748
2004-05-21,AON,"KALFF, JAN",Director,True,Common Stock,sell,584.1,26.3,15361.830000000002
2004-05-21,AON,"KALFF, JAN",Director,True,Phantom Stock,buy,760.456,26.3,19999.9928
2004-05-21,AON,"WOO, CAROLYN Y",Director,True,Phantom Stock,buy,1947.0,25.684,50006.748
2004-05-21,AON,"SANTONA, GLORIA",Director,True,Phantom Stock,buy,285.171,26.3,7499.9973
2004-05-21,AON,"MORRISON, ROBERT S",Director,True,Phantom Stock,buy,285.171,26.3,7499.9973
2004-05-21,AON,"MCKENNA, ANDREW J",Director,True,Phantom Stock,buy,285.171,26.3,7499.9973
2004-05-21,AON,"ROGERS, JOHN W JR",Director,True,Phantom Stock,buy,760.456,26.3,19999.9928
2004-05-21,AON,"NOTEBAERT, RICHARD C",Director,True,Phantom Stock,buy,285.171,26.3,7499.9973
2004-05-21,AON,"LOSH, J MICHAEL",Director,True,Phantom Stock,buy,760.456,26.3,19999.9928
2004-05-21,AON,"LOSH, J MICHAEL",Director,True,Phantom Stock,buy,1947.0,25.684,50006.748
2004-05-21,AON,"ROGERS, JOHN W JR",Director,True,Phantom Stock,buy,1947.0,25.684,50006.748
2004-05-21,AON,"MORRISON, ROBERT S",Director,True,Phantom Stock,buy,1947.0,25.684,50006.748
2004-05-27,AON,"RYAN, PATRICK G","Director, Chairman and CEO",True,Common Stock,sell,170100.0,27.32,4647132.0
2004-05-28,AON,"ROGERS, JOHN W JR",Director,True,Common Stock,buy,10000.0,27.4262,274262.0
