date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2022-05-18,RDW,Director,BUY,10000.0,4.1,41000.0,"DANIELS, LESLIE B","Common Stock, par value $0.0001 per share"
2022-05-18,RDW,Chief Financial Officer,SELL,9121.0,4.12,37578.520000000004,"READ, WILLIAM HARRISON","Common Stock, par value $0.0001 per share"
2022-05-18,RDW,"Director, Chairman and CEO",SELL,12401.0,4.12,51092.12,"CANNITO, PETER ANTHONY JR","Common Stock, par value $0.0001 per share"
2022-05-18,RDW,"EVP, GC and Secretary",SELL,4911.0,4.12,20233.32,"O'KONEK, NATHAN","Common Stock, par value $0.0001 per share"
2022-05-18,RDW,President and COO,SELL,6619.0,4.12,27270.280000000002,"RUSH, ANDREW","Common Stock, par value $0.0001 per share"
2022-05-19,RDW,Director,BUY,10000.0,4.0,40000.0,"DANIELS, LESLIE B","Common Stock, par value $0.0001 per share"
2022-05-19,RDW,Director,BUY,10000.0,4.1,41000.0,"DANIELS, LESLIE B","Common Stock, par value $0.0001 per share"
2022-05-20,RDW,Director,BUY,5000.0,3.9,19500.0,"DANIELS, LESLIE B","Common Stock, par value $0.0001 per share"
2022-10-28,RDW,"Director, 10% Owner",BUY,30000.0,1000.0,30000000.0,"AE, INDUSTRIAL PARTNERS STRUCTURED SOLUTIONS I, LP",Series A Convertible Preferred Stock
2022-10-28,RDW,"Director, 10% Owner",BUY,40000.0,1000.0,40000000.0,"AE, RED HOLDINGS, LLC",Series A Convertible Preferred Stock
2022-10-28,RDW,"Director, 10% Owner",BUY,30000.0,1000.0,30000000.0,"AE, RED HOLDINGS, LLC",Series A Convertible Preferred Stock
2022-10-28,RDW,"Director, 10% Owner",BUY,40000.0,1000.0,40000000.0,"AE, INDUSTRIAL PARTNERS STRUCTURED SOLUTIONS I, LP",Series A Convertible Preferred Stock
2022-11-01,RDW,Chief Accounting Officer,SELL,3596.0,2.69,9673.24,"EDMUNDS, CHRIS","Common Stock, par value $0.0001 per share"
2022-11-01,RDW,President and COO,SELL,8919.0,2.69,23992.11,"RUSH, ANDREW","Common Stock, par value $0.0001 per share"
2022-11-01,RDW,"Director, Chairman and CEO",SELL,22570.0,2.69,60713.299999999996,"CANNITO, PETER ANTHONY JR","Common Stock, par value $0.0001 per share"
2022-11-01,RDW,"Director, Chief Financial Officer",SELL,3712.0,2.69,9985.28,"BALIFF, JONATHAN","Common Stock, par value $0.0001 per share"
2022-11-01,RDW,"EVP, GC and Secretary",SELL,3755.0,2.69,10100.949999999999,"O'KONEK, NATHAN","Common Stock, par value $0.0001 per share"
2022-11-14,RDW,Director,BUY,15000.0,2.4,36000.0,"DANIELS, LESLIE B","Common Stock, par value $0.0001 per share"
2022-12-01,RDW,Director,BUY,9023.0,2.01,18136.23,"BOLTON, JOHN S","Common Stock, par value $0.0001 per share"
2022-12-02,RDW,Director,BUY,11941.0,2.01,24001.409999999996,"BOLTON, JOHN S","Common Stock, par value $0.0001 per share"
2022-12-05,RDW,Director,BUY,43839.0,2.01,88116.38999999998,"BOLTON, JOHN S","Common Stock, par value $0.0001 per share"
2022-12-06,RDW,Director,BUY,30000.0,2.01,60299.99999999999,"BOLTON, JOHN S","Common Stock, par value $0.0001 per share"
2022-12-06,RDW,Director,BUY,1677.0,1.99,3337.23,"BOLTON, JOHN S","Common Stock, par value $0.0001 per share"
2022-12-06,RDW,Director,BUY,3520.0,2.0,7040.0,"BOLTON, JOHN S","Common Stock, par value $0.0001 per share"
2022-12-07,RDW,Director,BUY,2000.0,1.9494,3898.8,"DANIELS, LESLIE B","Common Stock, par value $0.0001 per share"
2022-12-07,RDW,Director,BUY,4497.0,1.948,8760.155999999999,"DANIELS, LESLIE B","Common Stock, par value $0.0001 per share"
2022-12-12,RDW,Director,BUY,7000.0,2.05,14349.999999999998,"DANIELS, LESLIE B","Common Stock, par value $0.0001 per share"
2022-12-12,RDW,Chief Accounting Officer,BUY,9500.0,2.1099,20044.05,"EDMUNDS, CHRIS","Common Stock, par value $0.0001 per share"
2022-12-12,RDW,Director,BUY,1500.0,2.0499,3074.85,"DANIELS, LESLIE B","Common Stock, par value $0.0001 per share"
2022-12-12,RDW,Director,BUY,1500.0,2.0478,3071.7000000000003,"DANIELS, LESLIE B","Common Stock, par value $0.0001 per share"
2022-12-12,RDW,Director,BUY,5000.0,2.01,10049.999999999998,"DANIELS, LESLIE B","Common Stock, par value $0.0001 per share"
2022-12-14,RDW,Director,BUY,3938.0,1.95,7679.099999999999,"DANIELS, LESLIE B","Common Stock, par value $0.0001 per share"
2022-12-15,RDW,"Director, Chief Financial Officer",BUY,8186.0,2.05,16781.3,"BALIFF, JONATHAN","Common Stock, par value $0.0001 per share"
2022-12-15,RDW,"Director, Chief Financial Officer",BUY,1200.0,2.04,2448.0,"BALIFF, JONATHAN","Common Stock, par value $0.0001 per share"
2022-12-15,RDW,Director,BUY,6172.0,2.03,12529.159999999998,"KORNBLATT, M. DAVID","Common Stock, par value $0.0001 per share"
2022-12-15,RDW,"Director, Chief Financial Officer",BUY,1114.0,2.02,2250.28,"BALIFF, JONATHAN","Common Stock, par value $0.0001 per share"
2022-12-15,RDW,"Director, Chief Financial Officer",BUY,500.0,2.019,1009.5000000000001,"BALIFF, JONATHAN","Common Stock, par value $0.0001 per share"
2022-12-15,RDW,"Director, Chief Financial Officer",BUY,1000.0,2.03,2029.9999999999998,"BALIFF, JONATHAN","Common Stock, par value $0.0001 per share"
2022-12-16,RDW,Director,BUY,1328.0,2.03,2695.8399999999997,"KORNBLATT, M. DAVID","Common Stock, par value $0.0001 per share"
2023-05-10,RDW,"Director, 10% Owner",SELL,35887.0,3.02,108378.74,"AE, RED HOLDINGS, LLC","Common Stock, par value $0.0001 per share"
2023-05-11,RDW,"Director, 10% Owner",SELL,22393.0,2.92,65387.56,"AE, RED HOLDINGS, LLC","Common Stock, par value $0.0001 per share"
2023-05-12,RDW,"Director, 10% Owner",SELL,243162.0,2.85,693011.7000000001,"AE, RED HOLDINGS, LLC","Common Stock, par value $0.0001 per share"
2023-05-15,RDW,"Director, 10% Owner",SELL,51256.0,2.66,136340.96000000002,"AE, RED HOLDINGS, LLC","Common Stock, par value $0.0001 per share"
2023-05-16,RDW,"Director, 10% Owner",SELL,66537.0,2.6,172996.2,"AE, RED HOLDINGS, LLC","Common Stock, par value $0.0001 per share"
2023-05-17,RDW,"Director, 10% Owner",SELL,59719.0,2.68,160046.92,"AE, RED HOLDINGS, LLC","Common Stock, par value $0.0001 per share"
2023-05-18,RDW,"Director, 10% Owner",SELL,50436.0,2.74,138194.64,"AE, RED HOLDINGS, LLC","Common Stock, par value $0.0001 per share"
2023-05-19,RDW,"Director, 10% Owner",SELL,39353.0,2.62,103104.86,"AE, RED HOLDINGS, LLC","Common Stock, par value $0.0001 per share"
2023-05-22,RDW,"Director, 10% Owner",SELL,46313.0,2.58,119487.54000000001,"AE, RED HOLDINGS, LLC","Common Stock, par value $0.0001 per share"
2023-05-23,RDW,"Director, 10% Owner",SELL,47407.0,2.61,123732.26999999999,"AE, RED HOLDINGS, LLC","Common Stock, par value $0.0001 per share"
2023-05-24,RDW,"Director, 10% Owner",SELL,43006.0,2.54,109235.24,"AE, RED HOLDINGS, LLC","Common Stock, par value $0.0001 per share"
2023-05-25,RDW,"Director, 10% Owner",SELL,2200.0,2.53,5566.0,"AE, RED HOLDINGS, LLC","Common Stock, par value $0.0001 per share"
2023-06-02,RDW,"Director, 10% Owner",SELL,23555.0,2.52,59358.6,"AE, RED HOLDINGS, LLC","Common Stock, par value $0.0001 per share"
2023-06-06,RDW,"Director, 10% Owner",SELL,24798.0,2.52,62490.96,"AE, RED HOLDINGS, LLC","Common Stock, par value $0.0001 per share"
2023-06-07,RDW,"Director, 10% Owner",SELL,15394.0,2.52,38792.88,"AE, RED HOLDINGS, LLC","Common Stock, par value $0.0001 per share"
2023-06-08,RDW,"Director, 10% Owner",SELL,32248.0,2.54,81909.92,"AE, RED HOLDINGS, LLC","Common Stock, par value $0.0001 per share"
2023-06-09,RDW,"Director, 10% Owner",SELL,18361.0,2.51,46086.10999999999,"AE, RED HOLDINGS, LLC","Common Stock, par value $0.0001 per share"
2023-06-12,RDW,"Director, 10% Owner",SELL,40499.0,2.5,101247.5,"AE, RED HOLDINGS, LLC","Common Stock, par value $0.0001 per share"
2023-07-03,RDW,"EVP, GC and Secretary",SELL,1735.0,2.63,4563.05,"O'KONEK, NATHAN","Common Stock, par value $0.0001 per share"
2023-07-03,RDW,"Director, Chairman and CEO",SELL,12448.0,2.63,32738.239999999998,"CANNITO, PETER ANTHONY JR","Common Stock, par value $0.0001 per share"
2023-07-03,RDW,"Director, Chief Financial Officer",SELL,6280.0,2.63,16516.399999999998,"BALIFF, JONATHAN","Common Stock, par value $0.0001 per share"
2023-07-03,RDW,Chief Accounting Officer,SELL,1030.0,2.63,2708.9,"EDMUNDS, CHRIS","Common Stock, par value $0.0001 per share"
2023-07-21,RDW,"Director, 10% Owner",SELL,20008.0,3.53,70628.23999999999,"AE, RED HOLDINGS, LLC","Common Stock, par value $0.0001 per share"
2023-07-24,RDW,"Director, 10% Owner",SELL,14946.0,3.36,50218.56,"AE, RED HOLDINGS, LLC","Common Stock, par value $0.0001 per share"
