date,symbol,insider_name,insider_title,is_executive,security_type,transaction_type,shares,price,value
2005-07-12,AZZ,"BOWEN, MARTIN C",Director,True,Common Stock $1 Par Value,buy,1000.0,17.65,17650.0
2005-07-12,AZZ,"DOWNEY, H KIRK",Director,True,Common Stock $1 Par Value,buy,1000.0,17.65,17650.0
2005-07-12,AZZ,"JOYCE, KEVERN R",Director,True,Common Stock $1 Par Value,buy,1000.0,17.65,17650.0
2005-07-12,AZZ,"JOHNSON, ROBERT J/TX",Director,True,Common Stock $1 Par Value,buy,1000.0,17.65,17650.0
2005-07-12,AZZ,"FEEHAN, DANIEL R",Director,True,Common Stock $1 Par Value,buy,1000.0,17.65,17650.0
2005-07-12,AZZ,"SCHUMACHER, ROBERT J",Director,True,Common Stock $1 Par Value,buy,1000.0,17.65,17650.0
2005-07-12,AZZ,"BERCE, DANIEL E",Director,True,Common Stock $1 Par Value,buy,1000.0,17.65,17650.0
2005-07-12,AZZ,"ROSEN, SAM",Director,True,Common Stock $1 Par Value,buy,1000.0,17.65,17650.0
2005-08-04,AZZ,"DOWNEY, H KIRK",Director,True,Common Stock $1 Par Value,sell,2000.0,19.0,38000.0
2005-08-08,AZZ,"DOWNEY, H KIRK",Director,True,Non-Statutory Stock Option,sell,2000.0,8.43,16860.0
2005-08-08,AZZ,"DOWNEY, H KIRK",Director,True,Common Stock $1 Par Value,buy,2000.0,8.43,16860.0
2005-08-11,AZZ,"PENDLEY, TIMOTHY E",VP Galvanizing Services,True,Common Stock $1 Par Value,sell,289.0,19.75,5707.75
2005-08-11,AZZ,"PENDLEY, TIMOTHY E",VP Galvanizing Services,True,Common Stock $1 Par Value,sell,700.0,19.65,13754.999999999998
2005-08-11,AZZ,"PENDLEY, TIMOTHY E",VP Galvanizing Services,True,Common Stock $1 Par Value,buy,989.0,8.43,8337.27
2005-08-11,AZZ,"PENDLEY, TIMOTHY E",VP Galvanizing Services,True,Incentive Stock Option,sell,989.0,8.43,8337.27
2005-10-21,AZZ,"WATSON, CLEMENT H",Vice President Sales - EPG,True,Incentive Stock Option,sell,2000.0,17.8125,35625.0
2005-10-21,AZZ,"WATSON, CLEMENT H",Vice President Sales - EPG,True,Common Stock $1 Par Value,buy,2000.0,17.8125,35625.0
2005-10-21,AZZ,"WATSON, CLEMENT H",Vice President Sales - EPG,True,Common Stock $1 Par Value,sell,2000.0,18.9165,37833.0
2006-01-10,AZZ,"JOHNSON, ROBERT J/TX",Director,True,Common Stock $1 Par Value,sell,500.0,21.4,10700.0
2006-01-11,AZZ,"WRIGHT, FRED L",Senior Vice President,True,Common Stock ($1.00 par value),sell,10557.0,21.58,227820.05999999997
2006-01-11,AZZ,"WRIGHT, FRED L",Senior Vice President,True,Common Stock ($1 par value),sell,6742.0,21.58,145492.36
2006-01-11,AZZ,"PETRO, JOHN V",Vice President Operations,True,Common Stock ($1 Par Value),buy,7038.0,8.43,59330.34
2006-01-11,AZZ,"PETRO, JOHN V",Vice President Operations,True,Incentive Stock Option,sell,7038.0,17.6,123868.8
2006-01-11,AZZ,"WRIGHT, FRED L",Senior Vice President,True,Common Stock ($1.00 par value),buy,10557.0,8.43,88995.51
2006-01-11,AZZ,"WRIGHT, FRED L",Senior Vice President,True,Incentive Stock Option Right-to-Buy,sell,6742.0,17.6,118659.20000000001
2006-01-11,AZZ,"PETRO, JOHN V",Vice President Operations,True,Common Stock ($1 Par Value),sell,13781.0,21.55,296980.55
2006-01-11,AZZ,"WRIGHT, FRED L",Senior Vice President,True,Common Stock ($1 par value),buy,6742.0,17.6,118659.20000000001
2006-01-11,AZZ,"PETRO, JOHN V",Vice President Operations,True,Common Stock ($1 Par Value),buy,6743.0,17.6,118676.8
2006-01-11,AZZ,"PETRO, JOHN V",Vice President Operations,True,Incentive StockOption,sell,6743.0,8.43,56843.49
2006-01-11,AZZ,"WRIGHT, FRED L",Senior Vice President,True,Incentive Srock Option Right-to-Buy,sell,10557.0,8.43,88995.51
2006-01-18,AZZ,"ROSEN, SAM",Director,True,Common Stock $1 Par Value,sell,5000.0,23.5,117500.0
2006-01-20,AZZ,"WATSON, CLEMENT H",Vice President Sales - EPG,True,Incentive Stock Option Right-to-Buy,sell,2942.0,17.6,51779.200000000004
2006-01-20,AZZ,"WATSON, CLEMENT H",Vice President Sales - EPG,True,Common Stock $1 Par Value,buy,10557.0,8.43,88995.51
2006-01-20,AZZ,"WATSON, CLEMENT H",Vice President Sales - EPG,True,Common Stock $1 Par Value,buy,2942.0,17.6,51779.200000000004
2006-01-20,AZZ,"WATSON, CLEMENT H",Vice President Sales - EPG,True,Incentive Stock Option Right-to-Buy,sell,10557.0,8.43,88995.51
2006-01-20,AZZ,"WATSON, CLEMENT H",Vice President Sales - EPG,True,Common Stock $1 Par Value,sell,2942.0,23.4,68842.8
2006-01-20,AZZ,"WATSON, CLEMENT H",Vice President Sales - EPG,True,Common Stock $1 Par Value,sell,10557.0,23.4,247033.8
2006-01-23,AZZ,"WATSON, CLEMENT H",Vice President Sales - EPG,True,Common Stock $1 Par Value,buy,3800.0,17.6,66880.0
2006-01-23,AZZ,"WATSON, CLEMENT H",Vice President Sales - EPG,True,Common Stock $1 Par Value,sell,3800.0,23.25,88350.0
2006-01-23,AZZ,"WATSON, CLEMENT H",Vice President Sales - EPG,True,Incentive Stock Option Right-to-Buy,sell,3800.0,17.6,66880.0
2006-01-31,AZZ,"PENDLEY, TIMOTHY E",VP Galvanizing Services,True,Incentive Stock Option,sell,1894.0,17.6,33334.4
2006-01-31,AZZ,"PENDLEY, TIMOTHY E",VP Galvanizing Services,True,Common Stock $1 Par Value,sell,1894.0,24.37,46156.78
2006-01-31,AZZ,"PENDLEY, TIMOTHY E",VP Galvanizing Services,True,Common Stock $1 Par Value,buy,1894.0,17.6,33334.4
2006-02-01,AZZ,"BOWEN, MARTIN C",Director,True,Common Stock $1 Par Value,buy,10000.0,11.125,111250.0
2006-02-01,AZZ,"BOWEN, MARTIN C",Director,True,Common Stock $1 Par Value,sell,10000.0,24.5559,245559.0
2006-02-01,AZZ,"BOWEN, MARTIN C",Director,True,Non-Statutory Stock Option (Right to Buy),sell,10000.0,11.125,111250.0
2006-02-07,AZZ,"BUTLER, RICHARD W",VP Corporate Controller,True,Incentive Stock Option,sell,1220.0,17.6,21472.0
2006-02-07,AZZ,"BUTLER, RICHARD W",VP Corporate Controller,True,Common Stock $1 Par Value,buy,1220.0,17.6,21472.0
2006-02-07,AZZ,"BUTLER, RICHARD W",VP Corporate Controller,True,Common Stock $1 Par Value,sell,1220.0,24.29,29633.8
2006-03-06,AZZ,"RUFFIN, ROBERT D",Vice President Human Resources,True,Incentive Stock Option,sell,895.0,17.84,15966.8
2006-03-06,AZZ,"RUFFIN, ROBERT D",Vice President Human Resources,True,Common Stock $1 Par Value,buy,895.0,17.84,15966.8
2006-03-27,AZZ,"PENDLEY, TIMOTHY E",Senior VP GALVANIZING,True,Incentive Stock Option,sell,946.0,8.8,8324.800000000001
2006-04-27,AZZ,"DINGUS, DAVID H","Director, Chief Executive Officer",True,Common Stock $1 Par Value,buy,11000.0,11.09,121990.0
2006-04-27,AZZ,"DINGUS, DAVID H","Director, Chief Executive Officer",True,Incentive Stock Option,sell,11000.0,11.09,121990.0
2006-07-17,AZZ,"FEEHAN, DANIEL R",Director,True,Common Stock $1 Par Value,buy,1000.0,28.38,28380.0
2006-07-17,AZZ,"ROSEN, SAM",Director,True,Common Stock $1 Par Value,buy,1000.0,28.38,28380.0
2006-07-17,AZZ,"DOWNEY, H KIRK",Director,True,Common Stock $1 Par Value,buy,1000.0,28.38,28380.0
2006-07-17,AZZ,"JOHNSON, ROBERT J/TX",Director,True,Common Stock $1 Par Value,buy,1000.0,28.38,28380.0
2006-07-17,AZZ,"BERCE, DANIEL E",Director,True,Common Stock $1 Par Value,buy,1000.0,28.38,28380.0
2006-07-17,AZZ,"JOYCE, KEVERN R",Director,True,Common Stock $1 Par Value,buy,1000.0,28.38,28380.0
2006-07-17,AZZ,"BOWEN, MARTIN C",Director,True,Common Stock $1 Par Value,buy,1000.0,28.38,28380.0
2006-07-17,AZZ,"SCHUMACHER, ROBERT J",Director,True,Common Stock $1 Par Value,buy,1000.0,28.38,28380.0
2006-11-09,AZZ,"ROSEN, SAM",Director,True,Common Stock $1 Par Value,sell,1750.0,37.2586,65202.55
2006-11-10,AZZ,"ROSEN, SAM",Director,True,Common Stock $1 Par Value,sell,500.0,37.406,18703.0
2006-11-13,AZZ,"DINGUS, DAVID H","Director, Chief Executive Officer",True,Common Stock $1 Par Value,sell,10000.0,37.01,370100.0
2006-11-13,AZZ,"ROSEN, SAM",Director,True,Common Stock $1 Par Value,sell,500.0,37.4,18700.0
2006-11-14,AZZ,"ROSEN, SAM",Director,True,Common Stock $1 Par Value,sell,675.0,37.35,25211.25
2007-01-24,AZZ,"RUFFIN, ROBERT D",Vice President Human Resources,True,Common Stock $1 Par Value,sell,300.0,42.88,12864.0
2007-01-24,AZZ,"RUFFIN, ROBERT D",Vice President Human Resources,True,Common Stock $1 Par Value,sell,700.0,42.89,30023.0
2007-02-12,AZZ,"RUFFIN, ROBERT D",Vice President Human Resources,True,Common Stock $1 Par Value,buy,1040.0,17.6,18304.0
2007-02-12,AZZ,"RUFFIN, ROBERT D",Vice President Human Resources,True,Incentive Stock Option,sell,1040.0,17.6,18304.0
2007-04-13,AZZ,"PENDLEY, TIMOTHY E",VP Galvanizing Services,True,Common Stock $1 par value,sell,2802.0,51.53,144387.06
2007-04-13,AZZ,"PENDLEY, TIMOTHY E",VP Galvanizing Services,True,Common Stock $1 par value,buy,2802.0,24.25,67948.5
2007-04-13,AZZ,"WRIGHT, FRED L",Senior Vice President,True,Incentive Stock Option Right-to-Buy,sell,7039.0,8.43,59338.77
2007-04-13,AZZ,"WRIGHT, FRED L",Senior Vice President,True,Incentive Stock Option Right-to-Buy,sell,1685.0,17.6,29656.000000000004
2007-04-13,AZZ,"WRIGHT, FRED L",Senior Vice President,True,Incentive Stock Option Right-to-Buy,sell,9975.0,24.25,241893.75
2007-04-13,AZZ,"PETRO, JOHN V",Vice President Operations,True,Incentive Stock Option Right-to-Buy,sell,2802.0,24.25,67948.5
2007-04-13,AZZ,"WRIGHT, FRED L",Senior Vice President,True,Common Stock ($1.00 par value),sell,7039.0,50.8636,358028.88039999997
2007-04-13,AZZ,"DOWNEY, H KIRK",Director,True,Incentive Stock Option,sell,2000.0,15.4,30800.0
2007-04-13,AZZ,"WRIGHT, FRED L",Senior Vice President,True,Common Stock ($1.00 par value),buy,1685.0,17.6,29656.000000000004
2007-04-13,AZZ,"WRIGHT, FRED L",Senior Vice President,True,Common Stock ($1.00 par value),buy,9975.0,24.25,241893.75
2007-04-13,AZZ,"BOWEN, MARTIN C",Director,True,Common Stock $1 par value,sell,2000.0,51.0895,102179.0
2007-04-13,AZZ,"WRIGHT, FRED L",Senior Vice President,True,Common Stock ($1.00 par value),buy,7039.0,8.43,59338.77
2007-04-13,AZZ,"PENDLEY, TIMOTHY E",VP Galvanizing Services,True,Incentive Stock Option,sell,2802.0,24.25,67948.5
2007-04-13,AZZ,"DOWNEY, H KIRK",Director,True,Common Stock $1 par value,buy,1700.0,15.4,26180.0
2007-04-13,AZZ,"WRIGHT, FRED L",Senior Vice President,True,Common Stock ($1.00 par value),sell,1685.0,50.8636,85705.166
2007-04-13,AZZ,"WRIGHT, FRED L",Senior Vice President,True,Common Stock ($1.00 par value),sell,9975.0,50.8636,507364.41
2007-04-13,AZZ,"DOWNEY, H KIRK",Director,True,Common Stock $1 par value,sell,1700.0,51.45,87465.0
2007-04-13,AZZ,"PETRO, JOHN V",Vice President Operations,True,Common Stock $1 par value,sell,513.0,51.3653,26350.3989
2007-04-13,AZZ,"DOWNEY, H KIRK",Director,True,Common Stock $1 par value,sell,200.0,51.35,10270.0
2007-04-13,AZZ,"PETRO, JOHN V",Vice President Operations,True,Common Stock $1 par value,sell,1685.0,51.3653,86550.5305
2007-04-13,AZZ,"DOWNEY, H KIRK",Director,True,Common Stock $1 par value,buy,100.0,15.4,1540.0
2007-04-13,AZZ,"DOWNEY, H KIRK",Director,True,Common Stock $1 par value,buy,200.0,15.4,3080.0
2007-04-13,AZZ,"PETRO, JOHN V",Vice President Operations,True,Incentive Stock Option Right-to-Buy,sell,513.0,8.43,4324.59
2007-04-13,AZZ,"PETRO, JOHN V",Vice President Operations,True,Incentive Stock Option Right-to-Buy,sell,1685.0,17.6,29656.000000000004
2007-04-13,AZZ,"PETRO, JOHN V",Vice President Operations,True,Common Stock $1 par value,buy,1685.0,17.6,29656.000000000004
2007-04-13,AZZ,"DOWNEY, H KIRK",Director,True,Common Stock $1 par value,sell,100.0,51.44,5144.0
2007-04-13,AZZ,"PETRO, JOHN V",Vice President Operations,True,Common Stock $1 par value,buy,2802.0,24.25,67948.5
2007-04-13,AZZ,"RUFFIN, ROBERT D",Vice President Human Resources,True,Common Stock $1 par value,sell,895.0,51.45,46047.75
2007-04-13,AZZ,"BOWEN, MARTIN C",Director,True,Incentive Stock Option,sell,2000.0,15.4,30800.0
2007-04-13,AZZ,"BOWEN, MARTIN C",Director,True,Common Stock $1 par value,buy,2000.0,8.43,16860.0
2007-04-13,AZZ,"BOWEN, MARTIN C",Director,True,Common Stock $1 par value,buy,2000.0,15.4,30800.0
2007-04-13,AZZ,"BOWEN, MARTIN C",Director,True,Incentive Stock Option,sell,2000.0,8.43,16860.0
2007-04-13,AZZ,"PETRO, JOHN V",Vice President Operations,True,Common Stock $1 par value,buy,513.0,8.43,4324.59
2007-04-13,AZZ,"PETRO, JOHN V",Vice President Operations,True,Common Stock $1 par value,sell,2802.0,51.3653,143925.5706
2007-04-16,AZZ,"DINGUS, DAVID H","Director, Chief Executive Officer",True,Common Stock $1 par value,sell,10500.0,11.09,116445.0
2007-04-16,AZZ,"DINGUS, DAVID H","Director, Chief Executive Officer",True,Common Stock $1 par value,buy,10500.0,11.09,116445.0
2007-04-17,AZZ,"RUFFIN, ROBERT D",Vice President Human Resources,True,Common Stock,sell,100.0,53.34,5334.0
2007-04-17,AZZ,"JOHNSON, ROBERT J/TX",Director,True,Common Stock $1 par value,sell,3400.0,53.7,182580.0
2007-04-17,AZZ,"RUFFIN, ROBERT D",Vice President Human Resources,True,Common Stock,sell,940.0,53.31,50111.4
2007-04-18,AZZ,"WATSON, CLEMENT H",Vice President Sales - EPG,True,Common Stock $1 par value,buy,9975.0,24.25,241893.75
2007-04-18,AZZ,"WATSON, CLEMENT H",Vice President Sales - EPG,True,Common Stock $1 par value,sell,9975.0,53.0085,528759.7875
2007-04-18,AZZ,"WATSON, CLEMENT H",Vice President Sales - EPG,True,Incentive Stock Option,sell,9975.0,24.25,241893.75
2007-04-18,AZZ,"ROSEN, SAM",Director,True,Common Stock $1 par value,buy,10000.0,11.125,111250.0
2007-04-18,AZZ,"ROSEN, SAM",Director,True,Non Statutory Stock Option Right-To-Buy,sell,10000.0,11.125,111250.0
2007-04-24,AZZ,"ROSEN, SAM",Director,True,Common Stock $1 Par Value,sell,2670.0,55.02,146903.4
2007-04-25,AZZ,"ROSEN, SAM",Director,True,Common Stock $1 Par Value,sell,4330.0,55.451,240102.83000000002
2007-04-26,AZZ,"WRIGHT, FRED L",Senior Vice President,True,Common Stock $1 Par Value,sell,882.0,55.2,48686.4
2007-04-27,AZZ,"SCHUMACHER, ROBERT J",Director,True,Non Statutory Stock Option Right to Buy,sell,10000.0,11.125,111250.0
2007-04-27,AZZ,"SCHUMACHER, ROBERT J",Director,True,Common Stock $1 par value,buy,10000.0,11.125,111250.0
2007-05-04,AZZ,"BERCE, DANIEL E",Director,True,Common Stock $1 Par Value,buy,4000.0,4.215,16860.0
2007-05-04,AZZ,"PERRY, DANA","Director, Sr. VP Finance & CFO",True,Common Stock $1 Par Value,buy,26750.0,5.545,148328.75
2007-05-04,AZZ,"PERRY, DANA","Director, Sr. VP Finance & CFO",True,Incentive Stock Option,sell,17736.0,8.363,148326.168
2007-05-04,AZZ,"PERRY, DANA","Director, Sr. VP Finance & CFO",True,Incentive Stock Option,sell,19950.0,12.125,241893.75
2007-05-04,AZZ,"PERRY, DANA","Director, Sr. VP Finance & CFO",True,Incentive Stock Option,sell,26750.0,5.545,148328.75
2007-05-04,AZZ,"BERCE, DANIEL E",Director,True,Common Stock $1 Par Value,sell,4000.0,29.41,117640.0
2007-05-04,AZZ,"BERCE, DANIEL E",Director,True,Common Stock $1 Par Value,buy,4000.0,7.7,30800.0
2007-05-04,AZZ,"PERRY, DANA","Director, Sr. VP Finance & CFO",True,Common Stock $1 Par Value,sell,26750.0,29.17,780297.5
2007-05-04,AZZ,"BERCE, DANIEL E",Director,True,Common Stock $1 Par Value,sell,4000.0,29.19,116760.0
2007-05-04,AZZ,"BERCE, DANIEL E",Director,True,Incentive Stock Option,sell,4000.0,4.125,16500.0
2007-05-04,AZZ,"PERRY, DANA","Director, Sr. VP Finance & CFO",True,Common Stock $1 Par Value,buy,19950.0,12.125,241893.75
2007-05-04,AZZ,"PERRY, DANA","Director, Sr. VP Finance & CFO",True,Common Stock $1 Par Value,sell,19950.0,29.17,581941.5
2007-05-04,AZZ,"PERRY, DANA","Director, Sr. VP Finance & CFO",True,Common Stock $1 Par Value,buy,17736.0,8.363,148326.168
2007-05-04,AZZ,"BERCE, DANIEL E",Director,True,Incentive Stock Option,sell,4000.0,7.7,30800.0
2007-05-04,AZZ,"PERRY, DANA","Director, Sr. VP Finance & CFO",True,Common Stock $1 Par Value,sell,17736.0,29.17,517359.12000000005
2007-05-08,AZZ,"DINGUS, DAVID H","Director, Chief Executive Officer",True,Common Stock $1 Par Value,buy,86302.0,12.125,1046411.75
2007-05-08,AZZ,"DINGUS, DAVID H","Director, Chief Executive Officer",True,Common Stock $1 Par Value,sell,86302.0,28.318,2443900.0360000003
2007-05-08,AZZ,"DINGUS, DAVID H","Director, Chief Executive Officer",True,Incentive Stock Option,sell,86302.0,12.125,1046411.75
2007-05-09,AZZ,"PETRO, JOHN V",Vice President Operations,True,Common Stock $1 Par Value,sell,2400.0,29.504,70809.6
2007-05-09,AZZ,"PETRO, JOHN V",Vice President Operations,True,Common Stock $1 Par Value,buy,2400.0,4.22,10128.0
2007-05-09,AZZ,"PETRO, JOHN V",Vice President Operations,True,Incentive Stock Option Right-to-Buy,sell,2400.0,4.22,10128.0
2007-07-10,AZZ,"STRICKLEN, JIM",VP Business & Manufacturing Sy,True,Incentive Stock Option Right-to-Buy,sell,19770.0,4.22,83429.4
2007-07-10,AZZ,"FEEHAN, DANIEL R",Director,True,Incentive Stock Option Right-to-Buy,sell,4000.0,4.22,16880.0
2007-07-10,AZZ,"STRICKLEN, JIM",VP Business & Manufacturing Sy,True,Common Stock $1 Par Value,sell,19770.0,37.5,741375.0
2007-07-10,AZZ,"STRICKLEN, JIM",VP Business & Manufacturing Sy,True,Common Stock $1 Par Value,buy,3000.0,6.55,19650.0
2007-07-10,AZZ,"STRICKLEN, JIM",VP Business & Manufacturing Sy,True,Common Stock $1 Par Value,sell,3000.0,37.5,112500.0
2007-07-10,AZZ,"STRICKLEN, JIM",VP Business & Manufacturing Sy,True,Incentive Stock Option Right-to-Buy,sell,3000.0,6.55,19650.0
2007-07-10,AZZ,"STRICKLEN, JIM",VP Business & Manufacturing Sy,True,Commom Stock $1 Par Value,buy,19770.0,4.22,83429.4
2007-07-10,AZZ,"PETRO, JOHN V",Vice President Operations,True,Common Stock $1 Par Value,sell,10650.0,37.74,401931.0
2007-07-10,AZZ,"FEEHAN, DANIEL R",Director,True,Incentive Stock Option Right-to-Buy,sell,4000.0,7.7,30800.0
2007-07-10,AZZ,"FEEHAN, DANIEL R",Director,True,Common Stock $1 Par Value,buy,4000.0,7.7,30800.0
2007-07-10,AZZ,"PETRO, JOHN V",Vice President Operations,True,Common Stock $1 Par Value,sell,10650.0,4.22,44943.0
2007-07-10,AZZ,"PETRO, JOHN V",Vice President Operations,True,Common Stock $1 Par Value,buy,10650.0,4.22,44943.0
2007-07-10,AZZ,"FEEHAN, DANIEL R",Director,True,Common Stock $1 Par Value,buy,4000.0,4.22,16880.0
2007-07-10,AZZ,"FEEHAN, DANIEL R",Director,True,Common Stock $1 Par Value,sell,4000.0,37.49,149960.0
2007-07-11,AZZ,"DOWNEY, H KIRK",Director,True,Common Stock $1 Par Value,buy,683.0,36.58,24984.14
2007-07-11,AZZ,"JOYCE, KEVERN R",Director,True,Common Stock $1 Par Value,buy,683.0,36.58,24984.14
2007-07-11,AZZ,"BERCE, DANIEL E",Director,True,Common Stock $1 Par Value,sell,683.0,36.58,24984.14
2007-07-11,AZZ,"FEEHAN, DANIEL R",Director,True,Common Stock $1 Par Value,buy,683.0,36.58,24984.14
2007-07-11,AZZ,"HEGEDUS, PETER A",Director,True,Common Stock $1 Par Value,buy,683.0,36.58,24984.14
2007-07-11,AZZ,"ROSEN, SAM",Director,True,Common Stock $1 Par Value,buy,683.0,36.58,24984.14
2007-07-11,AZZ,"BOWEN, MARTIN C",Director,True,Common Stock $1 Par Value,buy,683.0,36.58,24984.14
2007-07-11,AZZ,"FEEHAN, DANIEL R",Director,True,Common Stock $1 Par Value,sell,683.0,36.58,24984.14
2007-07-11,AZZ,"BERCE, DANIEL E",Director,True,Common Stock $1 Par Value,buy,683.0,36.58,24984.14
2007-07-19,AZZ,"WATSON, CLEMENT H",Vice President Sales - EPG,True,Common Stock $1 Par Value,sell,14078.0,40.082,564274.3960000001
2007-07-19,AZZ,"WATSON, CLEMENT H",Vice President Sales - EPG,True,Incentive Stock Option,sell,3370.0,8.8,29656.000000000004
2007-07-19,AZZ,"WATSON, CLEMENT H",Vice President Sales - EPG,True,Common Stock $1 Par Value,buy,14078.0,4.215,59338.77
2007-07-19,AZZ,"WATSON, CLEMENT H",Vice President Sales - EPG,True,Common Stock $1 Par Value,sell,3370.0,40.082,135076.34
2007-07-19,AZZ,"WATSON, CLEMENT H",Vice President Sales - EPG,True,Common Stock $1 Par Value,buy,3370.0,8.8,29656.000000000004
2007-07-19,AZZ,"WATSON, CLEMENT H",Vice President Sales - EPG,True,Incentive Stock Option,sell,14078.0,4.125,58071.75
2007-07-30,AZZ,"DINGUS, DAVID H","Director, Chief Executive Officer",True,Common Stock $1 Par Value,buy,20000.0,5.545,110900.0
2007-07-30,AZZ,"DINGUS, DAVID H",Chief Executive Officer,True,Incentive Stock Option,sell,20000.0,5.545,110900.0
2007-08-15,AZZ,"DINGUS, DAVID H","Director, Chief Executive Officer",True,Common Stock $1 Par Value,buy,5000.0,5.545,27725.0
2007-08-15,AZZ,"DINGUS, DAVID H","Director, Chief Executive Officer",True,Incentive Stock Option,sell,5000.0,5.545,27725.0
2007-10-08,AZZ,"DOWNEY, H KIRK",Director,True,Common Stock $1 Par Value,sell,7200.0,33.13,238536.00000000003
2007-10-31,AZZ,"JOYCE, KEVERN R",Director,True,Common Stock $1 Par Value,sell,5357.0,33.07,177155.99
2007-10-31,AZZ,"JOYCE, KEVERN R",Director,True,Common Stock $1 Par Value,buy,21000.0,8.44,177240.0
2007-11-13,AZZ,"JOYCE, KEVERN R",Director,True,Common Stock $1 Par Value,sell,1700.0,29.0,49300.0
2007-11-13,AZZ,"JOYCE, KEVERN R",Director,True,Common Stock $1 Par Value,sell,1700.0,2900.0,4930000.0
2007-11-14,AZZ,"JOYCE, KEVERN R",Director,True,Common Stock $1 Par Value,sell,20000.0,29.25,585000.0
2008-01-09,AZZ,"DINGUS, DAVID H","Director, Chief Executive Officer",True,Common Stock $1 Par Value,sell,1500.0,34.12,51179.99999999999
2008-01-09,AZZ,"DINGUS, DAVID H","Director, Chief Executive Officer",True,Common Stock $1 Par Value,buy,15000.0,5.545,83175.0
2008-01-09,AZZ,"DINGUS, DAVID H","Director, Chief Executive Officer",True,Common Stock $1 Par Value,sell,13400.0,33.85,453590.0
2008-01-09,AZZ,"DINGUS, DAVID H","Director, Chief Executive Officer",True,Common Stock $1 Par Value,sell,100.0,33.78,3378.0
2008-01-09,AZZ,"DINGUS, DAVID H","Director, Chief Executive Officer",True,Incentive Stock Option,sell,15000.0,5.545,83175.0
2008-01-14,AZZ,"DINGUS, DAVID H","Director, Chief Executive Officer",True,Common Stock $1 Par Value,sell,800.0,34.0,27200.0
