date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2021-01-02,CARR,"President, Refrigeration",SELL,2841.0,37.03,105202.23000000001,"APPEL, DAVID",Common Stock
2021-01-02,CARR,"President, Fire & Security",SELL,7081.0,37.03,262209.43,"TIMPERMAN, JURGEN",Common Stock
2021-01-02,CARR,"President, Fire & Security",SELL,2346.0,37.03,86872.38,"TIMPERMAN, JURGEN",Common Stock
2021-02-04,CARR,Senior VP & CHRO,BUY,73390.0,38.33,2813038.6999999997,"VILLENEUVE, NADIA",Stock Appreciation Right
2021-02-04,CARR,"Senior VP, Strategy & Services",BUY,36990.0,38.33,1417826.7,"AGRAWAL, AJAY",Stock Appreciation Right
2021-02-10,CARR,"Director, President & CEO",SELL,49.0,37.19,1822.31,"GITLIN, DAVID L.",Common Stock
2021-02-10,CARR,"Vice President, Controller",SELL,4.0,37.19,148.76,"CROCKETT, KYLE",Common Stock
2021-02-10,CARR,"President, Refrigeration",SELL,22.0,37.19,818.18,"APPEL, DAVID",Common Stock
2021-02-10,CARR,Senior VP & CHRO,SELL,5.0,37.19,185.95,"VILLENEUVE, NADIA",Common Stock
2021-02-10,CARR,"Senior VP, Strategy & Services",SELL,6.0,37.19,223.14,"AGRAWAL, AJAY",Common Stock
2021-02-10,CARR,"President, HVAC",SELL,21.0,37.19,780.99,"NELSON, CHRISTOPHER JOHN",Common Stock
2021-02-10,CARR,"President, Fire & Security",SELL,12.0,37.19,446.28,"TIMPERMAN, JURGEN",Common Stock
2021-02-11,CARR,"Vice President, Controller",SELL,3578.0,36.872,131928.016,"CROCKETT, KYLE",Common Stock
2021-02-23,CARR,"President, Fire & Security",SELL,11.0,37.1,408.1,"TIMPERMAN, JURGEN",Common Stock
2021-03-12,CARR,"President, Fire & Security",SELL,27486.0,39.2333,1078366.4838,"TIMPERMAN, JURGEN",Common Stock
2021-04-19,CARR,Director,BUY,4444.951,43.87,195000.00037,"TODMAN, MICHAEL",Director DSU
2021-04-19,CARR,Director,BUY,4444.951,43.87,195000.00037,"WILSON, VIRGINIA M",Director DSU
2021-04-19,CARR,"Director, Executive Chairman",BUY,4239.7994,43.87,185999.999678,"FARACI, JOHN V",Director DSU
2021-04-19,CARR,Director,BUY,8320.0365,43.87,365000.001255,"GARNIER, JEAN PIERRE",Director DSU
2021-04-19,CARR,Director,BUY,4444.951,43.87,195000.00037,"MCNAMARA, MICHAEL M",Director DSU
2021-04-19,CARR,Director,BUY,7636.1979,43.87,335000.001873,"HOLLEY, CHARLES M",Director DSU
2021-04-19,CARR,Director,BUY,7522.2248,43.87,330000.00197599997,"GREISCH, JOHN J",Director DSU
2021-04-30,CARR,"Director, Executive Chairman",SELL,46625.0,43.58,2031917.5,"FARACI, JOHN V",Restricted Stock Unit RSU
2021-04-30,CARR,"Director, Executive Chairman",SELL,16065.0,43.58,700112.7,"FARACI, JOHN V",Common Stock
2021-05-01,CARR,"Senior VP, Strategy & Services",SELL,39779.0,43.58,1733568.8199999998,"AGRAWAL, AJAY",Restricted Stock Unit RSU
2021-05-01,CARR,"Senior VP, Strategy & Services",SELL,15654.0,43.58,682201.32,"AGRAWAL, AJAY",Common Stock
2021-06-09,CARR,Director,BUY,4026.8456,46.19,185999.998264,"WOZNIAK, BETH",Director DSU
2021-06-15,CARR,"President, HVAC",SELL,47665.0,46.53,2217852.45,"NELSON, CHRISTOPHER JOHN",Common Stock
2021-08-04,CARR,"President, Refrigeration",SELL,26154.0,57.3779,1500661.5965999998,"APPEL, DAVID",Common Stock
2021-08-04,CARR,"President, Refrigeration",SELL,12713.0,57.5,730997.5,"APPEL, DAVID",Common Stock
2021-08-04,CARR,"President, Refrigeration",BUY,38867.0,18.81,731088.2699999999,"APPEL, DAVID",Common Stock
2021-08-04,CARR,"President, Refrigeration",SELL,2620.0,57.5,150650.0,"APPEL, DAVID",Common Stock
2021-08-04,CARR,"President, Refrigeration",BUY,10725.0,14.05,150686.25,"APPEL, DAVID",Common Stock
2021-08-04,CARR,"President, Refrigeration",SELL,8105.0,57.3779,465047.8795,"APPEL, DAVID",Common Stock
2021-08-17,CARR,"President, HVAC",SELL,96583.0,55.0779,5319588.8157,"NELSON, CHRISTOPHER JOHN",Common Stock
2021-08-19,CARR,"Senior VP, Strategy & Services",SELL,4504.0,55.1334,248320.8336,"AGRAWAL, AJAY",Common Stock
2021-08-19,CARR,"Senior VP, Strategy & Services",SELL,1693.0,55.11,93301.23,"AGRAWAL, AJAY",Common Stock
2021-08-19,CARR,"Senior VP, Strategy & Services",SELL,3159.0,55.1334,174166.4106,"AGRAWAL, AJAY",Common Stock
2021-08-19,CARR,"Senior VP, Strategy & Services",SELL,1402.0,55.11,77264.22,"AGRAWAL, AJAY",Common Stock
2021-08-19,CARR,"Senior VP, Strategy & Services",SELL,2295.0,55.11,126477.45,"AGRAWAL, AJAY",Common Stock
2021-08-19,CARR,"Senior VP, Strategy & Services",SELL,2769.0,55.1334,152664.3846,"AGRAWAL, AJAY",Common Stock
2021-08-19,CARR,"Senior VP, Strategy & Services",SELL,5621.0,55.1334,309904.84140000003,"AGRAWAL, AJAY",Common Stock
2021-08-19,CARR,"Senior VP, Strategy & Services",SELL,2916.0,55.1334,160768.9944,"AGRAWAL, AJAY",Common Stock
2021-08-19,CARR,"Senior VP, Strategy & Services",BUY,6044.0,14.05,84918.2,"AGRAWAL, AJAY",Common Stock
