date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2022-10-21,TEAM,"Director, Co-CEO, Co-Founder, 10% Owner",SELL,450.0,190.0662,85529.79000000001,"CANNON-BROOKES, MICHAEL",Class A Common Stock
2022-10-21,TEAM,"Director, Co-CEO, Co-Founder, 10% Owner",SELL,800.0,189.1719,151337.52,"CANNON-BROOKES, MICHAEL",Class A Common Stock
2022-10-21,TEAM,"Director, Co-CEO, Co-Founder, 10% Owner",SELL,2784.0,194.2653,540834.5952,"CANNON-BROOKES, MICHAEL",Class A Common Stock
2022-10-21,TEAM,"Director, Co-CEO, Co-Founder, 10% Owner",SELL,800.0,189.1719,151337.52,"FARQUHAR, SCOTT",Class A Common Stock
2022-10-21,TEAM,"Director, Co-CEO, Co-Founder, 10% Owner",SELL,751.0,188.1088,141269.7088,"FARQUHAR, SCOTT",Class A Common Stock
2022-10-21,TEAM,"Director, Co-CEO, Co-Founder, 10% Owner",SELL,2783.0,194.2653,540640.3299,"FARQUHAR, SCOTT",Class A Common Stock
2022-10-21,TEAM,"Director, Co-CEO, Co-Founder, 10% Owner",SELL,2280.0,193.5685,441336.18,"FARQUHAR, SCOTT",Class A Common Stock
2022-10-21,TEAM,"Director, Co-CEO, Co-Founder, 10% Owner",SELL,350.0,187.1573,65505.055,"FARQUHAR, SCOTT",Class A Common Stock
2022-10-21,TEAM,"Director, Co-CEO, Co-Founder, 10% Owner",SELL,500.0,191.3859,95692.95,"CANNON-BROOKES, MICHAEL",Class A Common Stock
2022-10-21,TEAM,"Director, Co-CEO, Co-Founder, 10% Owner",SELL,500.0,191.3859,95692.95,"FARQUHAR, SCOTT",Class A Common Stock
2022-10-21,TEAM,"Director, Co-CEO, Co-Founder, 10% Owner",SELL,750.0,188.1093,141081.975,"CANNON-BROOKES, MICHAEL",Class A Common Stock
2022-10-21,TEAM,"Director, Co-CEO, Co-Founder, 10% Owner",SELL,450.0,190.0663,85529.835,"FARQUHAR, SCOTT",Class A Common Stock
2022-10-21,TEAM,"Director, Co-CEO, Co-Founder, 10% Owner",SELL,2280.0,193.5685,441336.18,"CANNON-BROOKES, MICHAEL",Class A Common Stock
2022-10-21,TEAM,"Director, Co-CEO, Co-Founder, 10% Owner",SELL,350.0,187.1573,65505.055,"CANNON-BROOKES, MICHAEL",Class A Common Stock
2022-10-21,TEAM,"Director, Co-CEO, Co-Founder, 10% Owner",SELL,700.0,192.2843,134599.01,"CANNON-BROOKES, MICHAEL",Class A Common Stock
2022-10-21,TEAM,"Director, Co-CEO, Co-Founder, 10% Owner",SELL,700.0,192.2843,134599.01,"FARQUHAR, SCOTT",Class A Common Stock
2022-10-24,TEAM,"Director, Co-CEO, Co-Founder, 10% Owner",SELL,315.0,194.7516,61346.754,"FARQUHAR, SCOTT",Class A Common Stock
2022-10-24,TEAM,"Director, Co-CEO, Co-Founder, 10% Owner",SELL,700.0,189.4692,132628.44,"FARQUHAR, SCOTT",Class A Common Stock
