date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2003-10-27,UNP,VP EXTERNAL RELATION,SELL,1592.0,60.06,95615.52,"MCAULIFFE, MARY E",Common Stock
2003-10-27,UNP,VP EXTERNAL RELATION,SELL,6902.0,60.06,414534.12,"MCAULIFFE, MARY E",Common Stock
2003-10-27,UNP,VP EXTERNAL RELATION,BUY,2231.0,42.87,95642.97,"MCAULIFFE, MARY E",Common Stock
2003-10-27,UNP,VP EXTERNAL RELATION,SELL,1168.0,60.06,70150.08,"MCAULIFFE, MARY E",Common Stock
2003-10-27,UNP,VP EXTERNAL RELATION,BUY,9670.0,42.87,414552.89999999997,"MCAULIFFE, MARY E",Common Stock
2003-11-03,UNP,EVP - Finance & CFO UPC,SELL,1400.0,63.15,88410.0,"YOUNG, JAMES R",Common Stock
2003-11-03,UNP,EVP - Finance & CFO UPC,SELL,4600.0,63.1,290260.0,"YOUNG, JAMES R",Common Stock
2003-11-04,UNP,VP & Treasurer UPC,SELL,746.0,63.75,47557.5,"JONES, MARY S",Common Stock
2003-11-04,UNP,VP & Treasurer UPC,SELL,1768.0,63.75,112710.0,"JONES, MARY S",Common Stock
2003-11-04,UNP,VP & Treasurer UPC,SELL,2210.0,63.75,140887.5,"JONES, MARY S",Common Stock
2003-11-04,UNP,VP & Treasurer UPC,BUY,4460.0,31.6,140936.0,"JONES, MARY S",Common Stock
2003-11-04,UNP,VP & Treasurer UPC,BUY,3568.0,31.6,112748.8,"JONES, MARY S",Common Stock
2003-11-05,UNP,CHAIRMAN & CEO - OTC,SELL,31948.0,64.02,2045310.96,"SUGGS, LEO H",Common Stock
2003-11-06,UNP,EVP - Finance & CFO UPC,SELL,6000.0,64.0,384000.0,"YOUNG, JAMES R",Common Stock
2003-11-07,UNP,"Director, PRESIDENT & COO",BUY,92500.0,39.78,3679650.0,"EVANS, IVOR J",Common Stock
2003-11-07,UNP,Senior Vice President Finance,SELL,2200.0,64.62,142164.0,"KNIGHT, ROBERT M JR",Common Stock
