date,symbol,insider_name,insider_title,is_executive,security_type,transaction_type,shares,price,value
2020-10-28,ALGM,"TEEBAGY, THOMAS C. JR.",SVP of Operations and Quality,True,Common Stock,sell,119183.0,13.195,1572619.685
2020-11-02,ALGM,"OEP, SKNA, L.P.",10% Owner,False,Common Stock,sell,1125000.0,13.195,14844375.0
2020-11-02,ALGM,"SANKEN, ELECTRIC CO., LTD.",10% Owner,False,Common Stock,sell,2625000.0,13.195,34636875.0
2021-02-09,ALGM,"VIG, RAVI","Director, President and CEO",True,Common Stock,sell,100000.0,29.1638,2916380.0
2021-02-09,ALGM,"DOOGUE, MICHAEL",SVP of Technology and Products,True,Common Stock,sell,90829.0,29.1638,2648918.7901999997
2021-02-09,ALGM,"SANKEN, ELECTRIC CO., LTD.",10% Owner,False,Common Stock,sell,5200000.0,29.1638,151651760.0
2021-02-09,ALGM,"MARTIN, JOSEPH R",Director,True,Common Stock,sell,11709.0,29.1638,341478.93419999996
2021-02-09,ALGM,"TEEBAGY, THOMAS C. JR.",SVP of Operations and Quality,True,Common Stock,sell,101756.0,29.1638,2967591.6328
2021-02-09,ALGM,"LURY, RICHARD R.",Director,True,Common Stock,sell,11709.0,29.1638,341478.93419999996
2021-02-09,ALGM,"KAZEROUNIAN, REZA",Director,True,Common Stock,sell,19000.0,29.1638,554112.2
2021-02-09,ALGM,"GLOVER, MAX R.",SVP of Worldwide Sales,True,Common Stock,sell,29272.0,29.1638,853682.7535999999
2021-02-09,ALGM,"BROWN, CHRISTOPHER",See Remarks,False,Common Stock,sell,12500.0,29.1638,364547.5
2021-02-09,ALGM,"OEP, SKNA, L.P.",10% Owner,False,Common Stock,sell,11355799.0,29.1638,331178250.87619996
2021-03-08,ALGM,"OEP, SKNA, L.P.",10% Owner,False,Common Stock,sell,1832852.0,29.1638,53452929.1576
2021-04-26,ALGM,"TEEBAGY, THOMAS C. JR.",SVP of Operations and Quality,True,Common Stock,sell,93576.0,26.9,2517194.4
2021-04-27,ALGM,"TEEBAGY, THOMAS C. JR.",SVP of Operations and Quality,True,Common Stock,sell,56670.0,26.85,1521589.5
2021-05-18,ALGM,"WALSH, PAUL V JR","SVP, CFO & Treasurer",True,Common Stock,sell,65275.0,23.98,1565294.5
2021-05-19,ALGM,"WALSH, PAUL V JR","SVP, CFO & Treasurer",True,Common Stock,sell,4725.0,23.59,111462.75
2021-05-24,ALGM,"VIG, RAVI","Director, President and CEO",True,Common Stock,sell,1100.0,25.01,27511.0
2021-05-24,ALGM,"VIG, RAVI","Director, President and CEO",True,Common Stock,sell,1040.0,25.0,26000.0
2021-05-24,ALGM,"VIG, RAVI","Director, President and CEO",True,Common Stock,sell,919.0,25.0,22975.0
2021-05-24,ALGM,"VIG, RAVI","Director, President and CEO",True,Common Stock,sell,1000.0,25.0,25000.0
2021-05-25,ALGM,"VIG, RAVI","Director, President and CEO",True,Common Stock,sell,21847.0,25.45,556006.15
2021-05-25,ALGM,"VIG, RAVI","Director, President and CEO",True,Common Stock,sell,21787.0,25.45,554479.15
2021-05-25,ALGM,"VIG, RAVI","Director, President and CEO",True,Common Stock,sell,21881.0,25.44,556652.64
2021-05-26,ALGM,"DOOGUE, MICHAEL",SVP of Technology and Products,True,Common Stock,sell,8913.0,26.05,232183.65
2021-05-26,ALGM,"VIG, RAVI","Director, President and CEO",True,Common Stock,sell,17234.0,25.82,444981.88
2021-05-26,ALGM,"VIG, RAVI","Director, President and CEO",True,Common Stock,sell,17019.0,25.83,439600.76999999996
2021-05-26,ALGM,"GLOVER, MAX R.",SVP of Worldwide Sales,True,Common Stock,sell,12000.0,26.06,312720.0
2021-05-26,ALGM,"VIG, RAVI","Director, President and CEO",True,Common Stock,sell,17173.0,25.82,443406.86
2021-05-26,ALGM,"LURY, RICHARD R.",Director,True,Common Stock,sell,11900.0,26.06,310114.0
2021-05-26,ALGM,"VIG, RAVI","Director, President and CEO",True,Common Stock,sell,17153.0,25.83,443061.99
2021-05-27,ALGM,"BROWN, CHRISTOPHER","Sr. VP, General Counsel",True,Common Stock,sell,26250.0,26.63,699037.5
2021-06-01,ALGM,"VIG, RAVI","Director, President and CEO",True,Common Stock,sell,17759.0,25.98,461378.82
2021-06-01,ALGM,"BROWN, CHRISTOPHER",SVP and General Counsel,True,Common Stock,sell,26250.0,25.88,679350.0
2021-06-01,ALGM,"VIG, RAVI","Director, President and CEO",True,Common Stock,sell,17936.0,25.98,465977.28
2021-06-01,ALGM,"DOOGUE, MICHAEL",SVP of Technology and Products,True,Common Stock,sell,8913.0,26.1,232629.30000000002
2021-06-01,ALGM,"VIG, RAVI","Director, President and CEO",True,Common Stock,sell,17791.0,25.98,462210.18
2021-06-01,ALGM,"VIG, RAVI","Director, President and CEO",True,Common Stock,sell,17520.0,25.98,455169.60000000003
2021-06-02,ALGM,"VIG, RAVI","Director, President and CEO",True,Common Stock,sell,22480.0,26.18,588526.4
2021-06-02,ALGM,"VIG, RAVI","Director, President and CEO",True,Common Stock,sell,22241.0,26.17,582046.9700000001
2021-06-02,ALGM,"VIG, RAVI","Director, President and CEO",True,Common Stock,sell,22209.0,26.17,581209.53
2021-06-02,ALGM,"VIG, RAVI","Director, President and CEO",True,Common Stock,sell,22064.0,26.17,577414.88
