date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2001-04-01,WBD,Chief Dev Officer&Genl Counsel,BUY,209708.0,16.32,3422434.56,"CAMPBELL, BRUCE",Series A Common Stock
2001-04-01,WBD,Chief Dev Officer&Genl Counsel,SELL,262097.0,43.91,11508679.27,"CAMPBELL, BRUCE",Series A Common Stock
2001-04-01,WBD,Chief Dev Officer&Genl Counsel,BUY,52389.0,19.31,1011631.59,"CAMPBELL, BRUCE",Series A Common Stock
2008-10-15,WBD,"Director, Founder",SELL,5211219.0,14.11,73530300.09,"HENDRICKS, JOHN S",Series A Common Stock
2008-10-15,WBD,Chief Operating Officer,SELL,479731.0,15.52,7445425.12,"HOLLINGER, MARK G",Series A common stock
2008-10-15,WBD,"Director, Founder",BUY,3716229.0,10.48,38946079.92,"HENDRICKS, JOHN S",Series A Common Stock
2008-10-15,WBD,Chief Operating Officer,BUY,7057.0,10.48,73957.36,"HOLLINGER, MARK G",Series A common stock
2008-10-15,WBD,Chief Operating Officer,BUY,472674.0,13.23,6253477.0200000005,"HOLLINGER, MARK G",Series A common stock
2008-10-15,WBD,"Director, Founder",BUY,1494990.0,13.23,19778717.7,"HENDRICKS, JOHN S",Series A Common Stock
2008-11-10,WBD,"Director, Founder",BUY,607528.0,14.16,8602596.48,"HENDRICKS, JOHN S",Series A Common Stock
2008-11-10,WBD,Director,BUY,7500.0,14.29,107175.0,"GOULD, PAUL A",Series A Common Stock
2008-11-10,WBD,Director,BUY,7500.0,13.76,103200.0,"GOULD, PAUL A",Series C Common Stock
2008-11-11,WBD,"Director, Founder",BUY,54172.0,13.74,744323.28,"HENDRICKS, JOHN S",Series A Common Stock
2008-11-11,WBD,"Director, Founder",BUY,338300.0,13.21,4468943.0,"HENDRICKS, JOHN S",Series A Common Stock
2008-11-11,WBD,Chief Operating Officer,BUY,20000.0,13.02,260400.0,"HOLLINGER, MARK G",Series A Common Stock
2008-11-12,WBD,Director,BUY,10000.0,12.07,120700.0,"GOULD, PAUL A",Series C Common Stock
2008-11-13,WBD,Director,BUY,30000.0,12.37,371100.0,"GOULD, PAUL A",Series A Common Stock
2008-11-18,WBD,SEVP; Chief Financial Officer,BUY,20000.0,12.99,259800.0,"SINGER, BRADLEY E",Series A Common Stock
2008-11-18,WBD,SEVP; Chief Financial Officer,BUY,20000.0,12.46,249200.00000000003,"SINGER, BRADLEY E",Series C Common Stock
2008-11-18,WBD,SEVP Gen. Counsel; Secretary,BUY,10000.0,12.89,128900.0,"LASALA, JOSEPH A JR",Series A Common Stock
2008-12-05,WBD,"Director, 10% Owner",BUY,60000.0,13.19,791400.0,"MALONE, JOHN C",Series A common stock
2008-12-05,WBD,"Director, 10% Owner",SELL,60000.0,12.57,754200.0,"MALONE, JOHN C",Series C common stock
2008-12-08,WBD,"Director, 10% Owner",SELL,70000.0,13.97,977900.0,"MALONE, JOHN C",Series C common stock
2008-12-08,WBD,"Director, 10% Owner",BUY,40000.0,14.69,587600.0,"MALONE, JOHN C",Series A common stock
2008-12-09,WBD,"Director, 10% Owner",SELL,92900.0,12.99,1206771.0,"MALONE, JOHN C",Series C common stock
2008-12-09,WBD,"Director, 10% Owner",BUY,27100.0,14.27,386717.0,"MALONE, JOHN C",Series A common stock
2008-12-09,WBD,"Director, 10% Owner",BUY,33900.0,13.84,469176.0,"MALONE, JOHN C",Series A common stock
2008-12-09,WBD,"Director, 10% Owner",SELL,15100.0,13.82,208682.0,"MALONE, JOHN C",Series C common stock
2008-12-10,WBD,"Director, 10% Owner",BUY,60000.0,13.81,828600.0,"MALONE, JOHN C",Series A common stock
2008-12-10,WBD,"Director, 10% Owner",SELL,140000.0,12.99,1818600.0,"MALONE, JOHN C",Series C common stock
2008-12-11,WBD,"Director, 10% Owner",BUY,60000.0,13.39,803400.0,"MALONE, JOHN C",Series A common stock
2008-12-11,WBD,"Director, 10% Owner",SELL,165506.0,12.5,2068825.0,"MALONE, JOHN C",Series C common stock
2008-12-12,WBD,"Director, 10% Owner",BUY,166200.0,12.97,2155614.0,"MALONE, JOHN C",Series A common stock
2008-12-15,WBD,"Director, 10% Owner",BUY,40000.0,12.89,515600.0,"MALONE, JOHN C",Series A common stock
2008-12-15,WBD,"Director, 10% Owner",BUY,100000.0,12.99,1299000.0,"MALONE, JOHN C",Series A common stock
