date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2003-08-29,NVDA,Chief Financial Officer,BUY,2274.0,8.06,18328.440000000002,"BURKETT, MARVIN D",Common Stock
2004-02-27,NVDA,Chief Financial Officer,BUY,1861.0,8.06,14999.660000000002,"BURKETT, MARVIN D",Common Stock
2004-08-12,NVDA,Director,BUY,50000.0,10.32,516000.0,"SEAWELL, A BROOKE",Common Stock
2004-08-12,NVDA,"VP, General Counsel",BUY,4000.0,10.33,41320.0,"SHANNON, DAVID M",Common Stock
2004-08-17,NVDA,Director,BUY,32692.0,10.78,352419.75999999995,"COXE, TENCH",Common
2004-08-17,NVDA,Director,BUY,350266.0,10.78,3775867.48,"GAITHER, JAMES C",Common Stock
2004-08-17,NVDA,Director,BUY,350266.0,10.78,3775867.48,"COXE, TENCH",Common
2004-08-17,NVDA,Director,BUY,160000.0,10.9741,1755856.0,"STEVENS, MARK A",Common Stock
2004-08-18,NVDA,Director,BUY,108811.0,11.27,1226299.97,"GAITHER, JAMES C",Common Stock
2004-08-18,NVDA,Director,BUY,10156.0,11.27,114458.12,"COXE, TENCH",Common
2004-08-18,NVDA,Director,BUY,108811.0,11.27,1226299.97,"COXE, TENCH",Common
2004-08-19,NVDA,Director,BUY,22358.0,11.5,257117.0,"COXE, TENCH",Common
2004-08-19,NVDA,Director,BUY,2087.0,11.5,24000.5,"COXE, TENCH",Common
2004-08-19,NVDA,Director,BUY,22358.0,11.5,257117.0,"GAITHER, JAMES C",Common Stock
2004-08-31,NVDA,Chief Financial Officer,BUY,776.0,8.06,6254.56,"BURKETT, MARVIN D",Common Stock
2004-09-03,NVDA,Director,BUY,263852.0,12.9247,3410207.9444,"COXE, TENCH",Common
2004-09-03,NVDA,Director,BUY,263852.0,12.9247,3410207.9444,"GAITHER, JAMES C",Common
2004-09-03,NVDA,Director,BUY,24627.0,12.9247,318296.5869,"COXE, TENCH",Common
2004-09-09,NVDA,Director,BUY,80000.0,4.0938,327504.0,"COXE, TENCH",Common
2004-09-09,NVDA,Director,BUY,70000.0,2.25,157500.0,"COXE, TENCH",Common
2004-09-09,NVDA,Director,BUY,20000.0,4.0938,81876.0,"COXE, TENCH",Common
2004-12-10,NVDA,Exec VP. Worldwide Sales,BUY,4200.0,1.75,7350.0,"FISHER, JEFFREY D",Common Stock
2004-12-14,NVDA,"Vice President, Operations",SELL,20000.0,22.9675,459350.0,"MA, DI",Common Stock
2004-12-14,NVDA,"Vice President, Operations",BUY,20000.0,14.969,299380.0,"MA, DI",Common Stock
2004-12-21,NVDA,"Vice President, Operations",BUY,16000.0,14.969,239504.0,"MA, DI",Common Stock
2004-12-21,NVDA,"Vice President, Operations",SELL,16000.0,22.66,362560.0,"MA, DI",Common Stock
2004-12-29,NVDA,"Vice President, Marketing",BUY,3700.0,5.875,21737.5,"VIVOLI, DANIEL",Common Stock
2005-02-28,NVDA,Chief Financial Officer,BUY,1968.0,10.8,21254.4,"BURKETT, MARVIN D",Common Stock
2005-03-01,NVDA,"Director, President and CEO",SELL,66842.0,29.004,1938685.368,"HUANG, JEN HSUN",Common Stock
2005-03-01,NVDA,"Director, President and CEO",SELL,100262.0,29.004,2907999.048,"HUANG, JEN HSUN",Common Stock
2005-03-01,NVDA,"Director, President and CEO",BUY,100262.0,1.8287,183349.1194,"HUANG, JEN HSUN",Common Stock
2005-03-02,NVDA,"Director, President and CEO",SELL,97047.0,28.4046,2756581.2161999997,"HUANG, JEN HSUN",Common Stock
2005-03-02,NVDA,"Director, President and CEO",SELL,64699.0,28.4046,1837749.2153999999,"HUANG, JEN HSUN",Common Stock
2005-03-02,NVDA,"Director, President and CEO",BUY,97047.0,1.8287,177469.8489,"HUANG, JEN HSUN",Common Stock
2005-03-03,NVDA,"Director, President and CEO",SELL,78680.0,27.6531,2175745.908,"HUANG, JEN HSUN",Common Stock
2005-03-03,NVDA,"Director, President and CEO",SELL,52452.0,27.6531,1450460.4012,"HUANG, JEN HSUN",Common Stock
2005-03-03,NVDA,"Director, President and CEO",BUY,78680.0,1.8287,143882.116,"HUANG, JEN HSUN",Common Stock
2005-03-04,NVDA,"Director, President and CEO",SELL,117452.0,27.695,3252833.14,"HUANG, JEN HSUN",Common Stock
2005-03-04,NVDA,"Director, President and CEO",BUY,117452.0,1.8287,214784.4724,"HUANG, JEN HSUN",Common Stock
2005-03-04,NVDA,"Director, President and CEO",SELL,78301.0,27.695,2168546.195,"HUANG, JEN HSUN",Common Stock
2005-03-07,NVDA,"VP, General Counsel",SELL,3000.0,28.2,84600.0,"SHANNON, DAVID M",Common Stock
2005-03-07,NVDA,"Director, President and CEO",SELL,37706.0,28.1483,1061359.7998,"HUANG, JEN HSUN",Common Stock
2005-03-07,NVDA,"Director, President and CEO",BUY,81727.0,1.8287,149454.1649,"HUANG, JEN HSUN",Common Stock
2005-03-07,NVDA,"Director, President and CEO",SELL,81727.0,28.1483,2300476.1141,"HUANG, JEN HSUN",Common Stock
2005-03-08,NVDA,"Director, President and CEO",BUY,49832.0,1.8287,91127.7784,"HUANG, JEN HSUN",Common Stock
2005-03-08,NVDA,"Director, President and CEO",SELL,49832.0,26.402,1315664.4640000002,"HUANG, JEN HSUN",Common Stock
2005-03-09,NVDA,"Director, President and CEO",SELL,199987.0,26.0678,5213221.1186,"HUANG, JEN HSUN",Common Stock
2005-03-24,NVDA,"Director, President and CEO",BUY,64752.0,9.2657,599972.6064,"HUANG, JEN HSUN",Common Stock
2005-05-16,NVDA,"Vice President, Marketing",SELL,12000.0,25.1224,301468.8,"VIVOLI, DANIEL",Common Stock
2005-05-16,NVDA,"Vice President, Marketing",BUY,2700.0,5.875,15862.5,"VIVOLI, DANIEL",Common Stock
2005-05-16,NVDA,"Vice President, Marketing",SELL,16000.0,25.1224,401958.39999999997,"VIVOLI, DANIEL",Common Stock
2005-05-16,NVDA,"Vice President, Marketing",BUY,12000.0,14.969,179628.0,"VIVOLI, DANIEL",Common Stock
2005-05-18,NVDA,Exec VP. Worldwide Sales,BUY,25000.0,1.75,43750.0,"FISHER, JEFFREY D",Common Stock
2005-05-18,NVDA,Exec VP. Worldwide Sales,SELL,25000.0,25.7162,642905.0,"FISHER, JEFFREY D",Common Stock
2005-05-23,NVDA,Director,SELL,25000.0,26.4742,661855.0,"SEAWELL, A BROOKE",Common Stock
2005-06-03,NVDA,"VP, General Counsel",BUY,10000.0,11.07,110700.0,"SHANNON, DAVID M",Common Stock
2005-06-03,NVDA,"VP, General Counsel",SELL,10000.0,28.2337,282337.0,"SHANNON, DAVID M",Common Stock
2005-06-24,NVDA,"VP, General Counsel, Secretary",BUY,1000.0,11.07,11070.0,"SHANNON, DAVID M",Common Stock
2005-07-01,NVDA,"Vice President, Marketing",SELL,12000.0,26.5655,318786.0,"VIVOLI, DANIEL",Common Stock
2005-07-01,NVDA,"Vice President, Marketing",SELL,16000.0,26.5655,425048.0,"VIVOLI, DANIEL",Common Stock
2005-07-01,NVDA,"Vice President, Marketing",BUY,12000.0,14.969,179628.0,"VIVOLI, DANIEL",Common Stock
2005-08-16,NVDA,Director,BUY,20000.0,0.7875,15750.0,"SEAWELL, A BROOKE",Common Stock
2005-08-16,NVDA,Director,SELL,20000.0,30.037,600740.0,"SEAWELL, A BROOKE",Common Stock
2005-09-02,NVDA,Director,BUY,31250.0,1.75,54687.5,"GAITHER, JAMES C",Common
2005-09-02,NVDA,Director,BUY,20000.0,4.0938,81876.0,"GAITHER, JAMES C",Common
2005-09-02,NVDA,Director,SELL,40000.0,30.4304,1217216.0,"GAITHER, JAMES C",Common
2005-09-02,NVDA,Director,SELL,31250.0,30.4304,950950.0,"GAITHER, JAMES C",Common
2005-09-02,NVDA,Director,SELL,20000.0,30.4304,608608.0,"GAITHER, JAMES C",Common
2005-09-02,NVDA,Director,BUY,40000.0,11.07,442800.0,"GAITHER, JAMES C",Common
2005-09-13,NVDA,"VP, General Counsel",SELL,1550.0,32.74,50747.0,"SHANNON, DAVID M",Common Stock
