date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2004-01-29,ROK,Director,SELL,9900.0,32.58,322542.0,"TOOT, JOSEPH F JR",Common Stock
2004-01-29,ROK,Director,BUY,6074.0,16.1644,98182.5656,"TOOT, JOSEPH F JR",Common Stock
2004-01-29,ROK,Director,BUY,1140.0,18.3105,20873.97,"TOOT, JOSEPH F JR",Common Stock
2004-01-29,ROK,Director,BUY,1000.0,16.3703,16370.300000000001,"TOOT, JOSEPH F JR",Common Stock
2004-01-29,ROK,Director,SELL,980.0,32.63,31977.4,"TOOT, JOSEPH F JR",Common Stock
2004-01-29,ROK,Director,BUY,1000.0,18.7986,18798.600000000002,"TOOT, JOSEPH F JR",Common Stock
2004-01-29,ROK,Director,BUY,1000.0,17.8539,17853.899999999998,"TOOT, JOSEPH F JR",Common Stock
2004-01-29,ROK,Director,BUY,666.0,18.1746,12104.2836,"TOOT, JOSEPH F JR",Common Stock
2004-02-04,ROK,Vice Pres. and Controller,BUY,1025.81,30.22,30999.978199999998,"DORGAN, DAVID M",Common Stock
2004-02-09,ROK,"Sr. V. P., Human Resources",BUY,1500.0,10.5866,15879.900000000001,"HALL, MARY JANE",Common Stock
2004-02-17,ROK,Senior Vice President,BUY,933.839,32.41,30265.72199,"CRANDALL, THEODORE D",Common Stock
2004-02-27,ROK,Senior Vice President,BUY,2931.882,30.46,89305.12572000001,"RUFF, ROBERT A",Common Stock
2004-04-01,ROK,Director,BUY,250.0,34.85,8712.5,"SPEER, DAVID B",Common Stock
2004-04-29,ROK,Director,SELL,3352.0,33.24,111420.48000000001,"GRAY, III WILLIAM H",Common Stock
2004-04-29,ROK,Director,SELL,200.0,33.26,6652.0,"GRAY, III WILLIAM H",Common Stock
2004-04-29,ROK,Director,BUY,1213.0,16.1644,19607.4172,"GRAY, III WILLIAM H",Common Stock
2004-04-29,ROK,Director,BUY,1140.0,18.3105,20873.97,"GRAY, III WILLIAM H",Common Stock
2004-04-29,ROK,Director,BUY,1000.0,18.7986,18798.600000000002,"GRAY, III WILLIAM H",Common Stock
2004-04-29,ROK,Director,BUY,1000.0,17.8539,17853.899999999998,"GRAY, III WILLIAM H",Common Stock
2004-04-29,ROK,Director,SELL,3800.0,33.25,126350.0,"GRAY, III WILLIAM H",Common Stock
2004-04-29,ROK,Director,BUY,666.0,18.05,12021.300000000001,"GRAY, III WILLIAM H",Common Stock
2004-04-29,ROK,Director,BUY,333.0,22.76,7579.080000000001,"GRAY, III WILLIAM H",Common Stock
2004-04-29,ROK,Director,BUY,1000.0,18.3703,18370.3,"GRAY, III WILLIAM H",Common Stock
2004-04-29,ROK,Director,BUY,1000.0,18.1746,18174.600000000002,"GRAY, III WILLIAM H",Common Stock
2004-04-30,ROK,Director,BUY,1000.0,33.28,33280.0,"ISTOCK, VERNE G",Common Stock
2004-05-06,ROK,Director,BUY,2000.0,33.8895,67779.0,"ISTOCK, VERNE G",Common Stock
2004-05-18,ROK,Director,BUY,1000.0,32.114,32113.999999999996,"ISTOCK, VERNE G",Common Stock
2004-05-20,ROK,V. Pres. and General Auditor,SELL,3081.664,32.45,99999.99680000002,"STUEVER, A LAWRENCE",Common Stock
2004-05-20,ROK,V. Pres. and General Auditor,BUY,2300.0,11.6038,26688.739999999998,"STUEVER, A LAWRENCE",Common Stock
2004-05-20,ROK,V. Pres. and General Auditor,BUY,800.0,13.4,10720.0,"STUEVER, A LAWRENCE",Common Stock
2004-05-25,ROK,Senior Vice President,SELL,15000.0,33.0,495000.0,"CRANDALL, THEODORE D",Common Stock
2004-05-25,ROK,Senior Vice President,BUY,15000.0,11.6038,174057.0,"CRANDALL, THEODORE D",Common Stock
2004-05-26,ROK,Sr. Vice President,BUY,10000.0,13.4,134000.0,"COHN, JOHN D",Common Stock
2004-05-26,ROK,Senior Vice President,BUY,20000.0,11.6038,232076.0,"MCDERMOTT, JOHN P",Common Stock
2004-05-27,ROK,Vice President,BUY,4000.0,11.6038,46415.2,"HART, JAMES E",Common Stock
2004-05-27,ROK,Vice President,SELL,200.0,33.86,6772.0,"HART, JAMES E",Common Stock
2004-05-27,ROK,Vice President,SELL,3800.0,33.82,128516.0,"HART, JAMES E",Common Stock
2004-07-01,ROK,Director,BUY,232.0,37.45,8688.400000000001,"SPEER, DAVID B",Common Stock
2004-07-30,ROK,"Director, President and CEO",BUY,7298.0,10.5866,77261.0068,"NOSBUSCH, KEITH D",Common Stock
2004-07-30,ROK,Senior Vice President,BUY,26400.0,13.4,353760.0,"EISENBROWN, STEVEN A",Common Stock
2004-07-30,ROK,Senior Vice President,SELL,26100.0,37.75,985275.0,"EISENBROWN, STEVEN A",Common Stock
2004-07-30,ROK,Senior Vice President,BUY,9298.0,10.5866,98434.2068,"EISENBROWN, STEVEN A",Common Stock
2004-07-30,ROK,"Sr. V. P., Human Resources",BUY,1500.0,10.5866,15879.900000000001,"HALL, MARY JANE",Common Stock
2004-07-30,ROK,Senior Vice President,SELL,300.0,37.86,11358.0,"EISENBROWN, STEVEN A",Common Stock
2004-07-30,ROK,"Director, Chairman",BUY,2800.0,11.6038,32490.64,"DAVIS, DON H JR",Common Stock
2004-07-30,ROK,V. Pres. and Chief I P Coun.,BUY,2000.0,15.527,31054.0,"O, SHAUGHNESSY JAMES P",Common Stock
2004-07-30,ROK,V. Pres. and Chief I P Coun.,BUY,2604.0,10.5866,27567.506400000002,"O, SHAUGHNESSY JAMES P",Common Stock
2004-07-30,ROK,V. Pres. and Chief I P Coun.,SELL,17700.0,37.5,663750.0,"O, SHAUGHNESSY JAMES P",Common Stock
2004-07-30,ROK,V. Pres. and Chief I P Coun.,BUY,17700.0,11.6038,205387.25999999998,"O, SHAUGHNESSY JAMES P",Common Stock
2004-07-30,ROK,"Director, Chairman",BUY,99571.0,13.7747,1371560.6537,"DAVIS, DON H JR",Common Stock
2004-08-02,ROK,"Director, Chairman",BUY,35900.0,11.6038,416576.42,"DAVIS, DON H JR",Common Stock
2004-08-02,ROK,Sr. Vice President,BUY,13066.0,13.4,175084.4,"COHN, JOHN D",Common Stock
2004-08-02,ROK,"Director, Chairman",SELL,35900.0,37.5,1346250.0,"DAVIS, DON H JR",Common Stock
2004-08-02,ROK,Sr. Vice President,BUY,3300.0,11.6038,38292.54,"COHN, JOHN D",Common Stock
2004-08-02,ROK,Sr. Vice President,BUY,2915.0,13.7747,40153.250499999995,"COHN, JOHN D",Common Stock
2004-08-02,ROK,Sr. Vice President,BUY,11866.0,15.5,183923.0,"COHN, JOHN D",Common Stock
2004-08-03,ROK,"Director, Chairman",BUY,10000.0,11.6038,116038.0,"DAVIS, DON H JR",Common Stock
2004-08-03,ROK,"Director, Chairman",SELL,10000.0,37.6047,376047.0,"DAVIS, DON H JR",Common Stock
2004-08-04,ROK,"Director, Chairman",SELL,178000.0,37.5,6675000.0,"DAVIS, DON H JR",Common Stock
2004-08-04,ROK,"Director, Chairman",BUY,178000.0,11.6038,2065476.4,"DAVIS, DON H JR",Common Stock
2004-08-05,ROK,Senior Vice President,BUY,3000.0,10.5866,31759.800000000003,"MCDERMOTT, JOHN P",Common Stock
2004-08-05,ROK,Senior Vice President,BUY,20000.0,11.6038,232076.0,"MCDERMOTT, JOHN P",Common Stock
2004-08-05,ROK,"Director, Chairman",SELL,100000.0,37.5,3750000.0,"DAVIS, DON H JR",Common Stock
2004-08-05,ROK,"Director, Chairman",BUY,50000.0,13.7747,688735.0,"DAVIS, DON H JR",Common Stock
2004-08-05,ROK,"Director, Chairman",BUY,50000.0,11.6038,580190.0,"DAVIS, DON H JR",Common Stock
2004-08-11,ROK,"Sr. V. P., Human Resources",SELL,3200.0,37.18,118976.0,"HALL, MARY JANE",Common Stock
2004-08-11,ROK,"Sr. V. P., Human Resources",SELL,300.0,37.2,11160.0,"HALL, MARY JANE",Common Stock
2004-08-11,ROK,"Sr. V. P., Human Resources",BUY,5000.0,10.5866,52933.0,"HALL, MARY JANE",Common Stock
2004-08-11,ROK,"Sr. V. P., Human Resources",BUY,3500.0,11.6038,40613.299999999996,"HALL, MARY JANE",Common Stock
2004-08-13,ROK,"Director, Chairman",BUY,4933.0,13.4,66102.2,"DAVIS, DON H JR",Common Stock
2004-08-13,ROK,"Director, Chairman",BUY,3300.0,11.6038,38292.54,"DAVIS, DON H JR",Common Stock
2004-08-13,ROK,"Director, Chairman",BUY,1900.0,20.349,38663.1,"DAVIS, DON H JR",Common Stock
2004-08-17,ROK,Senior Vice President,BUY,14000.0,11.6038,162453.19999999998,"CRANDALL, THEODORE D",Common Stock
2004-08-17,ROK,Senior Vice President,BUY,7000.0,10.5866,74106.20000000001,"CRANDALL, THEODORE D",Common Stock
2004-08-17,ROK,Senior Vice President,SELL,14000.0,37.5,525000.0,"CRANDALL, THEODORE D",Common Stock
2004-08-23,ROK,Senior Vice President,BUY,2000.0,10.5866,21173.2,"MCDERMOTT, JOHN P",Common Stock
2004-08-26,ROK,Vice President,BUY,4933.0,13.4,66102.2,"ROHR, DRALLE RONDI",Common Stock
2004-08-26,ROK,V. Pres. and Chief I P Coun.,BUY,10000.0,13.4,134000.0,"O, SHAUGHNESSY JAMES P",Common Stock
2004-08-26,ROK,Vice President,BUY,15996.0,17.442,279002.232,"ROHR, DRALLE RONDI",Common Stock
2004-08-26,ROK,Vice President,SELL,15996.0,39.0,623844.0,"ROHR, DRALLE RONDI",Common Stock
2004-08-27,ROK,"Director, Chairman",SELL,50000.0,39.0,1950000.0,"DAVIS, DON H JR",Common Stock
2004-08-27,ROK,"Director, Chairman",BUY,50000.0,17.3914,869570.0,"DAVIS, DON H JR",Common Stock
2004-08-27,ROK,"Director, Chairman",BUY,25000.0,11.6038,290095.0,"DAVIS, DON H JR",Common Stock
2004-08-27,ROK,"Director, Chairman",SELL,25000.0,39.0,975000.0,"DAVIS, DON H JR",Common Stock
2004-09-02,ROK,"Director, Chairman",BUY,25000.0,11.6038,290095.0,"DAVIS, DON H JR",Common Stock
2004-09-02,ROK,"Director, Chairman",SELL,25000.0,39.5,987500.0,"DAVIS, DON H JR",Common Stock
2004-09-02,ROK,"Director, Chairman",BUY,29380.0,17.3914,510959.33200000005,"DAVIS, DON H JR",Common Stock
2004-09-02,ROK,"Director, Chairman",SELL,29380.0,39.5,1160510.0,"DAVIS, DON H JR",Common Stock
2004-10-01,ROK,Director,BUY,684.0,39.48,27004.319999999996,"YONTZ, KENNETH F",Common Stock
2004-10-01,ROK,Director,BUY,221.0,39.48,8725.08,"SPEER, DAVID B",Common Stock
2004-10-01,ROK,Director,BUY,684.0,39.48,27004.319999999996,"ROCKWELL, BRUCE M",Common Stock
2004-10-01,ROK,Director,BUY,684.0,39.48,27004.319999999996,"TOOT, JOSEPH F JR",Common Stock
2004-10-01,ROK,Director,BUY,684.0,39.48,27004.319999999996,"GRAY, III WILLIAM H",Common Stock
2004-10-01,ROK,Director,BUY,684.0,39.48,27004.319999999996,"SPEER, DAVID B",Common Stock
2004-10-01,ROK,Director,BUY,684.0,39.48,27004.319999999996,"ALEWINE, BETTY C",Common Stock
2004-10-01,ROK,Director,BUY,684.0,39.48,27004.319999999996,"ISTOCK, VERNE G",Common Stock
2004-10-01,ROK,Director,BUY,684.0,39.48,27004.319999999996,"MCCORMICK, WILLIAM T JR/WI",Common Stock
2004-10-04,ROK,"Director, Chairman",BUY,12320.0,15.527,191292.63999999998,"DAVIS, DON H JR",Common Stock
2004-10-04,ROK,"Director, Chairman",SELL,12320.0,40.0,492800.0,"DAVIS, DON H JR",Common Stock
2004-10-04,ROK,"Director, Chairman",SELL,25000.0,40.0,1000000.0,"DAVIS, DON H JR",Common Stock
2004-10-04,ROK,"Director, Chairman",BUY,25000.0,17.3914,434785.0,"DAVIS, DON H JR",Common Stock
2004-10-05,ROK,"Director, Chairman",SELL,8300.0,40.0,332000.0,"DAVIS, DON H JR",Common Stock
2004-10-05,ROK,"Director, Chairman",BUY,8300.0,15.527,128874.09999999999,"DAVIS, DON H JR",Common Stock
2004-10-25,ROK,"Director, Chairman",BUY,25000.0,17.3914,434785.0,"DAVIS, DON H JR",Common Stock
2004-10-25,ROK,"Director, Chairman",BUY,50000.0,15.527,776350.0,"DAVIS, DON H JR",Common Stock
2004-10-25,ROK,"Director, Chairman",SELL,50000.0,40.5,2025000.0,"DAVIS, DON H JR",Common Stock
2004-10-25,ROK,"Director, Chairman",SELL,25000.0,40.5,1012500.0,"DAVIS, DON H JR",Common Stock
2004-10-27,ROK,"Director, Chairman",BUY,50000.0,15.527,776350.0,"DAVIS, DON H JR",Common Stock
2004-10-27,ROK,"Director, Chairman",SELL,25000.0,41.0,1025000.0,"DAVIS, DON H JR",Common Stock
2004-10-27,ROK,"Director, Chairman",BUY,47380.0,15.527,735669.26,"DAVIS, DON H JR",Common Stock
2004-10-27,ROK,"Director, Chairman",SELL,25000.0,41.5,1037500.0,"DAVIS, DON H JR",Common Stock
2004-10-27,ROK,"Director, Chairman",SELL,39380.0,41.0,1614580.0,"DAVIS, DON H JR",Common Stock
2004-10-27,ROK,"Director, Chairman",BUY,50000.0,13.4,670000.0,"DAVIS, DON H JR",Common Stock
2004-10-27,ROK,"Director, Chairman",SELL,50000.0,41.5,2075000.0,"DAVIS, DON H JR",Common Stock
2004-10-29,ROK,"Director, Chairman",SELL,4600.0,42.0,193200.0,"DAVIS, DON H JR",Common Stock
2004-10-29,ROK,"Director, Chairman",BUY,4600.0,13.4,61640.0,"DAVIS, DON H JR",Common Stock
2004-11-02,ROK,"Director, Chairman",SELL,20400.0,42.0,856800.0,"DAVIS, DON H JR",Common Stock
2004-11-02,ROK,"Director, Chairman",BUY,50000.0,13.4,670000.0,"DAVIS, DON H JR",Common Stock
2004-11-02,ROK,"Director, Chairman",BUY,20400.0,13.4,273360.0,"DAVIS, DON H JR",Common Stock
2004-11-02,ROK,"Director, Chairman",SELL,50000.0,42.0,2100000.0,"DAVIS, DON H JR",Common Stock
2004-11-04,ROK,Director,BUY,28400.0,13.4,380560.0,"DAVIS, DON H JR",Common Stock
2004-11-04,ROK,Director,SELL,25000.0,42.5,1062500.0,"DAVIS, DON H JR",Common Stock
2004-11-04,ROK,Director,BUY,25000.0,13.4,335000.0,"DAVIS, DON H JR",Common Stock
2004-11-04,ROK,Director,SELL,28400.0,42.5,1207000.0,"DAVIS, DON H JR",Common Stock
2004-11-08,ROK,Vice Pres. and Controller,BUY,5805.0,20.349,118125.945,"DORGAN, DAVID M",Common Stock
2004-11-08,ROK,Vice Pres. and Controller,SELL,6552.0,42.0,275184.0,"DORGAN, DAVID M",Common Stock
2004-11-08,ROK,Director,BUY,2467.0,13.4,33057.8,"DAVIS, DON H JR",Common Stock
2004-11-08,ROK,Senior Vice President,BUY,19350.0,17.1029,330941.11500000005,"EISENBROWN, STEVEN A",Common Stock
2004-11-08,ROK,Senior Vice President,SELL,200.0,44.1,8820.0,"EISENBROWN, STEVEN A",Common Stock
2004-11-08,ROK,Senior Vice President,SELL,600.0,44.09,26454.000000000004,"EISENBROWN, STEVEN A",Common Stock
2004-11-08,ROK,Senior Vice President,SELL,18250.0,44.0,803000.0,"EISENBROWN, STEVEN A",Common Stock
2004-11-08,ROK,Senior Vice President,BUY,4000.0,11.6038,46415.2,"EISENBROWN, STEVEN A",Common Stock
2004-11-08,ROK,Vice Pres. and Controller,BUY,747.0,12.4821,9324.128700000001,"DORGAN, DAVID M",Common Stock
2004-11-08,ROK,Senior Vice President,SELL,10000.0,43.0,430000.0,"CRANDALL, THEODORE D",Common Stock
2004-11-08,ROK,"Sr. V. P., Human Resources",BUY,25860.0,11.6038,300074.268,"HALL, MARY JANE",Common Stock
2004-11-08,ROK,"Sr. V. P., Human Resources",SELL,25860.0,43.75,1131375.0,"HALL, MARY JANE",Common Stock
2004-11-08,ROK,Senior Vice President,SELL,300.0,44.02,13206.000000000002,"EISENBROWN, STEVEN A",Common Stock
2004-11-08,ROK,Senior Vice President,BUY,10000.0,11.6038,116038.0,"CRANDALL, THEODORE D",Common Stock
2004-11-09,ROK,Senior Vice President,BUY,1298.0,10.5866,13741.4068,"MCDERMOTT, JOHN P",Common Stock
2004-11-09,ROK,Sr. Vice President,BUY,10000.0,13.4,134000.0,"COHN, JOHN D",Common Stock
