date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2004-04-22,KEY,EVP,SELL,4325.0,29.92,129404.00000000001,"HEISLER, ROBERT B JR",Common Shares
2004-04-22,KEY,EVP,BUY,6000.0,13.06,78360.0,"HEISLER, ROBERT B JR",Common Shares
2004-04-22,KEY,EVP,SELL,6000.0,13.06,78360.0,"HEISLER, ROBERT B JR",Option to Buy
2004-04-30,KEY,Director,SELL,8240.0,18.6875,153985.0,"MINTER, STEVEN A",option to buy
2004-04-30,KEY,Director,SELL,7000.0,19.25,134750.0,"MINTER, STEVEN A",option to buy
2004-04-30,KEY,EVP,BUY,15509.0,18.5313,287401.9317,"JONES, ROBERT G",common shares
2004-04-30,KEY,EVP,SELL,11820.0,29.76,351763.2,"JONES, ROBERT G",common shares
2004-04-30,KEY,EVP,SELL,15509.0,18.5313,287401.9317,"JONES, ROBERT G",option to buy
2004-04-30,KEY,Director,BUY,7000.0,13.5,94500.0,"MINTER, STEVEN A",common shares
2004-04-30,KEY,Director,SELL,7000.0,13.5,94500.0,"MINTER, STEVEN A",option to buy
2004-04-30,KEY,Director,BUY,7000.0,19.25,134750.0,"MINTER, STEVEN A",common shares
2004-04-30,KEY,Director,SELL,3175.0,29.76,94488.0,"MINTER, STEVEN A",common shares
2004-04-30,KEY,Director,BUY,8240.0,18.6875,153985.0,"MINTER, STEVEN A",common shares
2004-04-30,KEY,Director,SELL,5175.0,29.76,154008.0,"MINTER, STEVEN A",common shares
2004-04-30,KEY,Director,SELL,4527.0,29.76,134723.52000000002,"MINTER, STEVEN A",common shares
2004-05-05,KEY,SEVP and CFO,BUY,2100.0,30.56,64176.0,"WEEDEN, JEFFREY B",Common Shares
2004-05-05,KEY,SEVP and CFO,BUY,400.0,30.6,12240.0,"WEEDEN, JEFFREY B",Common Shares
2004-05-13,KEY,SEVP,BUY,9738.0,32.09,312492.42000000004,"KOPNISKY, JACK L",phantom shares
2004-05-13,KEY,"Director, Chair and CEO",BUY,31162.0,32.09,999988.5800000001,"MEYER, HENRY L III",phantom shares
2004-05-13,KEY,SEVP and CFO,BUY,10128.0,32.09,325007.52,"WEEDEN, JEFFREY B",phantom shares
2004-05-13,KEY,EVP,BUY,6232.0,32.09,199984.88000000003,"RICKERT, ROBERT G",phantom shares
2004-05-13,KEY,EVP,BUY,6232.0,32.09,199984.88000000003,"HEISLER, ROBERT B JR",phantom shares
2004-05-13,KEY,EVP,BUY,6232.0,32.09,199984.88000000003,"HELFRICH, THOMAS E",phanton shares
2004-05-13,KEY,EVP,BUY,2726.0,32.09,87477.34000000001,"BUONCORE, RICHARD J",phantom shares
2004-05-13,KEY,"Director, Vice Chair and CAO",BUY,11686.0,32.09,375003.74000000005,"STEVENS, THOMAS G",phantom shares
