date,symbol,insider_name,insider_title,is_executive,security_type,transaction_type,shares,price,value
2003-12-12,AAL,"CAMPBELL, JEFFREY C",Sr. VP and CFO,True,Common stock,buy,7200.0,11.61,83592.0
2003-12-12,AAL,"CAMPBELL, JEFFREY C",Sr. VP and CFO,True,Common stock,sell,3000.0,12.47,37410.0
2003-12-12,AAL,"CAMPBELL, JEFFREY C",Sr. VP and CFO,True,Common stock,sell,4200.0,12.48,52416.0
2003-12-19,AAL,"AMR, CORP",10% Owner,False,Series A Non-Voting Convertible Preferred Stock,sell,113765.0,26.0,2957890.0
2004-04-21,AAL,"BEER, JAMES A",Sr. VP Finance and CFO,True,Common stock,sell,5200.0,12.58,65416.0
2004-04-21,AAL,"MARLETT, CHARLES D",Corporate Secretary,True,Common stock,sell,4800.0,12.58,60384.0
2004-04-22,AAL,"KENNEDY, GARY F",Sr. VP and General Counsel,True,Common stock,sell,3242.0,13.1,42470.2
2004-04-22,AAL,"GARTON, DANIEL P",Executive Vice President,True,Common stock,sell,12000.0,13.1035,157242.0
2004-04-22,AAL,"KENNEDY, GARY F",Sr. VP and General Counsel,True,Common stock,sell,5200.0,13.1035,68138.2
2004-04-22,AAL,"KENNEDY, GARY F",Sr. VP and General Counsel,True,Common stock,sell,812.0,13.26,10767.119999999999
2004-07-26,AAL,"BEER, JAMES A",Sr. VP Finance and CFO,True,Common stock,sell,829.0,8.877,7359.033
2004-11-10,AAL,"AMR, CORP",10% Owner,False,Series B- AA Common Stock,sell,6733847.0,27.5,185180792.5
2005-01-26,AAL,"ROSE, MATTHEW K",Director,True,Common Stock,buy,1000.0,8.16,8160.0
2005-04-20,AAL,"GARTON, DANIEL P",Executive Vice President,True,Common Stock,sell,12375.0,10.51,130061.25
2005-04-20,AAL,"MARLETT, CHARLES D",Corporate Secretary,True,Common Stock,sell,5250.0,10.51,55177.5
2005-04-20,AAL,"ARPEY, GERARD J","Director, Chairman, President, CEO",True,Common Stock,sell,12375.0,10.51,130061.25
2005-04-20,AAL,"BEER, JAMES A",Sr. VP and CFO,True,Common Stock,sell,5625.0,10.51,59118.75
2005-04-20,AAL,"KENNEDY, GARY F",Sr. VP / General Counsel,True,Common Stock,sell,9375.0,10.51,98531.25
2005-07-22,AAL,"KENNEDY, GARY F",Sr. VP / General Counsel,True,Common Stock,buy,6000.0,3.26,19560.0
2005-07-22,AAL,"KENNEDY, GARY F",Sr. VP / General Counsel,True,Stock Option (right to buy),sell,6000.0,3.26,19560.0
2005-07-22,AAL,"KENNEDY, GARY F",Sr. VP / General Counsel,True,Common Stock,sell,12000.0,13.75,165000.0
2005-07-25,AAL,"ROBINSON, RAY M",Director,True,Common Stock,buy,1000.0,13.86,13860.0
2005-07-26,AAL,"BEER, JAMES A",Sr. VP and CFO,True,Common Stock,buy,5600.0,10.68,59808.0
2005-07-26,AAL,"BEER, JAMES A",Sr. VP and CFO,True,Stock Option (right to buy),sell,15000.0,8.88,133200.0
2005-07-26,AAL,"BEER, JAMES A",Sr. VP and CFO,True,Common Stock,buy,15000.0,8.88,133200.0
2005-07-26,AAL,"BEER, JAMES A",Sr. VP and CFO,True,Common Stock,sell,26200.0,13.4,351080.0
2005-07-26,AAL,"BEER, JAMES A",Sr. VP and CFO,True,Stock Option (right to buy),sell,5600.0,10.68,59808.0
2006-01-19,AAL,"KENNEDY, GARY F",Sr. VP / General Counsel,True,Common Stock,buy,4266.0,17.1283,73069.3278
