date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2005-02-15,NWE,Director,BUY,50.0,27.99,1399.5,"ADIK, STEPHEN P",COMMON STOCK
2005-06-01,NWE,Director,BUY,86.0,31.52,2710.72,"MASLOWE, PHILIP L",DEFERRED STOCK UNITS
2005-06-01,NWE,Director,BUY,129.0,31.52,4066.08,"JOHNSON, JULIA L",DEFERRED STOCK UNITS
2005-08-01,NWE,Director,BUY,277.0,31.6,8753.2,"JOHNSON, JULIA L",DEFERRED STOCK UNIT
2005-08-01,NWE,Director,BUY,364.0,31.6,11502.4,"MASLOWE, PHILIP L",DEFERRED STOCK UNIT
2005-08-01,NWE,Director,BUY,791.0,31.6,24995.600000000002,"DRAPER, E LINN JR",DEFERRED STOCK UNIT
2005-08-01,NWE,Director,BUY,261.0,31.6,8247.6,"ADIK, STEPHEN P",DEFERRED STOCK UNIT
2005-08-04,NWE,VP Support Services,BUY,4437.0,31.85,141318.45,"TRANDEM, GREGORY G A",COMMON STOCK
2005-08-04,NWE,"Director, President & CEO",BUY,7212.0,31.85,229702.2,"HANSON, MICHAEL J",COMMON STOCK
2005-08-04,NWE,VP Information Technology,BUY,10.0,31.85,318.5,"THIELBAR, BART A",COMMON STOCK
2005-09-01,NWE,Director,BUY,40.0,31.18,1247.2,"MASLOWE, PHILIP L",DEFERRED STOCK UNIT
2005-09-12,NWE,VP Human Resources & Communica,SELL,1428.0,30.71,43853.880000000005,"SCHRUM, ROGER P",COMMON
2005-10-01,NWE,Director,BUY,391.0,30.19,11804.29,"MASLOWE, PHILIP L",DEFERRED STOCK UNIT
2005-10-01,NWE,Director,BUY,339.0,30.19,10234.41,"JOHNSON, JULIA L",DEFERRED STOCK UNIT
2005-10-01,NWE,Director,BUY,845.0,30.19,25510.55,"DRAPER, E LINN JR",DEFERRED STOCK UNIT
2005-10-01,NWE,Director,BUY,279.0,30.19,8423.01,"ADIK, STEPHEN P",DEFERRED STOCK UNITS
2005-11-01,NWE,VP - Administrative Services,SELL,141.0,29.4,4145.4,"TRANDEM, GREGORY G A",COMMON STOCK
