date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2001-07-27,USB,"EVP, General Counsel & Sec",SELL,4776.0,28.32,135256.32,"MITAU, LEE R","Common Stock, $0.01 par value"
2004-01-15,USB,Director,BUY,2282.3,28.48,64999.90400000001,"AHLERS, LINDA L",Deferred Compensation Plan Participation
2004-01-15,USB,Director,BUY,2106.74,28.48,59999.9552,"STOKES, PATRICK T",Deferred Compensation Plan Participation
2004-01-15,USB,"Director, President, Chairman & CEO",BUY,279358.0,27.57,7701900.0600000005,"GRUNDHOFER, JERRY A",Deferred Compensation Plan Participation
2004-01-15,USB,Director,BUY,2282.3,28.48,64999.90400000001,"REITEN, RICHARD G",Deferred Compensation Plan Participatin
2004-01-15,USB,Director,BUY,702.25,28.48,20000.08,"DANNEMILLER, JOHN C",Deferred Compensation Plan Participation
2004-01-16,USB,Director,BUY,129805.0,27.6818,3593236.0489999996,"GRUNDHOFER, JOHN F","Common Stock, $0.01 par value"
2004-01-16,USB,Director,SELL,108603.0,28.4842,3093469.5726,"GRUNDHOFER, JOHN F","Common Stock, $0.01 par value"
2004-01-16,USB,Director,BUY,108603.0,27.6818,3006326.5253999997,"GRUNDHOFER, JOHN F","Common Stock, $0.01 par value</val
ue></securityTitle><transactionDate>2004-01-16"
2004-01-16,USB,Director,SELL,87406.0,28.4842,2489689.9852,"GRUNDHOFER, JOHN F","Common Stock, $0.01 par value"
2004-01-16,USB,Director,BUY,54756.0,27.6818,1515744.6408,"GRUNDHOFER, JOHN F","Common Stock, $0.01 par value"
2004-01-16,USB,Director,SELL,129805.0,28.4842,3697391.5810000002,"GRUNDHOFER, JOHN F","Common Stock, $0.01 par value"
2004-01-16,USB,Director,SELL,54756.0,28.4842,1559680.8552,"GRUNDHOFER, JOHN F","Common Stock, $0.01 par value"
2004-01-16,USB,Director,BUY,87406.0,27.6818,2419555.4107999997,"GRUNDHOFER, JOHN F","Common Stock, $0.01 par value"
2004-01-18,USB,Vice Chairman,SELL,3900.0,28.0,109200.0,"CECERE, ANDREW","Common Stock, $0.01 par value"
2004-01-18,USB,"EVP, General Counsel & Sec",SELL,2033.0,28.0,56924.0,"MITAU, LEE R","Common Stock, $0.01 par value"
2004-01-20,USB,"EVP, Controller",BUY,4883.0,28.5,139165.5,"DOLAN, TERRANCE R","Common Stock, $0.01 par value"
2004-01-20,USB,Vice Chairman,BUY,17000.0,28.5,484500.0,"HASTEN, JOSEPH E","Common Stock, $0.01 par value"
2004-01-20,USB,"EVP, General Counsel & Sec",BUY,12800.0,28.5,364800.0,"MITAU, LEE R","Common Stock, $0.01 par value"
2004-01-20,USB,Vice Chairman,BUY,17000.0,28.5,484500.0,"CECERE, ANDREW","Common Stock, $0.01 par value"
2004-01-20,USB,Vice Chairman,BUY,23000.0,28.5,655500.0,"CHENEVICH, WILLIAM L","Common Stock, $0.01 par value"
2004-01-27,USB,"Director, Chairman, President and CEO",SELL,25000.0,28.5,712500.0,"GRUNDHOFER, JERRY A","Common Stock, $0.01 par value"
2004-01-27,USB,"Director, Chairman, President and CEO",SELL,22000.0,28.45,625900.0,"GRUNDHOFER, JERRY A","Common Stock, $0.01 par value"
2004-01-27,USB,"Director, Chairman, President and CEO",SELL,12500.0,28.43,355375.0,"GRUNDHOFER, JERRY A","Common Stock, $0.01 par value"
2004-01-27,USB,"Director, Chairman, President and CEO",SELL,10000.0,28.42,284200.0,"GRUNDHOFER, JERRY A","Common Stock, $0.01 par vaue"
2004-01-27,USB,"Director, Chairman, President and CEO",SELL,21500.0,28.4,610600.0,"GRUNDHOFER, JERRY A","Common Stock, $0.01 par value"
2004-01-27,USB,"Director, Chairman, President and CEO",SELL,9000.0,28.38,255420.0,"GRUNDHOFER, JERRY A","Common Stock, $0.01 par value"
2004-01-27,USB,"Executive Vice President, HR",BUY,4531.0,3.7379,16936.424899999998,"CARLSON, JENNIE P","Common Stock, $0.01 par value"
2004-01-27,USB,"EVP, General Counsel & Sec",SELL,1000.0,28.38,28380.0,"MITAU, LEE R","Common Stock, $0.01 par value"
2004-01-27,USB,"EVP, General Counsel & Sec",SELL,21500.0,28.4,610600.0,"MITAU, LEE R","Common Stock, $0.01 par value"
2004-01-27,USB,"EVP, General Counsel & Sec",SELL,12500.0,28.43,355375.0,"MITAU, LEE R","Common Stock, $0.01 par value"
2004-01-27,USB,"EVP, General Counsel & Sec",BUY,35000.0,19.1001,668503.5,"MITAU, LEE R","Common Stock, $0.01 par value"
2004-01-27,USB,"Executive Vice President, HR",SELL,1500.0,28.57,42855.0,"CARLSON, JENNIE P","Common Stock, $0.01 par value"
2004-01-27,USB,"Executive Vice President, HR",SELL,3031.0,28.56,86565.36,"CARLSON, JENNIE P","Common Stock, $0.01 par value"
2004-01-27,USB,"Director, Chairman, President and CEO",BUY,100000.0,3.7379,373790.0,"GRUNDHOFER, JERRY A","Common Stock, $0.01 par value"
