date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2005-10-14,SNX,Exec. V.P. Distribution,BUY,2068.0,10.0,20680.0,"LAROCQUE, PETER",Common Stock
2005-10-14,SNX,Exec. V.P. Distribution,SELL,1900.0,16.66,31654.0,"LAROCQUE, PETER",Common Stock
2005-10-14,SNX,Exec. V.P. Distribution,BUY,3332.0,12.0,39984.0,"LAROCQUE, PETER",Common Stock
2005-10-14,SNX,Exec. V.P. Distribution,SELL,168.0,16.73,2810.64,"LAROCQUE, PETER",Common Stock
2005-10-14,SNX,Exec. V.P. Distribution,SELL,3332.0,16.6,55311.200000000004,"LAROCQUE, PETER",Common Stock
2006-08-08,SNX,"President, TSD",SELL,100.0,21.0,2100.0,"PAGET, JOHN",Common Stock
2006-08-08,SNX,"President, TSD",BUY,100.0,16.94,1694.0000000000002,"PAGET, JOHN",Common Stock
2006-08-09,SNX,"President, TSD",SELL,100.0,21.0,2100.0,"PAGET, JOHN",Common Stock
2006-08-09,SNX,"President, TSD",BUY,100.0,16.94,1694.0000000000002,"PAGET, JOHN",Common Stock
2006-08-14,SNX,"President, TSD",SELL,100.0,21.11,2111.0,"PAGET, JOHN",Common Stock
2006-08-14,SNX,"President, TSD",SELL,1000.0,21.1,21100.0,"PAGET, JOHN",Common Stock
2006-08-14,SNX,"President, TSD",SELL,100.0,21.06,2106.0,"PAGET, JOHN",Common Stock
2006-08-14,SNX,Director,SELL,200.0,20.66,4132.0,"MIAU, MATTHEW",Common Stock
2006-08-14,SNX,Director,SELL,100.0,20.63,2063.0,"MIAU, MATTHEW",Common Stock
2006-08-14,SNX,COO and CFO,SELL,200.0,20.73,4146.0,"POLK, DENNIS",Common Stock
2006-08-14,SNX,Director,BUY,5000.0,3.0,15000.0,"MIAU, MATTHEW",Common Stock
2006-08-14,SNX,Director,SELL,400.0,20.76,8304.0,"MIAU, MATTHEW",Common Stock
2006-08-14,SNX,COO and CFO,SELL,100.0,20.8,2080.0,"POLK, DENNIS",Common Stock
2006-08-14,SNX,COO and CFO,SELL,200.0,21.0,4200.0,"POLK, DENNIS",Common Stock
