date,symbol,insider_name,insider_title,is_executive,security_type,transaction_type,shares,price,value
1997-03-11,AAON,"BOWEN, WILLIAM A",Director,True,Stock Option,sell,5000.0,3.1945,15972.5
1997-03-11,AAON,"JOHNSON, JOHN B JR","Director, Secretary",True,Stock Option,sell,22000.0,3.1945,70279.0
2003-11-25,AAON,"PANTALEONI, ANTHONY",Director,True,"Common Stock, par value $.004",sell,218.0,19.05,4152.900000000001
2003-11-25,AAON,"PANTALEONI, ANTHONY",Director,True,"Common Stock, par value $.004",sell,2782.0,19.24,53525.67999999999
2003-11-25,AAON,"PANTALEONI, ANTHONY",Director,True,"Common Stock, par value $.004",sell,2000.0,19.25,38500.0
2003-12-02,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,4222.0,19.25,81273.5
2003-12-02,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,600.0,19.42,11652.000000000002
2003-12-02,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,100.0,19.28,1928.0
2003-12-02,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,200.0,19.4,3879.9999999999995
2003-12-12,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,100.0,19.31,1930.9999999999998
2003-12-15,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,100.0,19.25,1925.0
2003-12-18,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,200.0,19.25,3850.0
2003-12-18,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, $.004 par value",sell,1404.0,19.29,27083.16
2003-12-29,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,777.0,19.29,14988.33
2003-12-29,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,693.0,19.25,13340.25
2003-12-29,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,100.0,19.28,1928.0
2004-01-14,AAON,"FERGUS, ROBERT G",Vice President,True,"Common Stock, par value $.004",sell,5000.0,19.75,98750.0
2004-01-14,AAON,"FERGUS, ROBERT G",Vice President,True,"Common Stock, par value $.004",sell,5000.0,20.0,100000.0
2004-01-15,AAON,"BOWEN, WILLIAM A",Director,True,"Common Stock, par value $.004",sell,5000.0,21.0086,105043.0
2004-01-15,AAON,"BOWEN, WILLIAM A",Director,True,"Common Stock, par value $.004",buy,5000.0,3.1945,15972.5
2004-01-16,AAON,"JOHNSON, JOHN B JR","Director, Secretary",True,"Common Stock, par value $.004",buy,22000.0,3.1945,70279.0
2004-01-16,AAON,"JOHNSON, JOHN B JR","Director, Secretary",True,"Common Stock, par value $.004",sell,22000.0,21.17,465740.00000000006
2004-01-25,AAON,"NAUGLE, THOMAS E",Director,True,"Common Stock, par value $.004",buy,200.0,19.76,3952.0000000000005
2004-02-25,AAON,"NAUGLE, THOMAS E",Director,True,"Common Stock, par value $.004",buy,200.0,19.76,3952.0000000000005
2004-02-26,AAON,"NAUGLE, THOMAS E",Director,True,"Common Stock, par value $.004",buy,3000.0,19.89,59670.0
2004-03-03,AAON,"BOWEN, WILLIAM A",Director,True,"Common Stock, par value $.004",sell,7000.0,20.03,140210.0
2004-03-05,AAON,"NAUGLE, THOMAS E",Director,True,"Common Stock, par value $.004",buy,1800.0,20.1,36180.0
2004-03-05,AAON,"PANTALEONI, ANTHONY",Director,True,"Common Stock, par value $.004",sell,10000.0,20.112,201119.99999999997
2004-03-17,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,200.0,20.02,4004.0
2004-03-17,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,3515.0,20.0,70300.0
2004-03-17,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,5175.0,20.06,103810.5
2004-03-17,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,900.0,20.1,18090.0
2004-03-17,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,400.0,20.01,8004.000000000001
2004-05-18,AAON,"PANTALEONI, ANTHONY",Director,True,"Common Stock, par value $.004",sell,941.0,20.0,18820.0
2004-05-18,AAON,"PANTALEONI, ANTHONY",Director,True,"Common Stock, par value $.004",sell,11000.0,20.07,220770.0
2004-05-19,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,100.0,19.7,1970.0
2004-05-19,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,300.0,19.71,5913.0
2004-05-20,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,145.0,19.7,2856.5
2004-05-21,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,19455.0,19.7,383263.5
2004-05-25,AAON,"STEPHENSON, CC JR",Director,True,Plan C Stock Option,buy,2000.0,20.4,40800.0
2004-05-26,AAON,"PANTALEONI, ANTHONY",Director,True,"Common Stock, par value $.004",sell,6751.0,20.0421,135304.2171
2004-06-02,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,9000.0,19.9,179100.0
2004-06-03,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,667.0,20.03,13360.01
2004-06-03,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,1000.0,19.9,19900.0
2004-06-03,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,100.0,20.12,2012.0
2004-06-03,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,19233.0,20.0,384660.0
2004-12-22,AAON,"NAUGLE, THOMAS E",Director,True,"Common Stock, par value $.004",sell,3000.0,14.7,44100.0
2004-12-22,AAON,"NAUGLE, THOMAS E",Director,True,"Common Stock, par value $.004",sell,2000.0,14.73,29460.0
2005-03-02,AAON,"FERGUS, ROBERT G",Vice President,True,"Common Stock, par value $.004",sell,2000.0,15.24,30480.0
2005-03-02,AAON,"FERGUS, ROBERT G",Vice President,True,"Common Stock, par value $.004",sell,900.0,15.21,13689.0
2005-03-02,AAON,"FERGUS, ROBERT G",Vice President,True,"Common Stock, par value $.004",sell,100.0,15.3,1530.0
2005-03-23,AAON,"BOWEN, WILLIAM A",Director,True,Stock Option,sell,10000.0,16.06,160600.0
2005-03-23,AAON,"BOWEN, WILLIAM A",Director,True,"Common Stock, par value $.004",buy,10000.0,3.1945,31945.0
2005-09-02,AAON,"PANTALEONI, ANTHONY",Director,True,"Common stock, par value $.004",sell,6000.0,18.0,108000.0
2005-09-06,AAON,"PANTALEONI, ANTHONY",Director,True,"Common Stock, par value $.004",sell,11030.0,18.0,198540.0
2005-09-07,AAON,"PANTALEONI, ANTHONY",Director,True,"Common stock, par value $.004",sell,128.0,18.0,2304.0
2005-09-09,AAON,"PANTALEONI, ANTHONY",Director,True,"Common Stock, par value $.004",sell,784.0,18.0,14112.0
2005-09-12,AAON,"PANTALEONI, ANTHONY",Director,True,"Common Stock, par value $.004",sell,172.0,18.0,3096.0
2005-09-13,AAON,"PANTALEONI, ANTHONY",Director,True,"Common Stock, par value $.004",sell,1886.0,18.0,33948.0
2005-12-05,AAON,"FERGUS, ROBERT G",Vice President,True,"Common Stock, par value $.004",sell,2310.0,18.1,41811.0
2005-12-05,AAON,"FERGUS, ROBERT G",Vice President,True,"Common Stock, par value $.004",buy,2310.0,5.78,13351.800000000001
2005-12-07,AAON,"FERGUS, ROBERT G",Vice President,True,"Common Stock, par value $.004",sell,1440.0,17.92,25804.800000000003
2005-12-07,AAON,"FERGUS, ROBERT G",Vice President,True,"Common Stock, par value $.004",buy,1440.0,5.78,8323.2
2006-02-23,AAON,"PANTALEONI, ANTHONY",Director,True,"common stock, par value $.004",sell,9300.0,21.6965,201777.45
2006-02-24,AAON,"PANTALEONI, ANTHONY",Director,True,"common stock, par value $.004",sell,10700.0,21.6196,231329.71999999997
2006-03-03,AAON,"NAUGLE, THOMAS E",Director,True,"Common Stock, par value $.004",sell,5000.0,21.5,107500.0
2006-04-27,AAON,"JOHNSON, JOHN B JR","Director, Secretary",True,"Common Stock, par value $.004",sell,27055.0,26.5,716957.5
2006-04-27,AAON,"PANTALEONI, ANTHONY",Director,True,"Common Stock, par value $.004",sell,20000.0,26.2955,525910.0
2006-05-01,AAON,"FERGUS, ROBERT G",Vice President,True,"Common Stock, par value $.004",sell,1000.0,27.0,27000.0
2006-05-09,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,8873.0,26.73,237175.29
2006-05-09,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,11677.0,27.24,318081.48
2006-05-09,AAON,"RYAN, JERRY E",Director,True,"Common Stock, par value $.004",sell,4798.0,27.27,130841.45999999999
2006-05-10,AAON,"RYAN, JERRY E",Director,True,"Common Stock, par value $.004",sell,3327.0,27.27,90727.29
2006-05-11,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",buy,17500.0,2.33,40775.0
2006-05-11,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,4827.0,27.58,133128.66
2006-05-12,AAON,"ASBJORNSON, NORMAN H","Director, President, 10% Owner",True,"Common Stock, par value $.004",sell,12673.0,27.0,342171.0
2006-06-07,AAON,"NAUGLE, THOMAS E",Director,True,"Common Stock, par value $.004",buy,48375.0,5.0,241875.0
2006-06-07,AAON,"NAUGLE, THOMAS E",Director,True,Stock Option,sell,13500.0,23.1974,313164.89999999997
2006-11-21,AAON,"SHEFFIELD, KATHY I",Vice President and Treasurer,True,"Common Stock, par value $.004",buy,2200.0,5.78,12716.0
2006-11-21,AAON,"SHEFFIELD, KATHY I",Vice President and Treasurer,True,"Common Stock, par value $.004",sell,2200.0,27.85,61270.0
2006-11-30,AAON,"SHEFFIELD, KATHY I",Vice President and Treasurer,True,"Common Stock, par value $.004",buy,2800.0,5.78,16184.0
