date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2003-10-31,DHR,Senior VP--Finance & Tax,BUY,7.24,82.85,599.834,"DITKOFF, JAMES H",Executive Deferred Income Plan -- Danaher Stock Fund
2004-02-27,DHR,VP-Danaher Business System,BUY,291.01,89.63,26083.2263,"DOLES, DONALD E",Executive Deferred Income Plan -- Danaher Stock Fund
2004-05-28,DHR,VP-Danaher Business System,BUY,23.03,47.03,1083.1009000000001,"DOLES, DONALD E",Executive Deferred Income Plan -- Danaher Stock Fund
2004-06-30,DHR,VP-Danaher Business System,BUY,20.89,51.85,1083.1465,"DOLES, DONALD E",Executive Deferred Income Plan -- Danaher Stock Fund
2004-07-26,DHR,Senior VP--Finance & Tax,BUY,24000.0,15.0468,361123.2,"DITKOFF, JAMES H",Common Stock
2004-07-26,DHR,Senior VP--Finance & Tax,SELL,5000.0,50.6,253000.0,"DITKOFF, JAMES H",Common Stock
2004-07-26,DHR,Senior VP--Finance & Tax,SELL,5000.0,50.55,252750.0,"DITKOFF, JAMES H",Common Stock
2004-07-26,DHR,Senior VP--Finance & Tax,SELL,2000.0,50.87,101740.0,"DITKOFF, JAMES H",Common Stock
2004-07-26,DHR,Senior VP--Finance & Tax,SELL,12000.0,50.85,610200.0,"DITKOFF, JAMES H",Common Stock
2004-07-30,DHR,Executive Vice President & CFO,SELL,38.35,50.65,1942.4275,"ALLENDER, PATRICK W",Executive Deferred Income Plan -- Danaher Stock Fund
2004-07-30,DHR,Senior Vice President,BUY,0.76,50.65,38.494,"COMAS, DANIEL L",Executive Deferred Income Plan -- Danaher Stock Fund
2004-07-30,DHR,"Director, President & CEO",BUY,9.41,50.65,476.6165,"CULP, H LAWRENCE JR",Executive Deferred Income Plan -- Danaher Stock Fund
2004-07-30,DHR,Executive Vice President,BUY,20.4,50.65,1033.26,"SIMMS, STEVE",Executive Deferred Income Plan -- Danaher Stock Fund
2004-07-30,DHR,VP-Danaher Business System,BUY,22.47,50.65,1138.1055,"DOLES, DONALD E",Executive Deferred Income Plan -- Danaher Stock Fund
2004-07-30,DHR,Executive Vice President,BUY,0.77,50.65,39.0005,"KNISELY, PHILIP",Executive Deferred Income Plan -- Danaher Stock Fund
2004-07-30,DHR,VP -- Chief Accounting Officer,BUY,0.26,50.65,13.169,"LUTZ, ROBERT S",Executive Deferred Income Plan -- Danaher Stock Fund
2004-07-30,DHR,VP-Strategic Development,BUY,0.38,50.65,19.247,"PRYOR, DANIEL A",Executive Deferred Income Plan -- Danaher Stock Fund
2004-07-30,DHR,Senior VP--Finance & Tax,BUY,16.2,50.65,820.53,"DITKOFF, JAMES H",Executive Deferred Income Plan -- Danaher Stock Fund
