date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2006-07-24,PNC,Director,BUY,68.0,69.2,4705.6,"WEHMEIER, HELGE H",Phantom Stock Unit
2006-07-24,PNC,Director,BUY,4.0,69.2,276.8,"THIEKE, STEVEN G",Phantom Stock Unit
2006-07-24,PNC,Director,BUY,100.0,69.2,6920.0,"DAVIDSON, GEORGE A JR",Phantom Stock Unit
2006-07-24,PNC,Director,BUY,57.0,69.2,3944.4,"PEPPER, JANE G",Phantom Stock Unit
2006-07-24,PNC,Director,BUY,14.0,69.2,968.8000000000001,"MASSARO, ANTHONY A",Phantom Stock Unit
2006-07-24,PNC,Director,BUY,36.0,69.2,2491.2000000000003,"KELSON, RICHARD B",Phantom Stock Unit
2006-07-24,PNC,Director,BUY,36.0,69.2,2491.2000000000003,"STRIGL, DENNIS F",Phantom Stock Unit
2006-07-24,PNC,Director,BUY,16.0,69.2,1107.2,"PEPPER, JANE G",Phantom Stock Unit
2006-07-24,PNC,Director,BUY,31.0,69.2,2145.2000000000003,"KELSON, RICHARD B",Phantom Stock Unit
2006-07-24,PNC,Director,BUY,36.0,69.2,2491.2000000000003,"THIEKE, STEVEN G",Phantom Stock Unit
2006-07-24,PNC,Director,BUY,72.0,69.2,4982.400000000001,"WEHMEIER, HELGE H",Phantom Stock Unit
2006-07-24,PNC,Director,BUY,43.0,69.2,2975.6,"STRIGL, DENNIS F",Phantom Stock Unit
2006-07-24,PNC,Director,BUY,36.0,69.2,2491.2000000000003,"MASSARO, ANTHONY A",Phantom Stock Unit
2006-10-24,PNC,Director,BUY,37.0,68.59,2537.83,"COOPER, JEROME GARY",Phantom Stock Unit
2006-10-24,PNC,Director,BUY,16.0,68.59,1097.44,"COOPER, JEROME GARY",Phantom Stock Unit
2006-10-24,PNC,Director,BUY,101.0,68.59,6927.59,"DAVIDSON, GEORGE A JR",Phantom Stock Unit
2006-10-24,PNC,Director,BUY,9.0,68.59,617.3100000000001,"MASSARO, ANTHONY A",$5 Par Common Stock
2006-10-24,PNC,Director,BUY,58.0,68.59,3978.2200000000003,"PEPPER, JANE G",Phantom Stock Unit
2006-10-24,PNC,Director,BUY,15.0,68.59,1028.8500000000001,"MASSARO, ANTHONY A",Phantom Stock Unit
2006-10-24,PNC,Director,BUY,18.0,68.59,1234.6200000000001,"LINDSAY, BRUCE C",Phantom Stock Unit
2006-10-24,PNC,Director,BUY,8.0,68.59,548.72,"THIEKE, STEVEN G",$5 Par Common Stock
2006-10-24,PNC,Director,BUY,152.0,68.59,10425.68,"CHELLGREN, PAUL W",Phantom Stock Unit
2006-10-24,PNC,Director,BUY,44.0,68.59,3017.96,"STRIGL, DENNIS F",Phantom Stock Unit
2006-10-24,PNC,Director,BUY,37.0,68.59,2537.83,"STRIGL, DENNIS F",Phantom Stock Unit
