date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2021-04-06,ASTS,Director,BUY,2500000.0,10.0,25000000.0,"MIKITANI, HIROSHI",Class A Common Stock
2021-04-06,ASTS,Director,BUY,200000.0,10.0,2000000.0,"CISNEROS, ADRIANA",Class A Common Stock
2021-08-18,ASTS,Director,BUY,3400.0,8.525,28985.0,"CISNEROS, ADRIANA",Class A Common Stock
2022-09-16,ASTS,Chief Accounting Officer,SELL,17875.0,9.0,160875.0,"GUPTA, SHANTI B.",Class A Common Stock
2022-12-02,ASTS,Chief Accounting Officer,BUY,18182.0,5.5,100001.0,"GUPTA, SHANTI B.",Class A Common Stock
2022-12-02,ASTS,Director,BUY,36364.0,5.5,200002.0,"CISNEROS, ADRIANA",Class A Common Stock
2022-12-02,ASTS,Director,BUY,10000.0,5.5,55000.0,"KNAPP, EDWARD D",Class A Common Stock
2022-12-02,ASTS,Chief Financial Officer,BUY,22727.0,5.5,124998.5,"WALLACE, SEAN R.",Class A Common Stock
2023-02-08,ASTS,"EVP, GC & Secretary",SELL,20678.0,5.91,122206.98,"HELLER, BRIAN",Class A Common Stock
2024-01-16,ASTS,10% Owner,BUY,25000000.0,25000000.0,625000000000000.0,"VODAFONE, VENTURES LTD",5.5% Convertible Note due 2034
2024-02-08,ASTS,"EVP, GC & Secretary",SELL,22603.0,3.18,71877.54000000001,"HELLER, BRIAN",Class A Common Stock
2024-03-15,ASTS,"EVP, GC & Secretary",SELL,28529.0,3.14,89581.06,"HELLER, BRIAN",Class A Common Stock
2024-03-15,ASTS,Chief Financial Officer,SELL,9090.0,3.14,28542.600000000002,"WALLACE, SEAN R.",Class A Common Stock
2024-05-10,ASTS,Chief Financial Officer,SELL,9340.0,2.26,21108.399999999998,"WALLACE, SEAN R.",Class A Common Stock
2024-05-31,ASTS,Chief accounting Officer,SELL,26500.0,8.27,219155.0,"GUPTA, SHANTI B.",Class A Common Stock
2024-09-06,ASTS,Director,BUY,200.0,26.33,5266.0,"CISNEROS, ADRIANA",Class A Common Stock
2024-09-06,ASTS,Director,BUY,1138.0,26.17,29781.460000000003,"CISNEROS, ADRIANA",Class A Common Stock
2024-09-06,ASTS,Director,BUY,950.0,26.4,25080.0,"CISNEROS, ADRIANA",Class A Common Stock
2024-09-06,ASTS,Director,BUY,1696.0,26.32,44638.72,"CISNEROS, ADRIANA",Class A Common Stock
2024-09-06,ASTS,Director,BUY,950.0,26.44,25118.0,"CISNEROS, ADRIANA",Class A Common Stock
2024-09-15,ASTS,Chief Operating Officer,SELL,25575.0,29.83,762902.25,"GUPTA, SHANTI B.",Class A Common Stock
2024-09-26,ASTS,President,SELL,25750.0,23.83,613622.5,"WISNIEWSKI, SCOTT",Class A Common Stock
2024-09-30,ASTS,President,SELL,2400.0,26.12,62688.0,"WISNIEWSKI, SCOTT",Class A Common Stock
2024-09-30,ASTS,President,SELL,2400.0,23.12,55488.0,"WISNIEWSKI, SCOTT",Class A Common Stock
2024-09-30,ASTS,President,SELL,300.0,23.13,6939.0,"WISNIEWSKI, SCOTT",Class A Common Stock
2024-09-30,ASTS,Chief Operating Officer,SELL,80000.0,25.83,2066399.9999999998,"GUPTA, SHANTI B.",Class A Common Stock
2024-09-30,ASTS,President,SELL,300.0,26.13,7839.0,"WISNIEWSKI, SCOTT",Class A Common Stock
2024-10-08,ASTS,Chief Technology Officer,SELL,45000.0,24.26,1091700.0,"YAO, HUIWEN",Class A Common Stock
2024-10-17,ASTS,Chief Accounting Officer,SELL,2432.0,28.49,69287.68,"BERNAL, MAYA",Class A Common Stock
2025-03-10,ASTS,Director,SELL,20000.0,30.73,614600.0,"TORRES, JULIO A.",Class A Common Stock
2025-03-10,ASTS,Director,SELL,7000.0,32.46,227220.0,"RUBIN, RONALD L",Class A Common Stock
2025-03-15,ASTS,President,SELL,23643.0,28.15,665550.45,"WISNIEWSKI, SCOTT",Class A Common Stock
2025-03-17,ASTS,Chief Operating Officer,SELL,24425.0,28.0,683900.0,"GUPTA, SHANTI B.",Class A Common Stock
2025-03-17,ASTS,President,SELL,35871.0,28.35,1016942.8500000001,"WISNIEWSKI, SCOTT",Class A Common Stock
2025-03-21,ASTS,Chief Accounting Officer,SELL,3244.0,25.71,83403.24,"BERNAL, MAYA",Class A Common Stock
2025-04-04,ASTS,Director,SELL,253.0,20.07,5077.71,"WIBERGH, JOHAN",Class A Common Stock
2025-04-04,ASTS,Director,SELL,252.0,20.07,5057.64,"WIBERGH, JOHAN",Class A Common Stock
