date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2004-07-20,FITB,Director,SELL,376.0,51.42,19333.920000000002,"MEIJER, HENDRIK G",Common Stock
2004-08-20,FITB,EVP & Auditor,BUY,10.8077,49.87,538.979999,"POSTON, DANIEL T",Phantom Stock
2004-08-20,FITB,Executive Vice President,BUY,24.0848,49.87,1201.108976,"KABAT, KEVIN T",Phantom Stock
2004-08-27,FITB,Executive Vice President,SELL,710.0,50.34,35741.4,"SULLIVAN, ROBERT A",Common Stock
2004-08-27,FITB,Executive Vice President,SELL,2800.0,50.31,140868.0,"SULLIVAN, ROBERT A",Common Stock
2004-08-27,FITB,Executive Vice President,SELL,817.0,50.3,41095.1,"SULLIVAN, ROBERT A",Common Stock
2004-08-27,FITB,Executive Vice President,SELL,16.0,50.32,805.12,"SULLIVAN, ROBERT A",Common Stock
2004-09-03,FITB,Executive Vice President,BUY,24.1559,49.67,1199.823553,"KABAT, KEVIN T",Phantom Stock
2004-09-03,FITB,EVP & Auditor,BUY,10.8396,49.67,538.4029320000001,"POSTON, DANIEL T",Phantom Stock
2004-09-15,FITB,"Director, President & CEO",SELL,32000.0,49.0741,1570371.2,"SCHAEFER, GEORGE A JR",Common Stock
2004-09-17,FITB,EVP & Auditor,BUY,10.7121,49.96,535.176516,"POSTON, DANIEL T",Phantom Stock
2004-09-17,FITB,Executive Vice President,BUY,23.8718,49.96,1192.6351280000001,"KABAT, KEVIN T",Phantom Stock
2004-10-01,FITB,Executive Vice President,BUY,24.3324,49.45,1203.23718,"KABAT, KEVIN T",Phantom Stock
2004-10-01,FITB,EVP & Auditor,BUY,10.9178,49.45,539.88521,"POSTON, DANIEL T",Phantom Stock
2004-10-15,FITB,EVP & Auditor,BUY,10.8887,49.23,536.050701,"POSTON, DANIEL T",Phantom Stock
2004-10-15,FITB,Executive Vice President,BUY,24.2652,49.23,1194.5757959999999,"KABAT, KEVIN T",Phantom Stock
2004-10-20,FITB,"Director, President & CEO",SELL,32000.0,49.0,1568000.0,"SCHAEFER, GEORGE A JR",Common Stock
2004-10-26,FITB,Senior Vice President,SELL,2338.0,48.05,112340.9,"DEWBREY, DIANE L",Common Stock
2004-10-26,FITB,Senior Vice President,BUY,5058.0,11.0617,55950.0786,"DEWBREY, DIANE L",Common Stock
2004-10-29,FITB,Executive Vice President,BUY,24.3394,49.26,1198.958844,"KABAT, KEVIN T",Phantom Stock
2004-10-29,FITB,EVP & Auditor,BUY,10.9063,49.26,537.244338,"POSTON, DANIEL T",Phantom Stock
2004-11-08,FITB,"Director, President & CEO",SELL,31000.0,50.61,1568910.0,"SCHAEFER, GEORGE A JR",Common Stock
2004-11-12,FITB,EVP & Auditor,BUY,10.6671,50.5,538.68855,"POSTON, DANIEL T",Phantom Stock
2004-11-12,FITB,Executive Vice President,BUY,23.775,50.5,1200.6374999999998,"KABAT, KEVIN T",Phantom Stock
2004-11-26,FITB,Executive Vice President,BUY,24.2358,51.14,1239.4188120000001,"KABAT, KEVIN T",Phantom Stock
2004-11-26,FITB,EVP & Auditor,BUY,11.0745,51.14,566.3499300000001,"POSTON, DANIEL T",Phantom Stock
2004-12-09,FITB,Executive Vice President,BUY,27.2026,45.5,1237.7183,"KABAT, KEVIN T",Phantom Stock
2004-12-09,FITB,EVP & Auditor,BUY,12.43,45.5,565.5649999999999,"POSTON, DANIEL T",Phantom Stock
2004-12-15,FITB,"Executive VP, Secretary & GC",BUY,28013.0,22.7037,635998.7481000001,"REYNOLDS, PAUL L",Common Stock
2004-12-15,FITB,"Executive VP, Secretary & GC",SELL,13530.0,47.22,638886.6,"REYNOLDS, PAUL L",Common Stock
2004-12-20,FITB,SVP & Controller,BUY,1688.0,15.6297,26382.9336,"DEBRUNNER, DAVID J",Common Stock
2004-12-20,FITB,SVP & Controller,BUY,1475.0,11.0617,16316.0075,"DEBRUNNER, DAVID J",Common Stock
2004-12-28,FITB,Executive Vice President,BUY,342.2794,47.7937,16358.79895978,"GAUNT, JAMES R",Phantom Stock
2004-12-28,FITB,Executive Vice President,BUY,557.3548,47.7937,26638.048104759997,"SULLIVAN, ROBERT A",Phantom Stock
2004-12-28,FITB,Executive Vice President,BUY,527.2276,47.7937,25198.157746120003,"KING, ROBERT J JR",Phantom Stock
2004-12-28,FITB,Executive Vice President,BUY,527.2276,47.7937,25198.157746120003,"BAKER, MICHAEL D",Phantom Stock
2004-12-28,FITB,Executive Vice President,BUY,341.4427,47.7937,16318.80997099,"GRIGGS, MALCOLM D",Phantom Stock
2004-12-28,FITB,"Director, President & CEO",BUY,1313.9265,47.7937,62797.40896305,"SCHAEFER, GEORGE A JR",Phantom Stock
2004-12-28,FITB,"Executive VP, Secretary & GC",BUY,359.8539,47.7937,17198.74934043,"REYNOLDS, PAUL L",Phantom Stock
2004-12-28,FITB,EVP & Auditor,BUY,150.6527,47.7937,7200.249947990001,"POSTON, DANIEL T",Phantom Stock
2004-12-28,FITB,Senior Vice President,BUY,242.692,47.7937,11599.1486404,"DEWBREY, DIANE L",Phantom Stock
2004-12-28,FITB,CFO & SVP,BUY,219.2596,47.7937,10479.227544520001,"GRAF, R MARK",Phantom Stock
2004-12-28,FITB,Treasurer,BUY,55.3171,47.7937,2643.80888227,"MARKS, RONALD D",Phantom Stock
2004-12-28,FITB,EVP,BUY,569.0712,47.7937,27198.01821144,"ARNOLD, NEAL E",Phantom Stock
2004-12-28,FITB,Executive Vice President,BUY,3933.3284,47.7937,187988.31755108,"CARMICHAEL, GREG D",Phantom Stock
2004-12-28,FITB,Executive Vice President,BUY,557.3904,47.7937,26639.749560480002,"KABAT, KEVIN T",Phantom Stock
2004-12-31,FITB,EVP & Auditor,BUY,11.3549,47.25,536.519025,"POSTON, DANIEL T",Phantom Stock
2004-12-31,FITB,Executive Vice President,BUY,24.865,47.25,1174.87125,"KABAT, KEVIN T",Phantom Stock
2005-01-03,FITB,Executive Vice President,BUY,27.3863,47.72,1306.8742359999999,"KABAT, KEVIN T",Phantom Stock
2005-01-03,FITB,EVP & Auditor,BUY,12.5138,47.72,597.158536,"POSTON, DANIEL T",Phantom Stock
2005-01-18,FITB,EVP & Auditor,BUY,9.7048,46.78,453.99054400000006,"POSTON, DANIEL T",Phantom Stock
2005-01-18,FITB,Executive Vice President,BUY,22.1202,46.78,1034.782956,"KABAT, KEVIN T",Phantom Stock
2005-01-20,FITB,Senior Vice President,BUY,36098.0,22.7037,819558.1626,"DEWBREY, DIANE L",Common Stock
2005-01-20,FITB,Senior Vice President,BUY,27230.0,15.6297,425596.73099999997,"DEWBREY, DIANE L",Common Stock
2005-01-20,FITB,Senior Vice President,BUY,37790.0,36.8611,1392980.969,"DEWBREY, DIANE L",Common Stock
2005-01-20,FITB,Senior Vice President,SELL,96166.0,46.4267,4464670.032199999,"DEWBREY, DIANE L",Common Stock
2005-01-20,FITB,Senior Vice President,BUY,27750.0,40.1667,1114625.925,"DEWBREY, DIANE L",Common Stock
2005-01-20,FITB,Senior Vice President,SELL,1885.0,46.29,87256.65,"DEWBREY, DIANE L",Common Stock
2005-01-31,FITB,Director,BUY,7595.0,10.2963,78200.39850000001,"TAFT, DUDLEY S",Common Stock
2005-02-04,FITB,Executive Vice President,BUY,21.824,47.3865,1034.162976,"KABAT, KEVIN T",Phantom Stock
2005-02-04,FITB,EVP & Auditor,BUY,14.3566,47.3865,680.3090258999999,"POSTON, DANIEL T",Phantom Stock
2005-02-08,FITB,Director,BUY,1610.0,18.57,29897.7,"KOCH, ROBERT L II",Common Stock
2005-02-17,FITB,"Director, President & CEO",BUY,9039.0,11.0617,99986.7063,"SCHAEFER, GEORGE A JR",Common Stock
2005-02-18,FITB,EVP & Auditor,BUY,12.3733,45.83,567.068339,"POSTON, DANIEL T",Phantom Stock
2005-02-24,FITB,Director,BUY,2250.0,45.0351,101328.975,"LOWE, KENNETH W",Common Stock
2005-02-25,FITB,"Director, President & CEO",BUY,218775.0,11.0617,2420023.4175,"SCHAEFER, GEORGE A JR",Common Stock
2005-03-02,FITB,EVP & Auditor,BUY,256.736,45.01,11555.68736,"POSTON, DANIEL T",Phantom Stock
2005-03-02,FITB,Executive Vice President,BUY,45.9266,45.01,2067.156266,"KABAT, KEVIN T",Phantom Stock
2005-03-02,FITB,Director,BUY,1610.0,18.57,29897.7,"TRAYLOR, THOMAS W",Common Stock
2005-03-02,FITB,Director,BUY,1610.0,45.13,72659.3,"TRAYLOR, THOMAS W",Common Stock
2005-03-15,FITB,Director,BUY,7595.0,10.2963,78200.39850000001,"MORGAN, ROBERT B",Common Stock
2005-03-18,FITB,EVP & Auditor,BUY,13.32,43.03,573.1596000000001,"POSTON, DANIEL T",Phantom Stock
2005-03-18,FITB,Director,BUY,7595.0,10.2963,78200.39850000001,"BARRETT, JOHN F",Common Stock
2005-03-18,FITB,Executive Vice President,BUY,24.0419,43.03,1034.522957,"KABAT, KEVIN T",Phantom Stock
2005-04-01,FITB,EVP & Auditor,BUY,13.1889,42.99,566.990811,"POSTON, DANIEL T",Phantom Stock
2005-04-01,FITB,Executive Vice President,BUY,24.0517,42.99,1033.982583,"KABAT, KEVIN T",Phantom Stock
2005-04-14,FITB,EVP & Auditor,BUY,14.0439,40.34,566.530926,"POSTON, DANIEL T",Phantom Stock
2005-04-14,FITB,Executive Vice President,BUY,25.6113,40.34,1033.159842,"KABAT, KEVIN T",Phantom Stock
2005-04-18,FITB,Director,SELL,448.0,41.13,18426.24,"LIVINGSTON, MITCHEL D",Common Stock
2005-04-19,FITB,Director,BUY,1200.0,41.26,49512.0,"MEIJER, HENDRIK G",Common Stock
2005-04-20,FITB,Director,BUY,500.0,40.5,20250.0,"HACKETT, JAMES P",Common Stock
2005-04-29,FITB,Executive Vice President,BUY,24.1417,42.83,1033.989011,"KABAT, KEVIN T",Phantom Stock
2005-04-29,FITB,EVP & Auditor,BUY,13.2378,42.83,566.974974,"POSTON, DANIEL T",Phantom Stock
2005-05-13,FITB,Executive Vice President,BUY,23.5499,43.92,1034.311608,"KABAT, KEVIN T",Phantom Stock
2005-05-13,FITB,EVP & Auditor,BUY,12.9133,43.92,567.152136,"POSTON, DANIEL T",Phantom Stock
2005-05-19,FITB,EVP & CFO,BUY,79973.0,22.7037,1815683.0001,"ARNOLD, NEAL E",Common Stock
2005-05-19,FITB,EVP & CFO,SELL,12351.0,43.91,542332.4099999999,"ARNOLD, NEAL E",Common Stock
2005-05-19,FITB,EVP & CFO,SELL,41719.0,43.8,1827292.2,"ARNOLD, NEAL E",Common Stock
2005-05-24,FITB,EVP,BUY,7120.0,11.0617,78759.304,"ARNOLD, NEAL E",Common Stock
2005-05-24,FITB,EVP,SELL,6753.0,42.76,288758.27999999997,"ARNOLD, NEAL E",Common Stock
2005-05-24,FITB,EVP,SELL,11877.0,42.67,506791.59,"ARNOLD, NEAL E",Common Stock
2005-05-24,FITB,EVP,BUY,27230.0,15.6297,425596.73099999997,"ARNOLD, NEAL E",Common Stock
2005-05-25,FITB,"Director, President & CEO",SELL,56900.0,42.66,2427354.0,"SCHAEFER, GEORGE A JR",Common Stock
2005-05-25,FITB,"Director, President & CEO",SELL,71221.0,42.6,3034014.6,"SCHAEFER, GEORGE A JR",Common Stock
2005-05-27,FITB,Executive Vice President,BUY,23.9638,43.14,1033.798332,"KABAT, KEVIN T",Phantom Stock
2005-05-27,FITB,EVP & Auditor,BUY,13.1407,43.14,566.889798,"POSTON, DANIEL T",Phantom Stock
2005-06-02,FITB,EVP & Chief InformationOfficer,SELL,802.0,42.85,34365.700000000004,"CARMICHAEL, GREG D",Common Stock
2005-06-10,FITB,Executive Vice President,BUY,24.495,42.27,1035.4036500000002,"KABAT, KEVIN T",Phantom Stock
2005-06-10,FITB,EVP & Auditor,BUY,13.4319,42.27,567.7664130000001,"POSTON, DANIEL T",Phantom Stock
2005-06-15,FITB,"Executive VP, Secretary & GC",BUY,2563.0,11.0617,28351.1371,"REYNOLDS, PAUL L",Common Stock
2005-06-24,FITB,Executive Vice President,BUY,24.8369,41.61,1033.463409,"KABAT, KEVIN T",Phantom Stock
2005-06-24,FITB,EVP & Auditor,BUY,13.6193,41.61,566.699073,"POSTON, DANIEL T",Phantom Stock
2005-07-08,FITB,Executive Vice President,BUY,24.8415,41.67,1035.145305,"KABAT, KEVIN T",Phantom Stock
2005-07-08,FITB,EVP & Auditor,BUY,13.6218,41.67,567.620406,"POSTON, DANIEL T",Phantom Stock
2005-07-22,FITB,EVP & Auditor,BUY,13.4084,42.25,566.5049,"POSTON, DANIEL T",Phantom Stock
2005-07-22,FITB,Executive Vice President,BUY,24.4525,42.25,1033.118125,"KABAT, KEVIN T",Phantom Stock
2005-07-27,FITB,Director,BUY,5852.0,42.9681,251449.3212,"LOWE, KENNETH W",Common Stock
2005-08-05,FITB,Executive Vice President,BUY,24.1559,42.87,1035.5634329999998,"KABAT, KEVIN T",Phantom Stock
2005-08-05,FITB,EVP & Auditor,BUY,13.2458,42.87,567.8474459999999,"POSTON, DANIEL T",Phantom Stock
2005-08-15,FITB,Director,BUY,7595.0,11.4074,86639.20300000001,"ROGERS, JAMES E",Common Stock
2005-08-19,FITB,EVP & Auditor,BUY,13.1236,43.15,566.28334,"POSTON, DANIEL T",Phantom Stock
2005-08-19,FITB,Executive Vice President,BUY,23.933,43.15,1032.70895,"KABAT, KEVIN T",Phantom Stock
2005-09-02,FITB,EVP & Auditor,BUY,13.6643,41.49,566.931807,"POSTON, DANIEL T",Phantom Stock
2005-09-02,FITB,Executive Vice President,BUY,24.9188,41.49,1033.881012,"KABAT, KEVIN T",Phantom Stock
2005-09-16,FITB,EVP & Auditor,BUY,14.467,39.25,567.82975,"POSTON, DANIEL T",Phantom Stock
2005-09-16,FITB,Executive Vice President,BUY,26.3827,39.25,1035.520975,"KABAT, KEVIN T",Phantom Stock
2005-09-30,FITB,Executive Vice President,BUY,28.1697,36.69,1033.5462929999999,"KABAT, KEVIN T",Phantom Stock
2005-09-30,FITB,EVP & Auditor,BUY,15.4466,36.69,566.7357539999999,"POSTON, DANIEL T",Phantom Stock
2005-10-14,FITB,EVP & Auditor,BUY,15.695,36.17,567.6881500000001,"POSTON, DANIEL T",Phantom Stock
2005-10-14,FITB,Executive Vice President,BUY,28.6221,36.17,1035.261357,"KABAT, KEVIN T",Phantom Stock
2005-10-28,FITB,Executive Vice President,BUY,25.8568,40.01,1034.530568,"KABAT, KEVIN T",Phantom Stock
2005-10-28,FITB,EVP & Auditor,BUY,14.1788,40.01,567.293788,"POSTON, DANIEL T",Phantom Stock
2005-11-01,FITB,SVP & Treasurer,SELL,16.0,40.17,642.72,"MARKS, RONALD D",Common Stock
2005-11-01,FITB,CFO and SVP,SELL,76.0,40.17,3052.92,"GRAF, R MARK",Common Stock
2005-11-11,FITB,EVP & Auditor,BUY,13.8061,41.09,567.2926490000001,"POSTON, DANIEL T",Phantom Stock
2005-11-11,FITB,Executive Vice President,BUY,25.1785,41.09,1034.584565,"KABAT, KEVIN T",Phantom Stock
2005-11-25,FITB,Executive Vice President,BUY,24.5509,42.1,1033.59289,"KABAT, KEVIN T",Phantom Stock
2005-11-25,FITB,EVP & Auditor,BUY,13.4624,42.1,566.7670400000001,"POSTON, DANIEL T",Phantom Stock
2005-12-09,FITB,EVP & Auditor,BUY,14.2166,39.93,567.6688379999999,"POSTON, DANIEL T",Phantom Stock
2005-12-09,FITB,Executive Vice President,BUY,25.9259,39.93,1035.2211869999999,"KABAT, KEVIN T",Phantom Stock
2005-12-14,FITB,Executive Vice President,BUY,3043.0,15.6426,47600.4318,"LEE, BRUCE K",Common Stock
2005-12-14,FITB,Executive Vice President,SELL,1205.0,39.47,47561.35,"LEE, BRUCE K",Common Stock
2005-12-16,FITB,Executive Vice President,SELL,2011.0,39.44,79313.84,"SULLIVAN, ROBERT A",Common Stock
2005-12-16,FITB,Executive Vice President,BUY,5072.0,15.6426,79339.2672,"SULLIVAN, ROBERT A",Common Stock
