date,symbol,insider_name,insider_title,is_executive,security_type,transaction_type,shares,price,value
2021-04-14,AI,"SASTRY, SHANKAR",Director,True,Class A Common Stock,sell,8290.0,69.72,577978.8
2021-04-14,AI,"SASTRY, SHANKAR",Director,True,Class A Common Stock,sell,2358.0,65.72,154967.76
2021-04-14,AI,"SASTRY, SHANKAR",Director,True,Class A Common Stock,sell,2457.0,67.85,166707.44999999998
2021-04-14,AI,"SASTRY, SHANKAR",Director,True,Class A Common Stock,sell,6695.0,71.76,480433.2
2021-04-14,AI,"SASTRY, SHANKAR",Director,True,Class A Common Stock,sell,3889.0,72.6,282341.39999999997
2021-04-14,AI,"SASTRY, SHANKAR",Director,True,Class A Common Stock,sell,5422.0,66.63,361267.86
2021-04-14,AI,"SASTRY, SHANKAR",Director,True,Class A Common Stock,sell,15590.0,68.75,1071812.5
2021-04-14,AI,"SASTRY, SHANKAR",Director,True,Class A Common Stock,sell,5299.0,70.73,374798.27
2021-04-22,AI,"BAKER, HUGHES HOLDINGS LLC","Director, 10% Owner",True,Class A Common Stock,sell,170000.0,67.9873,11557841.0
2021-06-07,AI,"TPG, GROUP HOLDINGS (SBS) ADVISORS, INC.",10% Owner,False,Class A Common Stock,sell,2500000.0,62.6687,156671750.0
2021-06-07,AI,"HOUSE, PATRICIA A",Director,True,Class A Common Stock,sell,55034.0,60.93,3353221.62
2021-06-07,AI,"LEVIN, RICHARD C",Director,True,Class A Common Stock,sell,1663.0,62.23,103488.48999999999
2021-06-07,AI,"LEVIN, RICHARD C",Director,True,Class A Common Stock,sell,7609.0,59.77,454789.93000000005
2021-06-07,AI,"HOUSE, PATRICIA A",Director,True,Class A Common Stock,sell,1814.0,61.53,111615.42
2021-06-07,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,1642.0,62.0,101804.0
2021-06-07,AI,"LEVIN, RICHARD C",Director,True,Class A Common Stock,sell,23248.0,60.68,1410688.64
2021-06-07,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,73367.0,61.34,4500331.78
2021-06-07,AI,"LEVIN, RICHARD C",Director,True,Class A Common Stock,sell,15480.0,61.55,952794.0
2021-06-07,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,424991.0,60.05,25520709.549999997
2021-06-07,AI,"HOUSE, PATRICIA A",Director,True,Class A Common Stock,sell,15300.0,60.03,918459.0
2021-06-08,AI,"RICE, CONDOLEEZZA",Director,True,Class A Common Stock,sell,39560.0,61.0,2413160.0
2021-06-08,AI,"BEHZADI, HOUMAN",Chief Product Officer,True,Class A Common Stock,sell,4087.0,61.13,249838.31
2021-06-08,AI,"BEHZADI, HOUMAN",Chief Product Officer,True,Class A Common Stock,sell,22127.0,63.33,1401302.91
2021-06-08,AI,"BEHZADI, HOUMAN",Chief Product Officer,True,Class A Common Stock,sell,30497.0,64.17,1956992.49
2021-06-08,AI,"BEHZADI, HOUMAN",Chief Product Officer,True,Class A Common Stock,sell,4300.0,64.97,279371.0
2021-06-08,AI,"TPG, GROUP HOLDINGS (SBS) ADVISORS, INC.",Former 10% Owner,False,Class A Common Stock,sell,480470.0,65.0001,31230598.047000002
2021-06-08,AI,"TPG, GROUP HOLDINGS (SBS) ADVISORS, INC.",Former 10% Owner,False,Class A Common Stock,sell,409905.0,64.0713,26263146.226499997
2021-06-08,AI,"BEHZADI, HOUMAN",Chief Product Officer,True,Class A Common Stock,buy,70000.0,1.86,130200.0
2021-06-08,AI,"LEVIN, RICHARD C",Director,True,Class A Common Stock,sell,6400.0,63.0,403200.0
2021-06-08,AI,"BEHZADI, HOUMAN",Chief Product Officer,True,Class A Common Stock,sell,8989.0,62.47,561542.83
2021-06-08,AI,"TPG, GROUP HOLDINGS (SBS) ADVISORS, INC.",Former 10% Owner,False,Class A Common Stock,sell,28250.0,62.8281,1774893.825
2021-06-08,AI,"RICE, CONDOLEEZZA",Director,True,Class A Common Stock,buy,22449.0,1.68,37714.32
2021-06-08,AI,"RICE, CONDOLEEZZA",Director,True,Class A Common Stock,sell,7400.0,62.2,460280.0
2021-06-08,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,351741.0,64.06,22532528.46
2021-06-08,AI,"RICE, CONDOLEEZZA",Director,True,Class A Common Stock,buy,22449.0,1.56,35020.44
2021-06-08,AI,"RICE, CONDOLEEZZA",Director,True,Class A Common Stock,buy,10221.0,0.6,6132.599999999999
2021-06-08,AI,"RICE, CONDOLEEZZA",Director,True,Class A Common Stock,sell,8159.0,62.85,512793.15
2021-06-08,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,265269.0,62.87,16677462.03
2021-06-08,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,32990.0,64.51,2128184.9000000004
2021-06-09,AI,"TPG, GROUP HOLDINGS (SBS) ADVISORS, INC.",Former 10% Owner,False,Class A Common Stock,sell,260087.0,65.1336,16940402.6232
2021-06-09,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,121514.0,64.55,7843728.699999999
2021-06-09,AI,"TPG, GROUP HOLDINGS (SBS) ADVISORS, INC.",Former 10% Owner,False,Class A Common Stock,sell,417902.0,64.5899,26992248.3898
2021-06-09,AI,"LEVIN, RICHARD C",Director,True,Class A Common Stock,sell,1140.0,65.0,74100.0
2021-06-09,AI,"TPG, GROUP HOLDINGS (SBS) ADVISORS, INC.",Former 10% Owner,False,Class A Common Stock,sell,31486.0,65.9531,2076599.3066000002
2021-06-09,AI,"SNABE, JIM H.",Director,True,Class A Common Stock,buy,10000.0,64.51,645100.0
2021-06-09,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,22842.0,65.07,1486328.94
2021-06-10,AI,"CLEVELAND, BRUCE A",Senior VP and CMO,True,Class A Common Stock,sell,466.0,62.37,29064.42
2021-06-10,AI,"CLEVELAND, BRUCE A",Senior VP and CMO,True,Class A Common Stock,sell,6243.0,60.28,376328.04
2021-06-10,AI,"CLEVELAND, BRUCE A",Senior VP and CMO,True,Class A Common Stock,buy,50000.0,4.68,234000.0
2021-06-10,AI,"CLEVELAND, BRUCE A",Senior VP and CMO,True,Class A Common Stock,sell,8925.0,61.36,547638.0
2021-06-10,AI,"CLEVELAND, BRUCE A",Senior VP and CMO,True,Class A Common Stock,sell,20989.0,58.32,1224078.48
2021-06-10,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,160438.0,60.25,9666389.5
2021-06-10,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,60619.0,59.09,3581976.7100000004
2021-06-10,AI,"CLEVELAND, BRUCE A",Senior VP and CMO,True,Class A Common Stock,sell,13377.0,59.34,793791.18
2021-06-10,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,473951.0,58.46,27707175.46
2021-06-10,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,10636.0,61.06,649434.16
2021-06-11,AI,"WARD, JR STEPHEN M",Director,True,Class A Common Stock,sell,20000.0,60.03,1200600.0
2021-06-14,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,80394.0,60.99,4903230.0600000005
2021-06-14,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,114095.0,61.91,7063621.449999999
2021-06-14,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,156920.0,59.92,9402646.4
2021-06-15,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,42075.0,59.43,2500517.25
2021-06-15,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,6550.0,60.03,393196.5
2021-06-15,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,193136.0,57.28,11062830.08
2021-06-15,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,87739.0,58.29,5114306.31
2021-06-17,AI,"ABBO, EDWARD Y",Chief Technology Officer,True,Class A Common Stock,sell,48256.0,59.37,2864958.7199999997
2021-06-17,AI,"ABBO, EDWARD Y",Chief Technology Officer,True,Class A Common Stock,sell,17985.0,58.3,1048525.5
2021-06-17,AI,"LEVIN, RICHARD C",Director,True,Class A Common Stock,sell,9000.0,60.0,540000.0
2021-06-17,AI,"ABBO, EDWARD Y",Chief Technology Officer,True,Class A Common Stock,sell,20527.0,59.92,1229977.84
2021-06-22,AI,"LEVIN, RICHARD C",Director,True,Class A Common Stock,sell,10000.0,60.16,601600.0
2021-07-01,AI,"WARD, JR STEPHEN M",Director,True,Class A Common Stock,sell,6877.0,62.39,429056.03
2021-07-01,AI,"WARD, JR STEPHEN M",Director,True,Class A Common Stock,buy,12532.0,2.04,25565.28
2021-07-01,AI,"WARD, JR STEPHEN M",Director,True,Class A Common Stock,sell,9121.0,63.3,577359.2999999999
2021-07-01,AI,"WARD, JR STEPHEN M",Director,True,Class A Common Stock,sell,4002.0,63.91,255767.81999999998
2021-07-09,AI,"BEHZADI, HOUMAN",Chief Product Officer,True,Class A Common Stock,sell,36340.0,57.97,2106629.8
2021-07-09,AI,"BEHZADI, HOUMAN",Chief Product Officer,True,Class A Common Stock,sell,33660.0,58.79,1978871.4
2021-07-09,AI,"BEHZADI, HOUMAN",Chief Product Officer,True,Class A Common Stock,buy,70000.0,1.86,130200.0
2021-07-13,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,104017.0,56.5,5876960.5
2021-07-13,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,3350.0,57.0,190950.0
2021-07-13,AI,"SIEBEL, LIVING TRUST U/A/D 7/27/93, AS AMENDED",Former 10% holder,False,Class A Common Stock,sell,132086.0,55.35,7310960.100000001
2021-07-13,AI,"SIEBEL, LIVING TRUST U/A/D 7/27/93, AS AMENDED",Former 10% holder,False,Class A Common Stock,sell,3350.0,57.0,190950.0
2021-07-13,AI,"SIEBEL, LIVING TRUST U/A/D 7/27/93, AS AMENDED",Former 10% holder,False,Class A Common Stock,sell,104017.0,56.5,5876960.5
2021-07-13,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,132086.0,55.35,7310960.100000001
2021-07-14,AI,"SIEBEL, LIVING TRUST U/A/D 7/27/93, AS AMENDED",Former 10% holder,False,Class A Common Stock,sell,16815.0,54.65,918939.75
2021-07-14,AI,"SIEBEL, LIVING TRUST U/A/D 7/27/93, AS AMENDED",Former 10% holder,False,Class A Common Stock,sell,243626.0,51.73,12602772.979999999
2021-07-14,AI,"SIEBEL, LIVING TRUST U/A/D 7/27/93, AS AMENDED",Former 10% holder,False,Class A Common Stock,sell,3700.0,55.57,205609.0
2021-07-14,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,243626.0,51.73,12602772.979999999
2021-07-14,AI,"SIEBEL, LIVING TRUST U/A/D 7/27/93, AS AMENDED",Former 10% holder,False,Class A Common Stock,sell,62176.0,53.83,3346934.08
2021-07-14,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,62176.0,53.83,3346934.08
2021-07-14,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,16815.0,54.65,918939.75
2021-07-14,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,101521.0,52.7,5350156.7
2021-07-14,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,3700.0,55.57,205609.0
2021-07-14,AI,"SIEBEL, LIVING TRUST U/A/D 7/27/93, AS AMENDED",Former 10% holder,False,Class A Common Stock,sell,101521.0,52.7,5350156.7
2021-07-15,AI,"ABBO, EDWARD Y",Chief Technology Officer,True,Class A Common Stock,sell,27562.0,50.95,1404283.9000000001
2021-07-15,AI,"ABBO, EDWARD Y",Chief Technology Officer,True,Class A Common Stock,buy,74399.0,1.56,116062.44
2021-07-15,AI,"ABBO, EDWARD Y",Chief Technology Officer,True,Class A Common Stock,sell,18109.0,52.62,952895.58
2021-07-15,AI,"ABBO, EDWARD Y",Chief Technology Officer,True,Class A Common Stock,sell,39997.0,51.74,2069444.78
2021-07-15,AI,"ABBO, EDWARD Y",Chief Technology Officer,True,Class A Common Stock,sell,1100.0,53.27,58597.0
2021-08-16,AI,"BEHZADI, HOUMAN",Chief Product Officer,True,Class A Common Stock,sell,7974.0,46.58,371428.92
2021-08-16,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,160224.0,46.53,7455222.72
2021-08-16,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,129509.0,47.27,6121890.430000001
2021-08-16,AI,"SIEBEL, THOMAS M","Director, Chief Executive Officer, 10% Owner",True,Class A Common Stock,sell,7900.0,48.4,382360.0
