date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2006-10-16,RSG,Director,BUY,43.1,41.69,1796.839,"CROGHAN, JOHN W",Phantom Stock
2006-10-16,RSG,"Director, Vice Chairman",BUY,43.1,41.69,1796.839,"HUDSON, HARRIS W",Phantom Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,SELL,800.0,41.46,33168.0,"HOLMES, TOD C",Common Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,SELL,1800.0,41.76,75168.0,"HOLMES, TOD C",Common Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,SELL,2728.0,41.0,111848.0,"HOLMES, TOD C",Common Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,SELL,2300.0,41.36,95128.0,"HOLMES, TOD C",Common Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,SELL,200.0,41.37,8274.0,"HOLMES, TOD C",Common Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,SELL,700.0,41.38,28966.0,"HOLMES, TOD C",Common Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,SELL,2200.0,41.42,91124.0,"HOLMES, TOD C",Common Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,SELL,8400.0,41.41,347844.0,"HOLMES, TOD C",Common Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,SELL,2100.0,41.5,87150.0,"HOLMES, TOD C",Common Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,SELL,1700.0,41.51,70567.0,"HOLMES, TOD C",Common Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,SELL,100.0,41.56,4156.0,"HOLMES, TOD C",Common Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,SELL,900.0,41.57,37413.0,"HOLMES, TOD C",Common Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,SELL,100.0,41.4,4140.0,"HOLMES, TOD C",Common Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,SELL,400.0,41.39,16556.0,"HOLMES, TOD C",Common Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,SELL,100.0,41.62,4162.0,"HOLMES, TOD C",Common Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,SELL,4300.0,41.44,178192.0,"HOLMES, TOD C",Common Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,SELL,400.0,41.61,16644.0,"HOLMES, TOD C",Common Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,SELL,2500.0,41.6,104000.0,"HOLMES, TOD C",Common Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,SELL,3000.0,41.58,124740.0,"HOLMES, TOD C",Common Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,SELL,3700.0,41.77,154549.0,"HOLMES, TOD C",Common Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,SELL,3700.0,41.43,153291.0,"HOLMES, TOD C",Common Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,SELL,2600.0,41.66,108315.99999999999,"HOLMES, TOD C",Common Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,SELL,200.0,41.59,8318.0,"HOLMES, TOD C",Common Stock
2006-11-01,RSG,Sr.VP/Chief Financial Officer,BUY,40000.0,17.4,696000.0,"HOLMES, TOD C",Common Stock
