date,symbol,insider_name,insider_title,is_executive,security_type,transaction_type,shares,price,value
2004-04-05,ADBE,"KOON, IVAN M","SVP, ePaper Business Unit",True,Common Stock,buy,14948.0,18.42,275342.16000000003
2004-04-12,ADBE,"DALEY, JAMES E",Director,True,Common Stock,sell,13000.0,42.5014,552518.2
2004-04-12,ADBE,"DALEY, JAMES E",Director,True,Common Stock,buy,15000.0,33.0,495000.0
2004-05-05,ADBE,"COTTLE, KAREN O","SVP, Gen. Counsel & Secretary",True,Common Stock,buy,31250.0,26.47,827187.5
2004-05-05,ADBE,"COTTLE, KAREN O","SVP, Gen. Counsel & Secretary",True,Common Stock,sell,29151.0,45.24,1318791.24
2004-05-18,ADBE,"SEDGEWICK, ROBERT",Director,True,Common Stock,buy,20000.0,14.8594,297188.0
2004-06-21,ADBE,"HEEGER, JAMES","SVP, Creative Prof. Products",True,Common Stock,sell,46800.0,43.524,2036923.2
2004-06-21,ADBE,"HEEGER, JAMES","SVP, Creative Prof. Products",True,Common Stock,buy,50000.0,26.47,1323500.0
2004-06-21,ADBE,"WARNOCK, JOHN E","Director, Co-Chairman of the Board",True,Common Stock,sell,40000.0,42.6319,1705276.0
2004-06-22,ADBE,"GESCHKE, CHARLES M","Director, Co-Chairman of the Board",True,Common Stock,sell,50000.0,43.5007,2175035.0
2004-07-07,ADBE,"KOON, IVAN M","SVP, Intelligent Documents",True,Common Stock,buy,1357.0,18.42,24995.940000000002
2004-07-07,ADBE,"KOON, IVAN M","SVP, Intelligent Documents",True,Common Stock,buy,11211.0,18.42,206506.62000000002
2004-07-07,ADBE,"KOON, IVAN M","SVP, Intelligent Documents",True,Common Stock,sell,17197.0,44.6,766986.2000000001
