date,symbol,insider_name,insider_title,is_executive,security_type,transaction_type,shares,price,value
2003-07-28,AXON,"SMITH, THOMAS P","Director, President",True,Common Stock,sell,1000.0,17.15,17150.0
2003-07-28,AXON,"SMITH, THOMAS P","Director, President",True,Common Stock,sell,1000.0,17.18,17180.0
2003-07-28,AXON,"SMITH, THOMAS P","Director, President",True,"C
ommon Stock",sell,500.0,17.19,8595.0
2003-07-28,AXON,"SMITH, THOMAS P","Director, President",True,Common Stock,sell,1000.0,17.23,17230.0
2003-07-28,AXON,"SMITH, THOMAS P","Director, President",True,Common Stock,sell,1000.0,17.2,17200.0
2003-07-28,AXON,"SMITH, PATRICK W","Director, Chief Executive Officer, 10% Owner",True,Common Stock,sell,10000.0,18.01,180100.00000000003
2003-07-29,AXON,"SMITH, THOMAS P","Director, President",True,Common Stock,sell,1000.0,18.1,18100.0
2003-07-29,AXON,"SMITH, THOMAS P","Director, President",True,Common Stock,sell,1000.0,18.05,18050.0
2003-07-29,AXON,"SMITH, THOMAS P","Director, President",True,Common Stock,sell,1000.0,18.2,18200.0
2003-07-29,AXON,"SMITH, THOMAS P","Director, President",True,Common Stock,sell,1000.0,18.15,18150.0
2003-07-29,AXON,"SMITH, THOMAS P","Director, President",True,Common Stock,sell,1000.0,18.0,18000.0
2003-07-29,AXON,"SMITH, THOMAS P","Director, President",True,Common Stock,sell,4200.0,18.25,76650.0
2003-07-30,AXON,"SMITH, THOMAS P","Director, President",True,Common Stock,sell,100.0,18.95,1895.0
2003-08-06,AXON,"MCBRADY, MATTHEW R",Director,True,Employee Stock Option (Right to Buy),sell,4167.0,3.3,13751.099999999999
2003-08-06,AXON,"MCBRADY, MATTHEW R",Director,True,Employee Stock Option (Right to Buy),sell,1944.0,3.4,6609.599999999999
2003-08-06,AXON,"MCBRADY, MATTHEW R",Director,True,Common Stock,sell,6500.0,17.9226,116496.9
2003-08-06,AXON,"MCBRADY, MATTHEW R",Director,True,Employee Stock Options (Right to Buy),sell,389.0,4.55,1769.9499999999998
2003-08-13,AXON,"HANRAHAN, KATHLEEN C",Chief Financial Officer,True,Employee Stock Option (Right to Buy),sell,3500.0,6.55,22925.0
2003-08-13,AXON,"HANRAHAN, KATHLEEN C",Chief Financial Officer,True,Common Stock,sell,100.0,23.22,2322.0
2003-08-13,AXON,"HANRAHAN, KATHLEEN C",Chief Financial Officer,True,Common Stock,sell,200.0,23.2,4640.0
2003-08-13,AXON,"HANRAHAN, KATHLEEN C",Chief Financial Officer,True,Common Stock,sell,1500.0,23.1,34650.0
2003-08-13,AXON,"HANRAHAN, KATHLEEN C",Chief Financial Officer,True,Common Stock,sell,600.0,23.3,13980.0
2003-08-13,AXON,"HANRAHAN, KATHLEEN C",Chief Financial Officer,True,Common Stock,sell,100.0,23.19,2319.0
2003-08-13,AXON,"HANRAHAN, KATHLEEN C",Chief Financial Officer,True,Common Stock,sell,100.0,23.12,2312.0
2003-08-13,AXON,"HANRAHAN, KATHLEEN C",Chief Financial Officer,True,Common Stock,sell,100.0,23.16,2316.0
2003-08-13,AXON,"HANRAHAN, KATHLEEN C",Chief Financial Officer,True,Common Stock,buy,3500.0,6.55,22925.0
2003-08-21,AXON,"HANRAHAN, KATHLEEN C",Chief Financial Officer,True,Common Stock,sell,6500.0,23.1,150150.0
2003-08-21,AXON,"HANRAHAN, KATHLEEN C",Chief Financial Officer,True,Common Stock,buy,6500.0,6.55,42575.0
2003-08-21,AXON,"CULVER, BRUCE R",Director,True,Common Stock,sell,6800.0,24.0,163200.0
2003-08-22,AXON,"CULVER, BRUCE R",Director,True,Common Stock,sell,600.0,24.0,14400.0
2003-08-29,AXON,"CULVER, BRUCE R",Director,True,Common Stock,sell,7600.0,24.0,182400.0
2003-09-02,AXON,"CULVER, BRUCE R",Director,True,Common Stock,sell,10000.0,25.0,250000.0
2003-09-17,AXON,"SMITH, PHILLIPS W","Director, Chairman, 10% Owner",True,Common Stock,sell,2500.0,27.8,69500.0
2003-09-17,AXON,"SMITH, PHILLIPS W","Director, Chairman, 10% Owner",True,Common Stock,sell,2500.0,27.6,69000.0
2003-09-17,AXON,"SMITH, PHILLIPS W","Director, Chairman, 10% Owner",True,Common Stock,sell,2500.0,27.46,68650.0
2003-09-17,AXON,"SMITH, PHILLIPS W","Director, Chairman, 10% Owner",True,"Common Stock</value
></securityTitle><transactionDate>2003-09-17",sell,2500.0,28.1,70250.0
2003-09-17,AXON,"SMITH, PHILLIPS W","Director, Chairman, 10% Owner",True,Common Stock,sell,40000.0,28.081,1123240.0
2003-09-18,AXON,"SMITH, PHILLIPS W","Director, Chairman, 10% Owner",True,Common Stock,sell,50000.0,30.421,1521050.0
2003-10-01,AXON,"HANRAHAN, KATHLEEN C",Chief Financial Officer,True,Employee Stock Option (Right to Buy),buy,2000.0,28.85,57700.0
2003-10-01,AXON,"SMITH, PATRICK W","Director, Chief Executive Officer",True,Employee Stock Option (Right to Buy),buy,2000.0,28.85,57700.0
2003-10-01,AXON,"SMITH, THOMAS P","Director, President",True,Employee Stock Option (Right to Buy),buy,2000.0,28.85,57700.0
2003-10-01,AXON,"SMITH, PHILLIPS W","Director, Chairman",True,Employee Stock Options (Right to Buy),buy,2000.0,28.85,57700.0
2003-10-23,AXON,"SMITH, THOMAS P","Director, President",True,Common Stock,buy,10000.0,7.21,72100.0
2003-10-23,AXON,"SMITH, THOMAS P","Director, President",True,Employee Stock Option (Right to Buy),sell,10000.0,7.21,72100.0
2003-10-23,AXON,"HANRAHAN, KATHLEEN C",Chief Financial Officer,True,Employee Stock Option (Right to Buy),sell,4844.0,6.55,31728.2
2003-10-23,AXON,"HANRAHAN, KATHLEEN C",Chief Financial Officer,True,Common Stock,buy,4844.0,6.55,31728.2
2003-10-23,AXON,"HANRAHAN, KATHLEEN C",Chief Financial Officer,True,,sell,4844.0,51.0,247044.0
2003-10-23,AXON,"SMITH, THOMAS P","Director, President",True,"Com
mon Stock",sell,10000.0,53.0,530000.0
2003-10-24,AXON,"SMITH, PATRICK W","Director, Chief Executive Officer, 10% Owner",True,Common Stock,sell,12000.0,55.0416,660499.2000000001
2003-10-28,AXON,"MCBRADY, MATTHEW R",Director,True,Employee Stock Option (Right to Buy),sell,416.0,3.3,1372.8
