date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2012-10-31,MPLX,Director,BUY,7500.0,22.0,165000.0,"SURMA, JOHN P",Common Units (Limited Partner Interests)
2013-05-21,MPLX,Director,BUY,3000.0,38.455,115365.0,"WILSON, C. RICHARD",Common Units (Limited Partner Interests)
2013-05-21,MPLX,Director,BUY,3000.0,38.455,115365.0,"WILSON, C. RICHARD",Common Units (Limited Partner Interests)
2014-01-02,MPLX,"Director, President",SELL,4509.0,43.13,194473.17,"PEIFFER, GARRY L.",Common Units (Limited Partner Interests)
2014-01-02,MPLX,"Director, President",SELL,4509.0,43.13,194473.17,"PEIFFER, GARRY L.",Common Units (Limited Partner Interests)
2014-02-27,MPLX,"Director, Chief Executive Officer",SELL,4227.0,49.36,208644.72,"HEMINGER, GARY R.",Common Units (Limited Partner Interests)
2014-02-27,MPLX,VP and Chief Acct. Officer,SELL,141.0,49.36,6959.76,"BRADDOCK, MICHAEL G.",Common Units (Limited Partner Interests)
2014-02-27,MPLX,"Director, President",SELL,170.0,49.36,8391.2,"BEALL, PAMELA K.M.",Common Units (Limited Partner Interests)
2014-02-27,MPLX,"Director, President",SELL,170.0,49.36,8391.2,"BEALL, PAMELA K.M.",Common Units (Limited Partner Interests)
2014-02-27,MPLX,Vice President (See Remarks),SELL,141.0,49.36,6959.76,"GRIFFITH, TIMOTHY T.",Common Units (Limited Partner Interests)
2014-02-27,MPLX,"Director, Chief Executive Officer",SELL,4227.0,49.36,208644.72,"HEMINGER, GARY R.",Common Units (Limited Partner Interests)
2014-02-27,MPLX,Vice President (See Remarks),SELL,141.0,49.36,6959.76,"GRIFFITH, TIMOTHY T.",Common Units (Limited Partner Interests)
2014-02-27,MPLX,"Director, VP and Chief Financial Officer",SELL,677.0,49.36,33416.72,"TEMPLIN, DONALD C.",Common Units (Limited Partner Interests)
2014-02-27,MPLX,"VP, General Counsel & Sec",SELL,353.0,49.36,17424.079999999998,"WILDER, J. MICHAEL",Common Units (Limited Partner Interests)
2014-02-27,MPLX,VP and Chief Operating Officer,SELL,198.0,49.36,9773.28,"SHAFFNER, GEORGE P.",Common Units (Limited Partner Interests)
