date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2019-05-14,IR,See Remarks,SELL,321.0,35.37,11353.769999999999,"WEATHERRED, MICHAEL A",Common Stock
2019-09-11,IR,See Remarks,SELL,1230.0,30.22,37170.6,"MINARRO, VISERAS ENRIQUE",Common Stock
2020-02-21,IR,See Remarks,SELL,1169.0,38.61,45135.09,"MINARRO, VISERAS ENRIQUE",Common Stock
2020-02-21,IR,See Remarks,SELL,1072.0,38.61,41389.92,"SCHIESL, ANDREW R",Common Stock
2020-02-21,IR,"Director, Chief Executive Officer",SELL,9448.0,38.61,364787.27999999997,"REYNAL, VICENTE",Common Stock
2020-02-21,IR,"VP, Corporate Controller",SELL,296.0,38.61,11428.56,"SCHESKE, MICHAEL J",Common Stock
2020-02-21,IR,"VP, Human Resources",SELL,417.0,38.61,16100.369999999999,"RUBOTTOM, KIMBERLY J.",Common Stock
2020-02-21,IR,See Remarks,SELL,515.0,38.61,19884.15,"WEATHERRED, MICHAEL A",Common Stock
2020-02-22,IR,See Remarks,SELL,839.0,38.61,32393.79,"SCHIESL, ANDREW R",Common Stock
2020-02-22,IR,"VP, Corporate Controller",SELL,134.0,38.61,5173.74,"SCHESKE, MICHAEL J",Common Stock
2020-02-22,IR,"Director, Chief Executive Officer",SELL,5044.0,38.61,194748.84,"REYNAL, VICENTE",Common Stock
2020-02-22,IR,See Remarks,SELL,995.0,38.61,38416.95,"MINARRO, VISERAS ENRIQUE",Common Stock
2020-02-22,IR,"VP, Human Resources",SELL,336.0,38.61,12972.96,"RUBOTTOM, KIMBERLY J.",Common Stock
2020-05-14,IR,See Remarks,SELL,65000.0,25.14,1634100.0,"SCHIESL, ANDREW R",Common Stock
2020-05-14,IR,See Remarks,BUY,65000.0,8.16,530400.0,"SCHIESL, ANDREW R",Common Stock
2020-05-14,IR,See Remarks,SELL,328.0,26.71,8760.880000000001,"WEATHERRED, MICHAEL A",Common Stock
2020-05-27,IR,10% Owner,SELL,13782500.0,28.82,397211650.0,"KKR, GROUP PARTNERSHIP L.P.",Common Stock
2020-05-27,IR,10% Owner,SELL,13782500.0,28.82,397211650.0,"KKR, RENAISSANCE AGGREGATOR L.P.",Common Stock
2020-06-05,IR,See Remarks,SELL,9821.0,33.59,329887.39,"WYMAN, TODD D",Common Stock
2020-06-06,IR,See Remarks,SELL,406.0,33.24,13495.44,"KENDALL-JONES, NICHOLAS J",Common Stock
2020-06-19,IR,10% Owner,SELL,12100000.0,30.4,367840000.0,"KKR, GROUP PARTNERSHIP L.P.",Common Stock
2020-06-19,IR,10% Owner,SELL,12100000.0,30.4,367840000.0,"KKR, RENAISSANCE AGGREGATOR L.P.",Common Stock
2020-07-15,IR,See Remarks,BUY,43121.0,8.16,351867.36,"SCHIESL, ANDREW R",Common Stock
2020-07-15,IR,See Remarks,SELL,43121.0,30.17,1300960.57,"SCHIESL, ANDREW R",Common Stock
2020-08-06,IR,"Director, See Remarks",SELL,2500.0,32.8912,82228.0,"REYNAL, VICENTE",Common Stock
2020-08-10,IR,See Remarks,SELL,981.0,35.005,34339.905000000006,"SCHIESL, ANDREW R",Common Stock
2020-08-10,IR,See Remarks,BUY,43121.0,8.16,351867.36,"SCHIESL, ANDREW R",Common Stock
2020-08-10,IR,See Remarks,SELL,42140.0,34.596,1457875.44,"SCHIESL, ANDREW R",Common Stock
2020-08-11,IR,See Remarks,SELL,64682.0,36.0,2328552.0,"SCHIESL, ANDREW R",Common Stock
2020-08-11,IR,See Remarks,BUY,64682.0,8.16,527805.12,"SCHIESL, ANDREW R",Common Stock
2020-08-12,IR,"VP, Corporate Controller",SELL,911.0,35.796,32610.156,"SCHESKE, MICHAEL J",Common Stock
2020-08-20,IR,"VP, Corporate Controller",BUY,12805.0,10.61,135861.05,"SCHESKE, MICHAEL J",Common Stock
2020-08-20,IR,"VP, Corporate Controller",SELL,12805.0,34.621,443321.905,"SCHESKE, MICHAEL J",Common Stock
2020-09-11,IR,See Remarks,SELL,225.0,35.98,8095.499999999999,"ABBASZADEH, SIA",Common Stock
2020-09-11,IR,See Remarks,SELL,1075.0,35.98,38678.5,"MINARRO, VISERAS ENRIQUE",Common Stock
2020-09-11,IR,"Director, See Remarks",BUY,30000.0,10.61,318300.0,"REYNAL, VICENTE",Common Stock
2020-09-11,IR,"Director, See Remarks",SELL,30000.0,36.0,1080000.0,"REYNAL, VICENTE",Common Stock
2020-10-14,IR,"Director, See Remarks",BUY,30000.0,10.61,318300.0,"REYNAL, VICENTE",Common Stock
2020-10-14,IR,"Director, See Remarks",SELL,30000.0,38.0,1140000.0,"REYNAL, VICENTE",Common Stock
2020-11-05,IR,"Director, See Remarks",SELL,30000.0,40.0,1200000.0,"REYNAL, VICENTE",Common Stock
2020-11-05,IR,"Director, See Remarks",BUY,30000.0,10.61,318300.0,"REYNAL, VICENTE",Common Stock
2020-11-06,IR,See Remarks,SELL,125065.0,40.219,5029989.235,"SCHIESL, ANDREW R",Common Stock
2020-11-06,IR,See Remarks,BUY,215289.0,8.16,1756758.24,"SCHIESL, ANDREW R",Common Stock
2020-11-09,IR,"VP, Corporate Controller",SELL,7683.0,42.3,324990.89999999997,"SCHESKE, MICHAEL J",Common Stock
2020-11-09,IR,"VP, Corporate Controller",BUY,7683.0,10.61,81516.62999999999,"SCHESKE, MICHAEL J",Common Stock
2020-11-10,IR,See Remarks,BUY,54429.0,10.61,577491.69,"MINARRO, VISERAS ENRIQUE",Common Stock
2020-11-10,IR,See Remarks,SELL,54429.0,42.47,2311599.63,"MINARRO, VISERAS ENRIQUE",Common Stock
2020-12-07,IR,"Director, See Remarks",BUY,1320.0,10.61,14005.199999999999,"REYNAL, VICENTE",Common Stock
2020-12-07,IR,"Director, See Remarks",SELL,1320.0,45.032,59442.24,"REYNAL, VICENTE",Common Stock
2020-12-09,IR,"Director, See Remarks",BUY,28680.0,10.61,304294.8,"REYNAL, VICENTE",Common Stock
2020-12-09,IR,"Director, See Remarks",SELL,28680.0,45.017,1291087.56,"REYNAL, VICENTE",Common Stock
2020-12-31,IR,Senior Vice President,SELL,1071.0,45.56,48794.76,"MUNDY, JAMES CRAIG",Common Stock
2020-12-31,IR,See Remarks,SELL,728.0,45.56,33167.68,"WAGNER, MARK CHRISTOPHER",Common Stock
2020-12-31,IR,See Remarks,SELL,543.0,45.56,24739.08,"KENDALL-JONES, NICHOLAS J",Common Stock
2020-12-31,IR,See Remarks,SELL,11909.0,45.56,542574.04,"WYMAN, TODD D",Common Stock
2021-01-04,IR,"VP, Corporate Controller",SELL,2293.0,45.68,104744.24,"SCHESKE, MICHAEL J",Common Stock
2021-01-04,IR,"VP, Corporate Controller",BUY,2293.0,11.43,26208.989999999998,"SCHESKE, MICHAEL J",Common Stock
2021-01-05,IR,"VP, Corporate Controller",BUY,1193.0,11.43,13635.99,"SCHESKE, MICHAEL J",Common Stock
2021-01-06,IR,"VP, Corporate Controller",BUY,2281.0,11.43,26071.829999999998,"SCHESKE, MICHAEL J",Common Stock
2021-01-06,IR,"VP, Corporate Controller",SELL,2281.0,47.0,107207.0,"SCHESKE, MICHAEL J",Common Stock
2021-01-07,IR,"VP, Corporate Controller",BUY,1205.0,11.43,13773.15,"SCHESKE, MICHAEL J",Common Stock
2021-02-05,IR,See Remarks,SELL,773.0,43.78,33841.94,"WAGNER, MARK CHRISTOPHER",Common Stock
2021-02-05,IR,Senior Vice President,SELL,305.0,43.78,13352.9,"MUNDY, JAMES CRAIG",Common Stock
2021-02-06,IR,See Remarks,SELL,871.0,43.78,38132.38,"WAGNER, MARK CHRISTOPHER",Common Stock
2021-02-06,IR,Senior Vice President,SELL,327.0,43.78,14316.06,"MUNDY, JAMES CRAIG",Common Stock
2021-02-21,IR,See Remarks,SELL,978.0,43.89,42924.42,"ABBASZADEH, SIA",Common Stock
2021-02-21,IR,Senior Vice President and CFO,SELL,580.0,43.89,25456.2,"KINI, VIKRAM",Common Stock
2021-02-21,IR,"VP, Corporate Controller",SELL,287.0,43.89,12596.43,"SCHESKE, MICHAEL J",Common Stock
2021-02-21,IR,See Remarks,SELL,1096.0,43.89,48103.44,"SCHIESL, ANDREW R",Common Stock
2021-02-21,IR,See Remarks,SELL,642.0,43.89,28177.38,"GILLESPIE, GARY E",Common Stock
2021-02-21,IR,"Director, See Remarks",SELL,6277.0,43.89,275497.53,"REYNAL, VICENTE",Common Stock
2021-02-21,IR,See Remarks,SELL,560.0,43.89,24578.4,"WEATHERRED, MICHAEL A",Common Stock
2021-02-21,IR,See Remarks,SELL,813.0,43.89,35682.57,"MINARRO, VISERAS ENRIQUE",Common Stock
2021-02-22,IR,Senior Vice President and CFO,SELL,582.0,43.77,25474.140000000003,"KINI, VIKRAM",Common Stock
2021-02-22,IR,See Remarks,SELL,782.0,43.77,34228.14,"MINARRO, VISERAS ENRIQUE",Common Stock
2021-02-22,IR,"VP, Corporate Controller",SELL,131.0,43.77,5733.870000000001,"SCHESKE, MICHAEL J",Common Stock
2021-02-22,IR,See Remarks,SELL,642.0,43.77,28100.340000000004,"ABBASZADEH, SIA",Common Stock
2021-02-22,IR,"Director, See Remarks",SELL,6849.0,43.77,299780.73000000004,"REYNAL, VICENTE",Common Stock
2021-02-22,IR,See Remarks,SELL,823.0,43.77,36022.71,"SCHIESL, ANDREW R",Common Stock
2021-02-22,IR,See Remarks,SELL,608.0,43.77,26612.160000000003,"GILLESPIE, GARY E",Common Stock
2021-03-06,IR,See Remarks,SELL,529.0,49.49,26180.210000000003,"ABBASZADEH, SIA",Common Stock
2021-03-06,IR,See Remarks,SELL,1058.0,49.49,52360.420000000006,"ABBASZADEH, SIA",Common Stock
2021-03-06,IR,See Remarks,SELL,330.0,49.49,16331.7,"GILLESPIE, GARY E",Common Stock
2021-03-06,IR,See Remarks,SELL,635.0,49.49,31426.15,"SCHIESL, ANDREW R",Common Stock
2021-03-06,IR,Senior Vice President and CFO,SELL,288.0,49.49,14253.12,"KINI, VIKRAM",Common Stock
2021-03-06,IR,Senior Vice President and CFO,SELL,576.0,49.49,28506.24,"KINI, VIKRAM",Common Stock
2021-03-06,IR,See Remarks,SELL,1270.0,49.49,62852.3,"SCHIESL, ANDREW R",Common Stock
2021-03-06,IR,See Remarks,SELL,1013.0,49.49,50133.37,"MINARRO, VISERAS ENRIQUE",Common Stock
2021-03-06,IR,Senior Vice President,SELL,334.0,49.49,16529.66,"MUNDY, JAMES CRAIG",Common Stock
2021-03-06,IR,See Remarks,SELL,134.0,49.49,6631.66,"WAGNER, MARK CHRISTOPHER",Common Stock
2021-03-06,IR,See Remarks,SELL,462.0,49.49,22864.38,"WEATHERRED, MICHAEL A",Common Stock
