date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2002-06-02,PM,"Pres, EEMA & Duty Free",BUY,22861.0,28.0898,642160.9178,"KUNZ, JEAN-CLAUDE",Option (Right to Buy)
2008-03-28,PM,VP Finance & Treasurer,BUY,10000.0,49.0,490000.0,"KUEPFER, MARCO",Common Stock
2008-03-28,PM,VP Finance & Treasurer,BUY,20000.0,49.21,984200.0,"KUEPFER, MARCO",Common Stock
2008-03-28,PM,Chief Operating Officer,BUY,46000.0,50.528,2324288.0,"CALANTZOPOULOS, ANDRE",Common Stock
2008-03-28,PM,Chief Operating Officer,BUY,14000.0,48.993,685902.0,"CALANTZOPOULOS, ANDRE",Common Stock
2008-03-28,PM,Chief Operating Officer,BUY,11300.0,49.673,561304.9,"CALANTZOPOULOS, ANDRE",Common Stock
2008-03-28,PM,Chief Operating Officer,BUY,58800.0,50.811,2987686.8,"CALANTZOPOULOS, ANDRE",Common Stock
2008-03-28,PM,"President, EU Region",BUY,25000.0,49.75,1243750.0,"DEGOLA, PAOLO",Common Stock
2008-03-28,PM,"President, EU Region",BUY,30000.0,50.9989,1529967.0,"DEGOLA, PAOLO",Common Stock
2008-03-28,PM,"President, EU Region",BUY,60000.0,50.8511,3051066.0,"DEGOLA, PAOLO",Common Stock
2008-03-28,PM,"Pres, EEMA & Duty Free",BUY,10000.0,48.3687,483686.99999999994,"KUNZ, JEAN-CLAUDE",Common Stock
2008-03-28,PM,VP Finance & Treasurer,BUY,10000.0,48.5,485000.0,"KUEPFER, MARCO",Common Stock
2008-03-28,PM,"Pres, EEMA & Duty Free",BUY,10000.0,50.9993,509993.0,"KUNZ, JEAN-CLAUDE",Common Stock
2008-03-28,PM,VP Finance & Treasurer,BUY,30000.0,48.75,1462500.0,"KUEPFER, MARCO",Common Stock
2008-03-28,PM,VP Finance & Treasurer,BUY,20000.0,49.5,990000.0,"KUEPFER, MARCO",Common Stock
2008-03-28,PM,VP Finance & Treasurer,BUY,10000.0,50.0,500000.0,"KUEPFER, MARCO",Common Stock
2008-03-28,PM,VP Finance & Treasurer,BUY,10000.0,48.25,482500.0,"KUEPFER, MARCO",Common Stock
2008-03-28,PM,"Pres, EEMA & Duty Free",BUY,10000.0,49.5585,495585.0,"KUNZ, JEAN-CLAUDE",Common Stock
