date,symbol,insider_name,insider_title,is_executive,security_type,transaction_type,shares,price,value
2003-12-19,AEP,"BROOKS, E R",Director,True,Common Stock,sell,50328.0,30.0,1509840.0
2004-01-02,AEP,"MORRIS, MICHAEL G","Director, President, CEO",True,Stock Option (Right to Buy),buy,149000.0,30.76,4583240.0
2004-02-11,AEP,"DRAPER, E LINN JR","Director, Chairman of the Board",True,Common Stock,sell,8900.0,33.41,297348.99999999994
2004-02-11,AEP,"DRAPER, E LINN JR","Director, Chairman of the Board",True,Common Stock,buy,116666.0,27.06,3156981.96
2004-02-11,AEP,"DRAPER, E LINN JR","Director, Chairman of the Board",True,Common Stock,sell,52400.0,33.4,1750160.0
2004-02-11,AEP,"DRAPER, E LINN JR","Director, Chairman of the Board",True,Common Stock,sell,14400.0,33.38,480672.00000000006
2004-02-11,AEP,"DRAPER, E LINN JR","Director, Chairman of the Board",True,Common Stock,sell,10400.0,33.42,347568.0
2004-02-11,AEP,"DRAPER, E LINN JR","Director, Chairman of the Board",True,Common Stock,sell,3300.0,33.44,110351.99999999999
2004-02-11,AEP,"DRAPER, E LINN JR","Director, Chairman of the Board",True,Common Stock,sell,2000.0,33.43,66860.0
2004-02-11,AEP,"DRAPER, E LINN JR","Director, Chairman of the Board",True,Common Stock,sell,19000.0,33.34,633460.0000000001
2004-02-11,AEP,"DRAPER, E LINN JR","Director, Chairman of the Board",True,Common Stock,sell,5200.0,33.39,173628.0
2004-02-11,AEP,"DRAPER, E LINN JR","Director, Chairman of the Board",True,Common Stock,sell,1066.0,33.45,35657.700000000004
2004-02-27,AEP,"BUONAIUTO, JOSPEH M","Controller, Chief Actg Officer",True,Common Stock,buy,3533.0,34.5,121888.5
2004-02-27,AEP,"BUONAIUTO, JOSPEH M","Controller, Chief Actg Officer",True,Common Stock,buy,373.0,34.5,12868.5
2004-05-06,AEP,"BOYLE, COULTER R",Senior Vice President,True,Common Stock,buy,4399.0,27.06,119036.93999999999
2004-11-01,AEP,"KOEPPEL, HOLLY K",EVP of AEPSC (subsidiary),True,Common Stock,buy,10000.0,27.06,270600.0
2004-11-01,AEP,"KOEPPEL, HOLLY K",EVP of AEPSC (subsidiary),True,Common Stock,sell,10000.0,33.1,331000.0
2004-11-03,AEP,"KOEPPEL, HOLLY K",EVP of AEPSC (subsidiary),True,Common Stock,sell,10166.0,33.25,338019.5
2004-11-03,AEP,"KOEPPEL, HOLLY K",EVP of AEPSC (subsidiary),True,Common Stock,sell,9166.0,33.5,307061.0
2004-11-03,AEP,"KOEPPEL, HOLLY K",EVP of AEPSC (subsidiary),True,Common Stock,buy,10166.0,27.06,275091.95999999996
2004-11-03,AEP,"KOEPPEL, HOLLY K",EVP of AEPSC (subsidiary),True,Common Stock,buy,9166.0,27.06,248031.96
2004-11-09,AEP,"TOMASKY, SUSAN",EVP and CFO,True,Common Stock,sell,18133.0,34.11,618516.63
2004-11-09,AEP,"TOMASKY, SUSAN",EVP and CFO,True,Common Stock,buy,29333.0,27.06,793750.98
2004-11-09,AEP,"TOMASKY, SUSAN",EVP and CFO,True,Common Stock,sell,11100.0,34.05,377954.99999999994
2004-11-09,AEP,"TOMASKY, SUSAN",EVP and CFO,True,Common Stock,sell,100.0,34.1,3410.0
2005-01-03,AEP,"MORRIS, MICHAEL G","Director, President, CEO",True,Common Stock,sell,14900.0,34.21,509729.0
2005-01-03,AEP,"MORRIS, MICHAEL G","Director, President, CEO",True,Common Stock,sell,1100.0,34.26,37686.0
2005-02-02,AEP,"POWERS, ROBERT P",EVP of AEPSC (subsidiary),True,Common Stock,sell,1900.0,35.35,67165.0
2005-02-02,AEP,"POWERS, ROBERT P",EVP of AEPSC (subsidiary),True,Common Stock,sell,1066.0,35.34,37672.44
2005-02-02,AEP,"POWERS, ROBERT P",EVP of AEPSC (subsidiary),True,Common Stock,sell,14600.0,35.4,516840.0
2005-02-02,AEP,"POWERS, ROBERT P",EVP of AEPSC (subsidiary),True,Common Stock,buy,58666.0,27.06,1587501.96
2005-02-02,AEP,"POWERS, ROBERT P",EVP of AEPSC (subsidiary),True,Common Stock,sell,300.0,35.33,10599.0
2005-02-02,AEP,"POWERS, ROBERT P",EVP of AEPSC (subsidiary),True,Common Stock,buy,8333.0,27.95,232907.35
2005-02-02,AEP,"POWERS, ROBERT P",EVP of AEPSC (subsidiary),True,Common Stock,sell,600.0,35.36,21216.0
2005-02-02,AEP,"POWERS, ROBERT P",EVP of AEPSC (subsidiary),True,Common Stock,sell,1600.0,35.39,56624.0
2005-02-02,AEP,"POWERS, ROBERT P",EVP of AEPSC (subsidiary),True,Common Stock,sell,500.0,35.32,17660.0
2005-02-02,AEP,"POWERS, ROBERT P",EVP of AEPSC (subsidiary),True,Common Stock,sell,500.0,35.46,17730.0
2005-02-02,AEP,"POWERS, ROBERT P",EVP of AEPSC (subsidiary),True,Common Stock,sell,500.0,35.48,17740.0
2005-02-02,AEP,"POWERS, ROBERT P",EVP of AEPSC (subsidiary),True,Common Stock,sell,200.0,35.47,7094.0
2005-02-02,AEP,"POWERS, ROBERT P",EVP of AEPSC (subsidiary),True,Common Stock,sell,1100.0,35.42,38962.0
2005-02-02,AEP,"POWERS, ROBERT P",EVP of AEPSC (subsidiary),True,Common Stock,sell,39100.0,35.38,1383358.0
2005-02-02,AEP,"POWERS, ROBERT P",EVP of AEPSC (subsidiary),True,Common Stock,sell,5033.0,35.5,178671.5
2005-05-06,AEP,"BOYLE, COULTER R",Senior Vice President,True,Common Stock,sell,3800.0,35.15,133570.0
2005-05-06,AEP,"BOYLE, COULTER R",Senior Vice President,True,Common Stock,sell,599.0,35.18,21072.82
2005-05-06,AEP,"BOYLE, COULTER R",Senior Vice President,True,Common Stock,sell,266.0,35.14,9347.24
2005-05-06,AEP,"BOYLE, COULTER R",Senior Vice President,True,Common Stock,buy,2366.0,27.95,66129.7
2005-05-06,AEP,"BOYLE, COULTER R",Senior Vice President,True,Common Stock,sell,2100.0,35.11,73731.0
2005-05-09,AEP,"HOWELL, WILLIAM R",Director,True,Phantom Stock Unit,sell,5320.808,35.16,187079.60927999998
2005-07-01,AEP,"KEANE, JOHN B","SVP, GC, Secretary",True,Common Stock,sell,1598.0,36.86,58902.28
2005-08-02,AEP,"ENGLISH, CARL L",President-Utility Group,True,Common Stock,sell,3195.0,38.4,122688.0
2005-08-04,AEP,"TOMASKY, SUSAN",EVP and CFO,True,Common Stock,buy,29333.0,27.06,793750.98
2005-08-04,AEP,"TOMASKY, SUSAN",EVP and CFO,True,Common Stock,sell,20000.0,38.85,777000.0
2005-08-04,AEP,"TOMASKY, SUSAN",EVP and CFO,True,Common Stock,sell,200.0,38.86,7772.0
2005-08-04,AEP,"TOMASKY, SUSAN",EVP and CFO,True,Comon Stock,sell,3900.0,38.87,151593.0
2005-08-04,AEP,"TOMASKY, SUSAN",EVP and CFO,True,Common Stock,sell,633.0,38.89,24617.37
2005-08-04,AEP,"TOMASKY, SUSAN",EVP and CFO,True,Common Stock,sell,300.0,38.9,11670.0
2005-08-04,AEP,"TOMASKY, SUSAN",EVP and CFO,True,Common Stock,sell,4300.0,38.88,167184.0
2005-08-10,AEP,"HAGAN, THOMAS M",EVP of AEPSC (subsidiary),True,Common Stock,buy,25000.0,27.06,676500.0
2005-08-10,AEP,"HAGAN, THOMAS M",EVP of AEPSC (subsidiary),True,Common Stock,sell,25000.0,38.0,950000.0
2005-09-13,AEP,"MCCELLON-ALLEN, VENITA",AVP of AEPSC (Subsidiary),False,Common Stock,sell,1065.0,38.2,40683.0
2005-10-31,AEP,"KOEPPEL, HOLLY K",EVP of AEPSC (subsidiary),True,Employee Stock Option (right to buy),sell,20167.0,27.06,545719.02
2005-10-31,AEP,"KOEPPEL, HOLLY K",EVP of AEPSC (subsidiary),True,Common Stock,buy,20167.0,27.06,545719.02
2005-10-31,AEP,"KOEPPEL, HOLLY K",EVP of AEPSC (subsidiary),True,Common Stock,sell,20167.0,38.0,766346.0
2006-01-04,AEP,"MORRIS, MICHAEL G","Director, President, CEO",True,Common Stock,sell,200.0,37.19,7438.0
2006-01-04,AEP,"MORRIS, MICHAEL G","Director, President, CEO",True,Common Stock,sell,600.0,37.11,22266.0
2006-01-04,AEP,"MORRIS, MICHAEL G","Director, President, CEO",True,Common Stock,sell,1500.0,37.21,55815.0
2006-01-04,AEP,"MORRIS, MICHAEL G","Director, President, CEO",True,Common Stock,sell,1000.0,37.22,37220.0
2006-01-04,AEP,"MORRIS, MICHAEL G","Director, President, CEO",True,Common Stock,sell,100.0,37.24,3724.0
2006-01-04,AEP,"MORRIS, MICHAEL G","Director, President, CEO",True,Common Stock,sell,400.0,37.25,14900.0
2006-01-04,AEP,"MORRIS, MICHAEL G","Director, President, CEO",True,Common Stock,sell,900.0,37.26,33534.0
2006-01-04,AEP,"MORRIS, MICHAEL G","Director, President, CEO",True,Common Stock,sell,2000.0,37.27,74540.0
2006-01-04,AEP,"MORRIS, MICHAEL G","Director, President, CEO",True,Common Stock,sell,300.0,37.2,11160.0
2006-01-04,AEP,"MORRIS, MICHAEL G","Director, President, CEO",True,Common Stock,sell,200.0,37.16,7431.999999999999
2006-01-04,AEP,"MORRIS, MICHAEL G","Director, President, CEO",True,Common Stock,sell,100.0,37.17,3717.0
2006-01-04,AEP,"MORRIS, MICHAEL G","Director, President, CEO",True,Common Stock,sell,400.0,37.18,14872.0
2006-01-04,AEP,"MORRIS, MICHAEL G","Director, President, CEO",True,Common Stock,sell,3400.0,37.12,126207.99999999999
2006-01-04,AEP,"MORRIS, MICHAEL G","Director, President, CEO",True,Common Stock,sell,200.0,37.14,7428.0
2006-01-04,AEP,"MORRIS, MICHAEL G","Director, President, CEO",True,Common Stock,sell,300.0,37.28,11184.0
2006-01-04,AEP,"MORRIS, MICHAEL G","Director, President, CEO",True,Common Stock,sell,6400.0,37.15,237760.0
2006-01-24,AEP,"HAGAN, THOMAS M",EVP of AEPSC (subsidiary),True,Common STock,sell,5270.0,37.125,195648.75
2006-02-06,AEP,"KOEPPEL, HOLLY K",EVP of AEPSC (subsidiary),True,Common Stock,sell,27067.0,36.21,980096.0700000001
2006-02-06,AEP,"KOEPPEL, HOLLY K",EVP of AEPSC (subsidiary),True,Common Stock,sell,1134.0,36.22,41073.479999999996
2006-02-06,AEP,"KOEPPEL, HOLLY K",EVP of AEPSC (subsidiary),True,Common Stock,sell,1700.0,36.19,61522.99999999999
2006-02-06,AEP,"KOEPPEL, HOLLY K",EVP of AEPSC (subsidiary),True,Common Stock,sell,2100.0,36.18,75978.0
2006-02-06,AEP,"KOEPPEL, HOLLY K",EVP of AEPSC (subsidiary),True,Common Stock,sell,4500.0,36.2,162900.0
2006-02-06,AEP,"KOEPPEL, HOLLY K",EVP of AEPSC (subsidiary),True,Employee Stock Option (right to buy),sell,20167.0,27.06,545719.02
2006-02-06,AEP,"KOEPPEL, HOLLY K",EVP of AEPSC (subsidiary),True,Common Stock,buy,38501.0,27.06,1041837.0599999999
2006-02-06,AEP,"KOEPPEL, HOLLY K",EVP of AEPSC (subsidiary),True,Employee Stock Option (right to buy),sell,18334.0,27.06,496118.04
2006-02-06,AEP,"KOEPPEL, HOLLY K",EVP of AEPSC (subsidiary),True,Common Stock,sell,2000.0,36.17,72340.0
2006-02-22,AEP,"MORRIS, MICHAEL G","Director, Director, President, CEO",True,Common Stock,sell,706.0,36.43,25719.579999999998
2006-02-22,AEP,"BUONAIUTO, JOSPEH M","Controller, Chief Actg Officer",True,Common Stock,sell,155.0,36.43,5646.65
2006-02-24,AEP,"BUONAIUTO, JOSPEH M","Controller, Chief Actg Officer",True,Common Stock,buy,2818.0,36.42,102631.56
2006-02-24,AEP,"BUONAIUTO, JOSPEH M","Controller, Chief Actg Officer",True,Common Stock,buy,2843.0,36.42,103542.06
2006-05-03,AEP,"BROOKS, E R",Director,True,Common Stock,sell,800.0,33.19,26552.0
2006-05-03,AEP,"BROOKS, E R",Director,True,Common Stock,sell,700.0,33.18,23226.0
2006-05-03,AEP,"BROOKS, E R",Director,True,Common Stock,sell,100.0,33.21,3321.0
2006-05-03,AEP,"BROOKS, E R",Director,True,Common Stock,sell,400.0,33.24,13296.0
2006-05-03,AEP,"BROOKS, E R",Director,True,Common Stock,sell,100.0,33.25,3325.0
2006-05-03,AEP,"BROOKS, E R",Director,True,Common Stock,sell,2400.0,33.2,79680.0
2006-07-03,AEP,"KEANE, JOHN B","SVP, GC, Secretary",True,Common Stock,sell,1598.0,34.6,55290.8
2006-08-02,AEP,"ENGLISH, CARL L",President-Utility Group,True,Common Stock,sell,3195.0,36.84,117703.80000000002
2006-11-13,AEP,"KOEPPEL, HOLLY K",EVP and CFO,True,Common Stock,sell,2300.0,41.43,95289.0
2006-11-13,AEP,"KOEPPEL, HOLLY K",EVP and CFO,True,Common Stock,buy,12000.0,27.95,335400.0
2006-11-13,AEP,"KOEPPEL, HOLLY K",EVP and CFO,True,Common Stock,sell,4500.0,41.4,186300.0
2006-11-13,AEP,"KOEPPEL, HOLLY K",EVP and CFO,True,Common Stock,sell,2000.0,41.5,83000.0
2006-11-13,AEP,"KOEPPEL, HOLLY K",EVP and CFO,True,Common Stock,sell,900.0,41.47,37323.0
2006-11-13,AEP,"KOEPPEL, HOLLY K",EVP and CFO,True,Employee Stock Option (right to buy),sell,12000.0,27.95,335400.0
2006-11-13,AEP,"KOEPPEL, HOLLY K",EVP and CFO,True,Common Stock,sell,1500.0,41.39,62085.0
2006-11-13,AEP,"KOEPPEL, HOLLY K",EVP and CFO,True,Common Stock,sell,800.0,41.44,33152.0
2006-11-14,AEP,"TOMASKY, SUSAN",Executive Vice President,True,Common Stock,sell,2700.0,41.06,110862.0
2006-11-14,AEP,"TOMASKY, SUSAN",Executive Vice President,True,Common Stock,buy,50000.0,35.625,1781250.0
2006-11-14,AEP,"TOMASKY, SUSAN",Executive Vice President,True,Common Stock,sell,900.0,41.11,36999.0
2006-11-14,AEP,"TOMASKY, SUSAN",Executive Vice President,True,Common Stock,sell,4000.0,41.09,164360.0
2006-11-14,AEP,"TOMASKY, SUSAN",Executive Vice President,True,Common Stock,sell,7000.0,41.08,287560.0
2006-11-14,AEP,"TOMASKY, SUSAN",Executive Vice President,True,Common Stock,sell,6200.0,41.07,254634.0
2006-11-14,AEP,"TOMASKY, SUSAN",Executive Vice President,True,Common Stock,sell,1700.0,41.03,69751.0
2006-11-14,AEP,"TOMASKY, SUSAN",Executive Vice President,True,Common Stock,sell,4500.0,41.04,184680.0
2006-11-14,AEP,"TOMASKY, SUSAN",Executive Vice President,True,Common Stock,sell,4300.0,41.05,176515.0
2006-11-14,AEP,"TOMASKY, SUSAN",Executive Vice President,True,Common Stock,sell,6200.0,41.01,254262.0
2006-11-14,AEP,"TOMASKY, SUSAN",Executive Vice President,True,Common Stock,sell,9500.0,41.0,389500.0
2006-11-14,AEP,"TOMASKY, SUSAN",Executive Vice President,True,Common Stock,sell,3000.0,41.1,123300.0
2006-11-20,AEP,"SMITH, STEPHEN P","SVP, Treasurer",True,Employee Stock Option (right to buy),buy,8700.0,25.73,223851.0
2006-11-20,AEP,"SMITH, STEPHEN P","SVP, Treasurer",True,Common Stock,sell,12000.0,41.5,498000.0
2006-11-20,AEP,"SMITH, STEPHEN P","SVP, Treasurer",True,Common Stock,buy,14500.0,25.73,373085.0
2006-11-20,AEP,"SMITH, STEPHEN P","SVP, Treasurer",True,Employee Stock Option (right to buy),buy,5800.0,27.95,162110.0
2006-11-21,AEP,"BUONAIUTO, JOSPEH M","Controller, Chief Actg Officer",True,Common Stock,sell,12000.0,41.386,496632.00000000006
2006-11-21,AEP,"SMITH, STEPHEN P","SVP, Treasurer",True,Common Stock,buy,2300.0,25.73,59179.0
2006-11-21,AEP,"SMITH, STEPHEN P","SVP, Treasurer",True,Common Stock,buy,16200.0,27.95,452790.0
2006-11-21,AEP,"SMITH, STEPHEN P","SVP, Treasurer",True,Common Stock,sell,11900.0,41.348,492041.2
2006-11-21,AEP,"SMITH, STEPHEN P","SVP, Treasurer",True,Common Stock,sell,6600.0,41.4,273240.0
2006-11-21,AEP,"BUONAIUTO, JOSPEH M","Controller, Chief Actg Officer",True,Common Stock,buy,12000.0,27.06,324720.0
2007-01-26,AEP,"MORRIS, MICHAEL G","Director, President, CEO",True,Common Stock,sell,8066.0,42.448,342385.568
2007-01-26,AEP,"SMITH, STEPHEN P","SVP, Treasurer",True,Common Stock,sell,543.0,42.448,23049.264
2007-01-26,AEP,"AKINS, NICHOLAS K",EVP,True,Common Stock,sell,233.0,42.448,9890.384
2007-01-26,AEP,"POWERS, ROBERT P",EVP,True,Common Stock,sell,1550.0,42.448,65794.4
