date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2016-02-26,BLBD,"Director, 10% Owner",BUY,512000.0,0.5,256000.0,"COLISEUM, CAPITAL MANAGEMENT, LLC",Warrants
2016-06-03,BLBD,10% Owner,SELL,7000000.0,10.1,70700000.0,"FEINBERG, STEPHEN","Common Stock, par value $0.0001 per share"
2016-06-08,BLBD,10% Owner,BUY,5000000.0,11.0,55000000.0,"ASP, BB HOLDINGS LLC",Common Stock
2016-06-08,BLBD,"Director, 10% Owner",SELL,4878.0,11.11,54194.579999999994,"COLISEUM, CAPITAL MANAGEMENT, LLC",Common Stock
2016-06-08,BLBD,Former 10% Owner,SELL,5000000.0,11.0,55000000.0,"FEINBERG, STEPHEN","Common Stock, par value $0.0001 per share"
2016-06-08,BLBD,"Director, 10% Owner",SELL,4608.0,11.11,51194.88,"COLISEUM, CAPITAL MANAGEMENT, LLC",Common Stock
2016-06-10,BLBD,Chief Operating Officer,SELL,29568.0,11.11,328500.48,"KWAPIS, JOHN","Common Stock, par value $0.0001 per share"
2016-06-10,BLBD,"Director, President and CEO",SELL,112836.0,11.11,1253607.96,"HORLOCK, PHIL","Common Stock, par value $0.0001 per share"
2016-06-10,BLBD,"VP of Legal Affairs, Treasurer",SELL,7002.0,11.11,77792.22,"YOUSIF, PAUL","Common Stock, par value $0.0001 per share"
2016-06-10,BLBD,VP of Human Resources,SELL,6980.0,11.11,77547.8,"MCCURDY, MICHAEL","Common Stock, par value $0.0001 per share"
2016-06-10,BLBD,Chief Financial Officer,SELL,32435.0,11.11,360352.85,"TIGHE, PHILLIP","Common Stock, par value $0.0001 per share"
2016-06-10,BLBD,Chief Adminstration Officer,SELL,9759.0,11.11,108422.48999999999,"ROBERTS, THOMAS ARTHUR",Common Stock
2016-06-10,BLBD,Chief Commercial Officer,SELL,29568.0,11.11,328500.48,"WENDELL, DALE","Common Stock, par value $0.0001 per share"
2016-09-20,BLBD,"VP of Legal Affairs, Treasurer",BUY,3940.0,13.53,53308.2,"YOUSIF, PAUL",Stock Option (right to buy)
2016-09-20,BLBD,"VP of Legal Affairs, Treasurer",BUY,2394.0,10.27,24586.379999999997,"YOUSIF, PAUL","Common Stock, par value $0.0001 per share"
2016-09-20,BLBD,"VP of Legal Affairs, Treasurer",BUY,2394.0,13.53,32390.82,"YOUSIF, PAUL",Stock Option (right to buy)
2016-09-20,BLBD,"VP of Legal Affairs, Treasurer",BUY,20000.0,13.53,270600.0,"YOUSIF, PAUL",Stock Option (right to buy)
2016-09-20,BLBD,"VP of Legal Affairs, Treasurer",BUY,20000.0,10.05,201000.0,"YOUSIF, PAUL","Common Stock, par value $0.0001 per share"
2016-09-20,BLBD,"VP of Legal Affairs, Treasurer",BUY,3940.0,10.27,40463.799999999996,"YOUSIF, PAUL","Common Stock, par value $0.0001 per share"
2016-09-20,BLBD,"VP of Legal Affairs, Treasurer",SELL,18869.0,13.53,255297.56999999998,"YOUSIF, PAUL","Common Stock, par value $0.0001 per share"
2016-09-20,BLBD,"VP of Legal Affairs, Treasurer",SELL,20415.0,13.53,276214.95,"YOUSIF, PAUL","Common Stock, par value $0.0001 per share"
2016-10-07,BLBD,Chief Financial Officer,BUY,110000.0,10.05,1105500.0,"TIGHE, PHILLIP","Common Stock, par value $0.0001 per share"
2016-10-07,BLBD,Chief Financial Officer,BUY,11089.0,10.27,113884.03,"TIGHE, PHILLIP","Common Stock, par value $0.0001 per share"
2016-10-07,BLBD,Chief Financial Officer,SELL,99980.0,14.76,1475704.8,"TIGHE, PHILLIP","Common Stock, par value $0.0001 per share"
2016-10-12,BLBD,VP of Human Resources,BUY,20000.0,10.05,201000.0,"MCCURDY, MICHAEL","Common Stock, par value $0.0001 per share"
2016-10-12,BLBD,VP of Human Resources,BUY,3940.0,10.27,40463.799999999996,"MCCURDY, MICHAEL","Common Stock, par value $0.0001 per share"
2016-10-12,BLBD,VP of Human Resources,SELL,19492.0,14.96,291600.32,"MCCURDY, MICHAEL","Common Stock, par value $0.0001 per share"
2017-01-03,BLBD,Chief Adminstration Officer,BUY,18611.0,15.5,288470.5,"ROBERTS, THOMAS ARTHUR",Stock Option (right to buy)
2017-02-14,BLBD,"Director, 10% Owner",SELL,240409.0,17.0,4086953.0,"COLISEUM, CAPITAL MANAGEMENT, LLC",Common Stock
2017-02-15,BLBD,"Director, 10% Owner",SELL,3000.0,17.0,51000.0,"COLISEUM, CAPITAL MANAGEMENT, LLC",Common Stock
2017-02-21,BLBD,"Director, 10% Owner",SELL,116100.0,17.0,1973700.0,"COLISEUM, CAPITAL MANAGEMENT, LLC",Common Stock
2017-03-01,BLBD,"Director, 10% Owner",SELL,9790.0,17.05,166919.5,"COLISEUM, CAPITAL MANAGEMENT, LLC",Common Stock
2017-03-02,BLBD,"Director, 10% Owner",SELL,15699.0,17.03,267353.97000000003,"COLISEUM, CAPITAL MANAGEMENT, LLC",Common Stock
2017-03-08,BLBD,"Director, 10% Owner",SELL,400187.0,17.0,6803179.0,"COLISEUM, CAPITAL MANAGEMENT, LLC",Common Stock
2017-03-09,BLBD,Director,SELL,133911.0,16.7,2236313.6999999997,"HENNESSY, DANIEL J",Common Stock
2017-03-09,BLBD,"Director, 10% Owner",SELL,194234.0,17.0,3301978.0,"COLISEUM, CAPITAL MANAGEMENT, LLC",Common Stock
2017-03-20,BLBD,"Director, 10% Owner",SELL,464570.0,17.0,7897690.0,"COLISEUM, CAPITAL MANAGEMENT, LLC",Common Stock
2017-03-21,BLBD,"Director, 10% Owner",SELL,50000.0,17.0,850000.0,"COLISEUM, CAPITAL MANAGEMENT, LLC",Common Stock
2017-05-16,BLBD,Director,SELL,128369.0,18.8,2413337.2,"COLISEUM, CAPITAL MANAGEMENT, LLC",Common Stock
2017-05-31,BLBD,Director,SELL,25000.0,18.0,450000.0,"COLISEUM, CAPITAL MANAGEMENT, LLC",Common Stock
2017-06-02,BLBD,Director,SELL,2000.0,18.2,36400.0,"COLISEUM, CAPITAL MANAGEMENT, LLC",Common Stock
2017-06-06,BLBD,Director,SELL,2000.0,18.2,36400.0,"COLISEUM, CAPITAL MANAGEMENT, LLC",Common Stock
2017-06-07,BLBD,Director,SELL,3000.0,18.3,54900.0,"COLISEUM, CAPITAL MANAGEMENT, LLC",Common Stock
2017-06-16,BLBD,Director,SELL,219680.0,18.0,3954240.0,"COLISEUM, CAPITAL MANAGEMENT, LLC",Common Stock
2017-09-23,BLBD,Director,SELL,742566.0,18.65,13848855.899999999,"COLISEUM, CAPITAL MANAGEMENT, LLC",Common Stock
2017-09-23,BLBD,Director,SELL,512000.0,3.575,1830400.0,"COLISEUM, CAPITAL MANAGEMENT, LLC",Warrants
2017-09-23,BLBD,Director,SELL,100000.0,164.35,16435000.0,"COLISEUM, CAPITAL MANAGEMENT, LLC",Series A Convertible Cumulative Preferred Stock
2017-09-27,BLBD,Former Director,SELL,2907.0,19.65,57122.549999999996,"COLISEUM, CAPITAL MANAGEMENT, LLC",Common Stock
2018-06-05,BLBD,Director,SELL,100.0,3.75,375.0,"HENNESSY, DANIEL J",Warrants
2018-06-06,BLBD,Director,SELL,3700.0,3.75,13875.0,"HENNESSY, DANIEL J",Warrants
2018-06-06,BLBD,Director,SELL,6900.0,3.75,25875.0,"HENNESSY, DANIEL J",Warrants
2018-08-28,BLBD,Director,BUY,43652.0,11.5,501998.0,"HENNESSY, DANIEL J",Common Stock
2018-08-30,BLBD,Director,SELL,8013.0,22.91,183577.83,"HENNESSY, DANIEL J",Common Stock
2018-08-30,BLBD,Director,SELL,8031.0,22.91,183990.21,"HENNESSY, DANIEL J",Common Stock
2018-08-31,BLBD,Director,SELL,17220.0,22.87,393821.4,"HENNESSY, DANIEL J",Common Stock
2018-09-04,BLBD,Director,SELL,27887.0,22.84,636939.08,"HENNESSY, DANIEL J",Common Stock
2018-09-14,BLBD,Chief Adminstrative Officer,SELL,14104.0,25.4,358241.6,"ROBERTS, THOMAS ARTHUR",Common Stock
2018-09-14,BLBD,Chief Adminstrative Officer,BUY,14591.0,10.27,149849.57,"ROBERTS, THOMAS ARTHUR",Common Stock
2018-09-14,BLBD,Chief Adminstrative Officer,BUY,5416.0,15.5,83948.0,"ROBERTS, THOMAS ARTHUR",Common Stock
2018-09-14,BLBD,General Counsel & Treasurer,SELL,3252.0,25.4,82600.79999999999,"YOUSIF, PAUL","Common Stock, par value $0.0001 per share"
2018-09-14,BLBD,General Counsel & Treasurer,BUY,4137.0,15.5,64123.5,"YOUSIF, PAUL","Common Stock, par value $0.0001 per share"
2018-09-14,BLBD,"Director, President and CEO",SELL,133946.0,25.4,3402228.4,"HORLOCK, PHIL","Common Stock, par value $0.0001 per share"
2018-09-14,BLBD,"Director, President and CEO",BUY,200000.0,10.05,2010000.0000000002,"HORLOCK, PHIL","Common Stock, par value $0.0001 per share"
2018-09-14,BLBD,Chief Financial Officer,SELL,5398.0,25.4,137109.19999999998,"TIGHE, PHILLIP","Common Stock, par value $0.0001 per share"
2018-09-14,BLBD,Chief Financial Officer,BUY,6860.0,15.5,106330.0,"TIGHE, PHILLIP","Common Stock, par value $0.0001 per share"
2018-10-18,BLBD,10% Owner,SELL,969850.0,28.0,27155800.0,"ASP, BB HOLDINGS LLC",Common Stock
2018-10-19,BLBD,Director,SELL,767.0,28.0,21476.0,"SCHUMACHER, ALAN H","Common Stock, par value $0.0001 per share"
2018-10-19,BLBD,Chief Financial Officer,SELL,5325.0,28.0,149100.0,"TIGHE, PHILLIP","Common Stock, par value $0.0001 per share"
2018-10-19,BLBD,General Counsel & Treasurer,SELL,1143.0,28.0,32004.0,"YOUSIF, PAUL","Common Stock, par value $0.0001 per share"
2018-10-19,BLBD,Director,SELL,1150.0,28.0,32200.0,"GALBATO, CHAN","Common Stock, par value $0.0001 per share"
2018-10-19,BLBD,Chief Adminstrative Officer,SELL,1721.0,28.0,48188.0,"ROBERTS, THOMAS ARTHUR",Common Stock
2018-10-19,BLBD,"Director, President and CEO",SELL,17292.0,28.0,484176.0,"HORLOCK, PHIL","Common Stock, par value $0.0001 per share"
2018-10-19,BLBD,Director,SELL,767.0,28.0,21476.0,"BEDI, GURMINDER S","Common Stock, par value $0.0001 per share"
2018-10-19,BLBD,Chief Commercial Officer,SELL,242.0,28.0,6776.0,"TERRY, MARK ASHBURN",Common Stock
2019-12-11,BLBD,"Director, President and CEO",BUY,19833.0,18.1,358977.30000000005,"HORLOCK, PHIL",Stock Option (right to buy)
2019-12-11,BLBD,"Director, President and CEO",BUY,21129.0,16.99,358981.70999999996,"HORLOCK, PHIL",Stock Option (right to buy)
2020-01-06,BLBD,General Counsel & Treasurer,SELL,15102.0,23.84,360031.68,"YOUSIF, PAUL","Common Stock, par value $0.0001 per share"
2020-01-06,BLBD,General Counsel & Treasurer,BUY,5918.0,18.1,107115.8,"YOUSIF, PAUL","Common Stock, par value $0.0001 per share"
2020-01-06,BLBD,General Counsel & Treasurer,BUY,3603.0,16.99,61214.969999999994,"YOUSIF, PAUL","Common Stock, par value $0.0001 per share"
2020-01-06,BLBD,"Director, President and CEO",BUY,31919.0,10.27,327808.13,"HORLOCK, PHIL","Common Stock, par value $0.0001 per share"
2020-01-06,BLBD,"Director, President and CEO",BUY,200000.0,10.05,2010000.0000000002,"HORLOCK, PHIL","Common Stock, par value $0.0001 per share"
2020-01-06,BLBD,"Director, President and CEO",SELL,158314.0,23.84,3774205.76,"HORLOCK, PHIL","Common Stock, par value $0.0001 per share"
2020-01-06,BLBD,General Counsel & Treasurer,BUY,8293.0,15.5,128541.5,"YOUSIF, PAUL","Common Stock, par value $0.0001 per share"
2020-01-08,BLBD,Chief Commercial Officer,BUY,9297.0,18.1,168275.7,"TERRY, MARK ASHBURN",Common Stock
2020-01-08,BLBD,Chief Commercial Officer,BUY,5660.0,16.99,96163.4,"TERRY, MARK ASHBURN",Common Stock
2020-01-08,BLBD,Chief Commercial Officer,SELL,25464.0,23.88,608080.32,"TERRY, MARK ASHBURN",Common Stock
2020-01-08,BLBD,Chief Commercial Officer,BUY,16273.0,15.5,252231.5,"TERRY, MARK ASHBURN",Common Stock
2020-03-06,BLBD,"Director, President and CEO",SELL,10000.0,17.0,170000.0,"HORLOCK, PHIL","Common Stock, par value $0.0001 per share"
2020-03-09,BLBD,"Director, President and CEO",SELL,13108.0,16.44,215495.52000000002,"HORLOCK, PHIL","Common Stock, par value $0.0001 per share"
2020-03-10,BLBD,"Director, President and CEO",SELL,1042.0,16.51,17203.420000000002,"HORLOCK, PHIL","Common Stock, par value $0.0001 per share"
2020-06-08,BLBD,Chief Commercial Officer,SELL,15000.0,16.08,241199.99999999997,"TERRY, MARK ASHBURN",Common Stock
2020-06-18,BLBD,General Counsel & Treasurer,SELL,10000.0,14.66,146600.0,"YOUSIF, PAUL","Common Stock, par value $0.0001 per share"
2020-12-11,BLBD,Chief Operating Officer,SELL,319.0,16.99,5419.8099999999995,"JENKINS, CHARLES R III","Common Stock, par value $0.0001 per share"
2020-12-11,BLBD,"Director, President and CEO",SELL,4319.0,20.26,87502.94,"HORLOCK, PHIL","Common Stock, par value $0.0001 per share"
