date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2013-11-21,ICE,"Director, Chief Executive Officer",BUY,3529.0,35.08,123797.31999999999,"SPRECHER, JEFFREY C",Common Stock
2014-01-22,ICE,Chief Accounting Officer,SELL,148.0,209.16,30955.68,"MATHISON, DEAN S",Common Stock
2014-02-10,ICE,"Director, Chief Executive Officer",SELL,332.0,212.11,70420.52,"SPRECHER, JEFFREY C",Common Stock
2014-02-10,ICE,"Director, Chief Executive Officer",SELL,3636.0,212.11,771231.9600000001,"SPRECHER, JEFFREY C",Common Stock
2014-02-10,ICE,General Counsel & Corp. Sec.,SELL,896.0,212.11,190050.56,"SHORT, JOHNATHAN H",Common Stock
2014-02-10,ICE,Chief Accounting Officer,SELL,151.0,212.11,32028.61,"MATHISON, DEAN S",Common Stock
2014-02-10,ICE,COO of NYSE Euronext,SELL,1460.0,212.11,309680.60000000003,"FARLEY, THOMAS W",Common Stock
2014-02-10,ICE,Chief Strategic Officer,SELL,1246.0,212.11,264289.06,"GOONE, DAVID S",Common Stock
2014-02-10,ICE,Chief Financial Officer,SELL,1815.0,212.11,384979.65,"HILL, SCOTT A",Common Stock
2014-02-10,ICE,Chief Technology Officer,SELL,896.0,212.11,190050.56,"MARCIAL, EDWIN D",Common Stock
2014-02-10,ICE,President&Chief Op. Officer,SELL,2522.0,212.11,534941.42,"VICE, CHARLES A",Common Stock
2014-02-12,ICE,President&CEO of NYSE Euronext,SELL,4817.0,216.3861,1042331.8437,"NIEDERAUER, DUNCAN L",Common Stock
2014-02-12,ICE,President&CEO of NYSE Euronext,SELL,2200.0,214.8518,472673.96,"NIEDERAUER, DUNCAN L",Common Stock
2014-02-12,ICE,President&CEO of NYSE Euronext,SELL,12983.0,214.0439,2778931.9537,"NIEDERAUER, DUNCAN L",Common Stock
2014-02-19,ICE,President&Chief Op. Officer,BUY,299.0,112.48,33631.520000000004,"VICE, CHARLES A",Common Stock
2014-02-19,ICE,President&Chief Op. Officer,BUY,591.0,112.15,66280.65000000001,"VICE, CHARLES A",Common Stock
2014-03-14,ICE,Director,SELL,91.0,204.18,18580.38,"MARTELL, TERRENCE F",Common Stock
2014-03-14,ICE,Director,SELL,91.0,204.18,18580.38,"REID, SIR ROBERT",Common Stock
2014-03-14,ICE,Director,SELL,1200.0,203.3772,244052.63999999998,"MARTELL, TERRENCE F",Common Stock
2014-03-14,ICE,Director,SELL,10.0,204.36,2043.6000000000001,"HATFIELD, FRED W",Common Stock
2014-03-14,ICE,Director,SELL,1000.0,203.3433,203343.3,"CRISP, CHARLES R",Common Stock
2014-03-14,ICE,Director,SELL,130.0,204.0646,26528.398,"CRISP, CHARLES R",Common Stock
2014-03-14,ICE,Director,SELL,1281.0,203.4069,260564.2389,"HATFIELD, FRED W",Common Stock
