date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2019-03-12,GH,10% Owner,BUY,2033990.0,9.8329,20000020.271,"SOFTBANK, VISION FUND (AIV M1) L.P.",Common Stock
2019-03-12,GH,10% Owner,BUY,2033990.0,9.8328,19999816.872,"SOFTBANK, VISION FUND (AIV M1) L.P.",Common Stock
2019-04-15,GH,Director,SELL,81772.0,73.9,6042950.800000001,"CLARK, IAN T",COMMON STOCK
2019-04-15,GH,Chief Medical Officer,SELL,31500.0,73.98,2330370.0,"LANMAN, RICHARD B.",COMMON STOCK
2019-04-15,GH,Chief Medical Officer,SELL,13500.0,76.05,1026675.0,"LANMAN, RICHARD B.",COMMON STOCK
2019-04-15,GH,Director,BUY,81772.0,4.18,341806.95999999996,"CLARK, IAN T",COMMON STOCK
2019-04-15,GH,Chief Medical Officer,BUY,45000.0,1.43,64350.0,"LANMAN, RICHARD B.",COMMON STOCK
2019-04-16,GH,Chief Medical Officer,SELL,45000.0,76.56,3445200.0,"LANMAN, RICHARD B.",COMMON STOCK
2019-04-16,GH,Chief Medical Officer,BUY,45000.0,1.43,64350.0,"LANMAN, RICHARD B.",COMMON STOCK
2019-04-17,GH,Chief Medical Officer,SELL,27396.0,71.66,1963197.3599999999,"LANMAN, RICHARD B.",COMMON STOCK
2019-04-17,GH,Chief Medical Officer,BUY,21652.0,1.43,30962.359999999997,"LANMAN, RICHARD B.",COMMON STOCK
2019-04-17,GH,Chief Medical Officer,SELL,18848.0,72.98,1375527.04,"LANMAN, RICHARD B.",COMMON STOCK
2019-04-17,GH,Chief Medical Officer,BUY,6916.0,8.8,60860.8,"LANMAN, RICHARD B.",COMMON STOCK
2019-04-17,GH,Chief Medical Officer,BUY,17676.0,4.18,73885.68,"LANMAN, RICHARD B.",COMMON STOCK
2019-04-18,GH,Chief Legal Officer,SELL,6702.0,71.4,478522.80000000005,"WILEY, MICHAEL J",COMMON STOCK
2019-04-18,GH,Chief Legal Officer,SELL,30297.0,68.93,2088372.2100000002,"WILEY, MICHAEL J",COMMON STOCK
2019-04-18,GH,Chief Legal Officer,SELL,35300.0,69.64,2458292.0,"WILEY, MICHAEL J",COMMON STOCK
2019-04-18,GH,Chief Legal Officer,SELL,15801.0,70.76,1118078.76,"WILEY, MICHAEL J",COMMON STOCK
2019-04-18,GH,Chief Legal Officer,SELL,1900.0,72.43,137617.0,"WILEY, MICHAEL J",COMMON STOCK
2019-04-22,GH,"Director, Chairman, President and COO",SELL,25649.0,67.26,1725151.7400000002,"TALASAZ, AMIRALI",COMMON STOCK
2019-04-22,GH,"Director, Chairman, President and COO",SELL,7239.0,64.44,466481.16,"TALASAZ, AMIRALI",COMMON STOCK
2019-04-22,GH,"Director, Chief Executive Officer",SELL,9022.0,65.14,587693.08,"ELTOUKHY, HELMY",COMMON STOCK
2019-04-22,GH,"Director, Chief Executive Officer",SELL,2708.0,67.18,181923.44000000003,"ELTOUKHY, HELMY",COMMON STOCK
2019-04-22,GH,"Director, Chief Executive Officer",SELL,1823.0,68.4,124693.20000000001,"ELTOUKHY, HELMY",COMMON STOCK
2019-04-22,GH,"Director, Chief Executive Officer",SELL,100.0,68.72,6872.0,"ELTOUKHY, HELMY",COMMON STOCK
2019-04-22,GH,"Director, Chairman, President and COO",SELL,16594.0,66.12,1097195.28,"TALASAZ, AMIRALI",COMMON STOCK
2019-04-22,GH,"Director, Chairman, President and COO",SELL,9602.0,68.26,655432.52,"TALASAZ, AMIRALI",COMMON STOCK
2019-04-22,GH,"Director, Chief Executive Officer",SELL,1561.0,68.35,106694.34999999999,"ELTOUKHY, HELMY",COMMON STOCK
2019-04-22,GH,"Director, Chairman, President and COO",SELL,4233.0,63.89,270446.37,"TALASAZ, AMIRALI",COMMON STOCK
2019-04-22,GH,"Director, Chairman, President and COO",SELL,7614.0,65.39,497879.46,"TALASAZ, AMIRALI",COMMON STOCK
2019-04-22,GH,"Director, Chairman, President and COO",SELL,4630.0,66.61,308404.3,"TALASAZ, AMIRALI",COMMON STOCK
2019-04-22,GH,"Director, Chairman, President and COO",SELL,7209.0,67.32,485309.87999999995,"TALASAZ, AMIRALI",COMMON STOCK
2019-04-22,GH,"Director, Chairman, President and COO",SELL,70.0,68.44,4790.8,"TALASAZ, AMIRALI",COMMON STOCK
2019-04-22,GH,"Director, Chairman, President and COO",SELL,3546.0,63.91,226624.86,"TALASAZ, AMIRALI",COMMON STOCK
2019-04-22,GH,"Director, Chairman, President and COO",SELL,9902.0,64.42,637886.84,"TALASAZ, AMIRALI",COMMON STOCK
2019-04-22,GH,"Director, Chairman, President and COO",SELL,23603.0,65.13,1537263.39,"TALASAZ, AMIRALI",COMMON STOCK
2019-04-22,GH,"Director, Chairman, President and COO",SELL,101.0,69.01,6970.01,"TALASAZ, AMIRALI",COMMON STOCK
2019-04-22,GH,"Director, Chief Executive Officer",SELL,3425.0,66.24,226871.99999999997,"ELTOUKHY, HELMY",COMMON STOCK
2019-04-22,GH,"Director, Chairman, President and COO",SELL,46389.0,64.18,2977246.0200000005,"TALASAZ, AMIRALI",COMMON STOCK
2019-04-22,GH,"Director, Chief Executive Officer",SELL,13967.0,64.27,897659.09,"ELTOUKHY, HELMY",COMMON STOCK
2019-04-22,GH,"Director, Chairman, President and COO",SELL,7187.0,65.54,471035.98000000004,"TALASAZ, AMIRALI",COMMON STOCK
2019-04-22,GH,"Director, Chief Executive Officer",SELL,7977.0,65.25,520499.25,"ELTOUKHY, HELMY",COMMON STOCK
2019-04-22,GH,"Director, Chairman, President and COO",SELL,5504.0,67.43,371134.72000000003,"TALASAZ, AMIRALI",COMMON STOCK
2019-04-22,GH,"Director, Chairman, President and COO",SELL,1786.0,68.46,122269.55999999998,"TALASAZ, AMIRALI",COMMON STOCK
2019-04-22,GH,"Director, Chairman, President and COO",BUY,44426.0,4.18,185700.68,"TALASAZ, AMIRALI",COMMON STOCK
2019-04-22,GH,"Director, Chairman, President and COO",SELL,4643.0,63.91,296734.13,"TALASAZ, AMIRALI",COMMON STOCK
2019-04-22,GH,"Director, Chairman, President and COO",SELL,16312.0,64.36,1049840.32,"TALASAZ, AMIRALI",COMMON STOCK
