date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2006-05-31,DUK,Director,SELL,6100.0,28.09,171349.0,"COX, PHILLIP R",Common Stock
2006-05-31,DUK,Director,SELL,1000.0,28.08,28080.0,"COX, PHILLIP R",Common Stock
2006-05-31,DUK,Director,SELL,5700.0,28.07,159999.0,"COX, PHILLIP R",Common Stock
2006-05-31,DUK,Director,BUY,15600.0,28.084,438110.4,"COX, PHILLIP R",Common Stock
2006-05-31,DUK,Group Executive & CLO,SELL,426.0,28.67,12213.42,"MANLY, MARC E",Common Stock
2006-05-31,DUK,Group Executive & CLO,SELL,8912.0,28.65,255328.8,"MANLY, MARC E",Common Stock
2006-05-31,DUK,Group Executive & CLO,SELL,2192.0,28.63,62756.96,"MANLY, MARC E",Common Stock
2006-05-31,DUK,Group Executive & CLO,SELL,870.0,28.6,24882.0,"MANLY, MARC E",Common Stock
2006-05-31,DUK,Group Executive & CLO,SELL,11000.0,28.59,314490.0,"MANLY, MARC E",Common Stock
2006-05-31,DUK,Group Executive & CLO,SELL,4935.0,28.25,139413.75,"MANLY, MARC E",Common Stock
2006-05-31,DUK,Group Executive & CLO,SELL,9100.0,28.16,256256.0,"MANLY, MARC E",Common Stock
2006-05-31,DUK,Group Executive & CLO,SELL,7100.0,28.15,199865.0,"MANLY, MARC E",Common Stock
2006-05-31,DUK,Group Executive & CLO,SELL,1700.0,28.14,47838.0,"MANLY, MARC E",Common Stock
2006-05-31,DUK,Group Executive & CLO,SELL,10729.0,28.13,301806.76999999996,"MANLY, MARC E",Common Stock
2006-05-31,DUK,Group Executive & CLO,SELL,26700.0,28.12,750804.0,"MANLY, MARC E",Common Stock
2006-05-31,DUK,Group Executive & CLO,SELL,2600.0,28.11,73086.0,"MANLY, MARC E",Common Stock
2006-05-31,DUK,Director,SELL,2500.0,28.1,70250.0,"COX, PHILLIP R",Common Stock
2006-05-31,DUK,Group Executive & CLO,SELL,10400.0,28.09,292136.0,"MANLY, MARC E",Common Stock
2006-05-31,DUK,"GrpExec-PubPol&Pres, Duke Nuc",BUY,90.0,28.22,2539.7999999999997,"SHAW, RUTH G",Phantom Stock ESP II
2006-05-31,DUK,Advisor to the Chairman,BUY,159.0,28.22,4486.98,"MOGG, JIM W",Phantom Stock ESP II
2006-05-31,DUK,Director,SELL,16354.0,28.203,461231.86199999996,"BROWNING, MICHAEL G",Common Stock
2006-05-31,DUK,Director,BUY,15600.0,15.264,238118.4,"BROWNING, MICHAEL G",Common Stock
2006-05-31,DUK,Director,SELL,300.0,28.11,8433.0,"COX, PHILLIP R",Common Stock
2006-05-31,DUK,Grp Exec-Inv Rel & Cf Com Offr,BUY,152.0,28.22,4289.44,"DILL, JULIE",Phantom Stock ESP II
2006-05-31,DUK,Group Executive & CLO,SELL,36800.0,28.1,1034080.0,"MANLY, MARC E",Common Stock
2006-05-31,DUK,GrpExec&Pres - Duke Energy Gas,BUY,20888.0,22.08,461207.04,"FOWLER, FRED J",Common Stock
2006-05-31,DUK,GrpExec&Pres - Duke Energy Gas,SELL,20888.0,28.27,590503.76,"FOWLER, FRED J",Common Stock
2006-05-31,DUK,Group Executive & CLO,BUY,119864.0,20.256,2427965.184,"MANLY, MARC E",Common Stock
2006-05-31,DUK,Group Executive & CLO,SELL,100.0,28.06,2806.0,"MANLY, MARC E",Common Stock
2006-05-31,DUK,Group Executive & CLO,SELL,8400.0,28.07,235788.0,"MANLY, MARC E",Common Stock
2006-05-31,DUK,Group Executive & CLO,SELL,1300.0,28.08,36504.0,"MANLY, MARC E",Common Stock
2006-05-31,DUK,"Grp Exec& Pres, DEA",BUY,112.0,28.22,3160.64,"BARRY, PAUL H",Phantom Stock ESP II
2006-06-01,DUK,Director,SELL,19907.0,28.028,557953.396,"BROWNING, MICHAEL G",Common Stock
2006-06-01,DUK,Director,SELL,14510.0,28.028,406686.27999999997,"COX, PHILLIP R",Common Stock
2006-06-30,DUK,Advisor to the Chairman,BUY,217.0,29.37,6373.29,"MOGG, JIM W",Phantom Stock ESP II
2006-06-30,DUK,Director,BUY,1277.0,29.37,37505.49,"BERNHARDT, GEORGE ALEXANDER SR",Phantom Stock DSP II
2006-06-30,DUK,Grp Exec-Inv Rel & Cf Com Offr,BUY,44.0,29.37,1292.28,"DILL, JULIE",Phantom Stock ESP II
2006-06-30,DUK,Director,BUY,646.919,29.37,19000.01103,"COX, PHILLIP R",Phantom Stock
2006-06-30,DUK,"GrpExec-PubPol&Pres, Duke Nuc",BUY,87.0,29.37,2555.19,"SHAW, RUTH G",Phantom Stock ESP II
2006-06-30,DUK,Director,BUY,1038.475,29.37,30500.010749999998,"BROWNING, MICHAEL G",Phantom Stock
2006-06-30,DUK,"Grp Exec& Pres, DEA",BUY,107.0,29.37,3142.59,"BARRY, PAUL H",Phantom Stock ESP II
2006-07-31,DUK,"Grp Exec& Pres, DEA",BUY,124.0,30.32,3759.68,"BARRY, PAUL H",Phantom Stock ESP II
2006-07-31,DUK,Grp Exec-Inv Rel & Cf Com Offr,BUY,45.0,30.32,1364.4,"DILL, JULIE",Phantom Stock ESP II
2006-07-31,DUK,Advisor to the Chairman,BUY,148.0,30.32,4487.36,"MOGG, JIM W",Phantom Stock ESP II
2006-07-31,DUK,"GrpExec-PubPol&Pres, Duke Nuc",BUY,84.0,30.32,2546.88,"SHAW, RUTH G",Phantom Stock ESP II
2006-08-11,DUK,Group Executive & CCO-FE&G,SELL,6000.0,29.59,177540.0,"TURNER, JAMES L",Common Stock
2006-08-11,DUK,Group Executive & CCO-FE&G,SELL,8600.0,29.63,254818.0,"TURNER, JAMES L",Common Stock
2006-08-11,DUK,Group Executive & CCO-FE&G,SELL,4100.0,29.65,121565.0,"TURNER, JAMES L",Common Stock
2006-08-11,DUK,Group Executive & CCO-FE&G,SELL,1980.0,29.68,58766.4,"TURNER, JAMES L",Common Stock
2006-08-11,DUK,Group Executive & CCO-FE&G,BUY,12480.0,17.488,218250.24,"TURNER, JAMES L",Common Stock
2006-08-11,DUK,Group Executive & CCO-FE&G,BUY,36236.0,15.264,553106.304,"TURNER, JAMES L",Common Stock
2006-08-11,DUK,Group Executive & CCO-FE&G,SELL,2100.0,29.58,62118.0,"TURNER, JAMES L",Common Stock
2006-08-11,DUK,Group Executive & CCO-FE&G,BUY,31824.0,15.625,497250.0,"TURNER, JAMES L",Common Stock
2006-08-11,DUK,Group Executive & CCO-FE&G,SELL,7036.0,29.62,208406.32,"TURNER, JAMES L",Common Stock
2006-08-11,DUK,Group Executive & CCO-FE&G,BUY,3588.0,21.715,77913.42,"TURNER, JAMES L",Common Stock
2006-08-11,DUK,Group Executive & CCO-FE&G,SELL,32624.0,29.6,965670.4,"TURNER, JAMES L",Common Stock
2006-08-11,DUK,Group Executive & CCO-FE&G,BUY,3588.0,21.875,78487.5,"TURNER, JAMES L",Common Stock
2006-08-11,DUK,Group Executive & CCO-FE&G,SELL,12006.0,29.68,356338.08,"TURNER, JAMES L",Common Stock
2006-08-11,DUK,Group Executive & CCO-FE&G,SELL,17900.0,29.61,530019.0,"TURNER, JAMES L",Common Stock
2006-08-11,DUK,Group Executive & CCO-FE&G,BUY,13100.0,15.264,199958.4,"TURNER, JAMES L",Common Stock
2006-08-11,DUK,Group Executive & CCO-FE&G,SELL,200.0,29.67,5934.0,"TURNER, JAMES L",Common Stock
2006-08-16,DUK,Director,SELL,5000.0,30.0,150000.0,"HENDRIX, DENNIS R",Common Stock
2006-08-18,DUK,GrpExec&COO-US Franchised E&G,SELL,3796.0,29.74,112893.04,"OCONNOR, THOMAS C",Common Stock
2006-08-18,DUK,Vice President and Treasurer,SELL,3572.0,29.99,107124.28,"GOOD, LYNN J",Common Stock
2006-08-18,DUK,Advisor to the Chairman,SELL,10188.0,29.74,302991.12,"MOGG, JIM W",Common Stock
2006-08-18,DUK,"GrpExec-PubPol&Pres, Duke Nuc",SELL,7797.0,29.74,231882.78,"SHAW, RUTH G",Common Stock
2006-08-18,DUK,Director,SELL,7500.0,30.0,225000.0,"HENDRIX, DENNIS R",Common Stock
2006-08-18,DUK,Vice President and Treasurer,BUY,27425.0,21.946,601869.05,"GOOD, LYNN J",Common Stock
2006-08-18,DUK,VP & Controller,SELL,2596.0,29.74,77205.04,"YOUNG, STEVEN K",Common Stock
2006-08-18,DUK,Vice President and Treasurer,SELL,20200.0,29.97,605394.0,"GOOD, LYNN J",Common Stock
2006-08-30,DUK,"GrpExec-PubPol&Pres, Duke Nuc",SELL,2900.0,29.55,85695.0,"SHAW, RUTH G",Common Stock
2006-08-30,DUK,"GrpExec-PubPol&Pres, Duke Nuc",SELL,7100.0,29.54,209734.0,"SHAW, RUTH G",Common Stock
2006-08-31,DUK,Grp Exec-Inv Rel & Cf Com Offr,BUY,45.0,30.0,1350.0,"DILL, JULIE",Phantom Stock ESP II
2006-08-31,DUK,Advisor to the Chairman,BUY,150.0,30.0,4500.0,"MOGG, JIM W",Phantom Stock ESP II
2006-08-31,DUK,"Grp Exec& Pres, DEA",BUY,125.0,30.0,3750.0,"BARRY, PAUL H",Phantom Stock ESP II
2006-08-31,DUK,"GrpExec-PubPol&Pres, Duke Nuc",BUY,85.0,30.0,2550.0,"SHAW, RUTH G",Phantom Stock ESP II
2006-09-29,DUK,"Grp Exec& Pres, DEA",BUY,124.0,30.2,3744.7999999999997,"BARRY, PAUL H",Phantom Stock ESP II
2006-09-29,DUK,Director,BUY,844.0,30.2,25488.8,"BERNHARDT, GEORGE ALEXANDER SR",Phantom Stock DSP II
2006-09-29,DUK,Grp Exec-Inv Rel & Cf Com Offr,BUY,45.0,30.2,1359.0,"DILL, JULIE",Phantom Stock ESP II
2006-09-29,DUK,"GrpExec-PubPol&Pres, Duke Nuc",BUY,84.0,30.2,2536.7999999999997,"SHAW, RUTH G",Phantom Stock ESP II
2006-10-31,DUK,Exec Advisor to Pres&CEO,BUY,81.0,31.64,2562.84,"SHAW, RUTH G",Phantom Stock ESP II
2006-10-31,DUK,Grp Exec-Inv Rel & Cf Com Offr,BUY,43.0,31.64,1360.52,"DILL, JULIE",Phantom Stock ESP II
2006-11-30,DUK,Grp Exec;Chief Nuclear Officer,SELL,500.0,31.61,15805.0,"BARRON, HENRY B JR",Common Stock
2006-11-30,DUK,"Director, President & CEO",SELL,691384.0,31.62,21861562.080000002,"ROGERS, JAMES E",Common Stock
2006-11-30,DUK,"GrpExec&Pres, Commercial Bus",SELL,600.0,31.51,18906.0,"OCONNOR, THOMAS C",Common Stock
2006-11-30,DUK,"Director, President & CEO",BUY,583233.0,23.638,13786461.654000001,"ROGERS, JAMES E",Common Stock
2006-11-30,DUK,"GrpExec&Pres, Commercial Bus",SELL,24300.0,31.5,765450.0,"OCONNOR, THOMAS C",Common Stock
2006-11-30,DUK,"Director, President & CEO",BUY,216216.0,24.837,5370156.792,"ROGERS, JAMES E",Common Stock
2006-11-30,DUK,"Director, Chairman, President & CEO",BUY,583233.0,23.638,13786461.654000001,"ROGERS, JAMES E",Common Stock
2006-11-30,DUK,"GrpExec&Pres, Commercial Bus",SELL,300.0,31.52,9456.0,"OCONNOR, THOMAS C",Common Stock
2006-11-30,DUK,"GrpExec&Pres, Commercial Bus",SELL,5800.0,31.53,182874.0,"OCONNOR, THOMAS C",Common Stock
2006-11-30,DUK,"Director, Chairman, President & CEO",SELL,501058.0,31.62,15843453.96,"ROGERS, JAMES E",Common Stock
