date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2005-08-10,ATRC,Director,SELL,57552.0,11.16,642280.3200000001,"WRUBEL, LEE R",Common Stock
2005-12-14,ATRC,Director,BUY,13157.0,0.627,8249.439,"HOOVEN, MICHAEL D",Common Stock
2007-01-03,ATRC,Director,BUY,39473.0,1.33,52499.090000000004,"HOOVEN, MICHAEL D",Common Stock
2007-01-03,ATRC,Director,BUY,52631.0,0.627,32999.637,"HOOVEN, MICHAEL D",Common Stock
2007-05-30,ATRC,Director,BUY,100620.0,10.32,1038398.4,"JOHNSTON, RICHARD M",Common Stock
2007-05-30,ATRC,Director,BUY,5969.0,10.32,61600.08,"JOHNSTON, RICHARD M",Common Stock
2007-08-15,ATRC,Director,SELL,4890.0,10.11,49437.899999999994,"WRUBEL, LEE R",Common Stock
2007-08-15,ATRC,Director,SELL,9000.0,10.12,91080.0,"WRUBEL, LEE R",Common Stock
2007-08-16,ATRC,Director,SELL,610.0,10.07,6142.7,"WRUBEL, LEE R",Common Stock
2007-08-16,ATRC,Director,SELL,400.0,10.06,4024.0,"WRUBEL, LEE R",Common Stock
2007-08-17,ATRC,Director,SELL,100.0,10.06,1006.0,"WRUBEL, LEE R",Common Stock
2007-08-17,ATRC,Director,SELL,9000.0,10.23,92070.0,"WRUBEL, LEE R",Common Stock
2007-08-17,ATRC,Director,SELL,500.0,10.25,5125.0,"WRUBEL, LEE R",Common Stock
2007-08-20,ATRC,Director,SELL,1250.0,10.27,12837.5,"WRUBEL, LEE R",Common Stock
2007-08-20,ATRC,Director,SELL,1000.0,10.3,10300.0,"WRUBEL, LEE R",Common Stock
2007-08-20,ATRC,Director,SELL,500.0,10.15,5075.0,"WRUBEL, LEE R",Common Stock
2007-08-20,ATRC,Director,SELL,250.0,10.36,2590.0,"WRUBEL, LEE R",Common Stock
2007-08-20,ATRC,Director,SELL,250.0,10.37,2592.5,"WRUBEL, LEE R",Common Stock
2007-08-20,ATRC,Director,SELL,3000.0,10.25,30750.0,"WRUBEL, LEE R",Common Stock
2007-08-20,ATRC,Director,SELL,4250.0,10.2,43350.0,"WRUBEL, LEE R",Common Stock
2007-08-20,ATRC,Director,SELL,1000.0,10.35,10350.0,"WRUBEL, LEE R",Common Stock
2007-08-21,ATRC,Director,SELL,1500.0,10.23,15345.0,"WRUBEL, LEE R",Common Stock
2007-08-21,ATRC,Director,SELL,4000.0,10.25,41000.0,"WRUBEL, LEE R",Common Stock
2007-08-21,ATRC,Director,SELL,2500.0,10.28,25700.0,"WRUBEL, LEE R",Common Stock
2007-08-21,ATRC,Director,SELL,3000.0,10.29,30869.999999999996,"WRUBEL, LEE R",Common Stock
2007-08-21,ATRC,Director,SELL,1000.0,10.3,10300.0,"WRUBEL, LEE R",Common Stock
2007-08-21,ATRC,Director,SELL,1000.0,10.24,10240.0,"WRUBEL, LEE R",Common Stock
2007-11-28,ATRC,Director,SELL,500.0,11.01,5505.0,"WRUBEL, LEE R",Common Stock
2007-11-28,ATRC,Director,SELL,200.0,11.02,2204.0,"WRUBEL, LEE R",Common Stock
2007-11-28,ATRC,Director,SELL,11400.0,11.0,125400.0,"WRUBEL, LEE R",Common Stock
2007-11-28,ATRC,Director,SELL,100.0,11.04,1104.0,"WRUBEL, LEE R",Common Stock
