date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2002-07-10,HPQ,"EVP, CTO",BUY,0.812,15.25,12.383000000000001,"ROBISON, SHANE V",Phantom Stock
2002-07-19,HPQ,Director,SELL,130.0,12.73,1654.9,"LITVACK, SANFORD M",Common Stock
2002-07-22,HPQ,Director,SELL,165.0,12.03,1984.9499999999998,"LITVACK, SANFORD M",Common Stock
2002-07-24,HPQ,Director,SELL,49.0,11.12,544.88,"LITVACK, SANFORD M",Common Stock
2002-10-09,HPQ,"EVP, CTO",BUY,1.118,11.16,12.476880000000001,"ROBISON, SHANE V",Phantom Stock
2003-06-07,HPQ,Director,SELL,1300.0,22.54,29302.0,"SALHANY, LUCILLE S",Common Stock
2003-07-02,HPQ,Director,SELL,390.0,21.33,8318.699999999999,"LITVACK, SANFORD M",Common Stock
2003-12-08,HPQ,"Executive Vice President,, Personal Systems Group",BUY,8916.0,17.57,156654.12,"ZITZNER, DUANE E",Common Stock
2003-12-08,HPQ,"Executive Vice President,, Personal Systems Group",SELL,5000.0,22.3,111500.0,"ZITZNER, DUANE E",Common Stock
2003-12-08,HPQ,"Executive Vice President,, Personal Systems Group",SELL,8916.0,22.36,199361.76,"ZITZNER, DUANE E",Common Stock
2004-01-22,HPQ,"Executive Vice President, Chief Marketing Officer",SELL,3600.6108,25.47,91707.557076,"WINKLER, MICHAEL J",Phantom Stock
2004-02-06,HPQ,Director,BUY,45.0,23.76,1069.2,"LITVACK, SANFORD M",Common Stock
2004-02-26,HPQ,"Executive Vice President,, Enterprise Systems Group",BUY,39531.0,15.31,605219.61,"BLACKMORE, PETER",Common Stock
2004-02-26,HPQ,"Executive Vice President,, Enterprise Systems Group",SELL,39531.0,23.1002,913174.0062000001,"BLACKMORE, PETER",Common Stock
2004-03-05,HPQ,"Sr. Vice President,, Director of HP Labs",SELL,5900.0,22.74,134166.0,"LAMPMAN, DICK",Common Stock
2004-03-05,HPQ,"Sr. Vice President,, Director of HP Labs",SELL,5733.0,22.74,130368.42,"LAMPMAN, DICK",Common Stock
2004-03-05,HPQ,"Sr. Vice President,, Director of HP Labs",BUY,5733.0,9.85,56470.049999999996,"LAMPMAN, DICK",Common Stock
2004-03-05,HPQ,"Sr. Vice President,, Director of HP Labs",SELL,4100.0,22.75,93275.0,"LAMPMAN, DICK",Common Stock
2004-04-19,HPQ,Director,BUY,6910.0,21.71,150016.1,"RYAN, ROBERT L",Common Stock
2004-04-19,HPQ,Director,BUY,6910.0,21.71,150016.1,"SALHANY, LUCILLE S",Common Stock
2004-04-19,HPQ,Director,BUY,9213.0,21.71,200014.23,"DUNN, PATRICIA",Common Stock
2004-04-19,HPQ,Director,BUY,6910.0,21.71,150016.1,"HACKBORN, RICHARD A",Common Stock
2004-04-19,HPQ,Director,BUY,6910.0,21.71,150016.1,"KNOWLING, ROBERT E JR",Common Stock
2004-05-28,HPQ,"Sr. Vice President,, Controller",SELL,3977.0,21.2,84312.4,"FLAXMAN, JON E",Common Stock
2004-05-28,HPQ,"Executive Vice President,, Imaging and Printing Group",SELL,95000.0,21.2,2014000.0,"JOSHI, VYOMESH",Common Stock
2004-05-28,HPQ,"Executive Vice President,, Imaging and Printing Group",SELL,5000.0,21.21,106050.0,"JOSHI, VYOMESH",Common Stock
2004-05-28,HPQ,"Executive Vice President,, Imaging and Printing Group",BUY,100000.0,15.745,1574500.0,"JOSHI, VYOMESH",Common Stock
2004-06-01,HPQ,"Sr. Vice President,, Director of HP Labs",BUY,5733.0,9.855,56498.715000000004,"LAMPMAN, DICK",Common Stock
2004-06-01,HPQ,"Sr. Vice President,, Director of HP Labs",SELL,10000.0,21.15,211500.0,"LAMPMAN, DICK",Common Stock
2004-06-01,HPQ,"Sr. Vice President,, Corporate Affairs",SELL,18750.0,21.14,396375.0,"DUNN, DEBRA L",Common Stock
2004-06-01,HPQ,"Sr. Vice President,, Corporate Affairs",BUY,4094.0,13.175,53938.450000000004,"DUNN, DEBRA L",Common Stock
2004-06-01,HPQ,"Sr. Vice President,, Corporate Affairs",SELL,1950.0,21.14,41223.0,"DUNN, DEBRA L",Common Stock
2004-06-01,HPQ,"Sr. Vice President,, Corporate Affairs",BUY,18750.0,15.745,295218.75,"DUNN, DEBRA L",Common Stock
2004-06-01,HPQ,"Sr. Vice President,, Director of HP Labs",SELL,5733.0,21.15,121252.95,"LAMPMAN, DICK",Common Stock
2004-06-01,HPQ,"Sr. Vice President,, Corporate Affairs",SELL,2144.0,21.16,45367.04,"DUNN, DEBRA L",Common Stock
2004-06-04,HPQ,"Sr. Vice President,, Global Brand and Communication",SELL,18750.0,21.31,399562.5,"JOHNSON, ALLISON",Common Stock
2004-06-04,HPQ,"Sr. Vice President,, Global Brand and Communication",BUY,18750.0,15.745,295218.75,"JOHNSON, ALLISON",Common Stock
2004-07-17,HPQ,"Director, Chairman and Chief, Executive Officer",SELL,284527.0,19.77,5625098.79,"FIORINA, CARLETON S",Common Stock
2004-08-17,HPQ,Director,BUY,490.0,16.9,8281.0,"RYAN, ROBERT L",Common Stock
2004-09-07,HPQ,"EVP, Chief Information Officer, and Global Operations",BUY,3070.0,7.88,24191.6,"BOUCHARD, GILLES",Common Stock
2004-09-07,HPQ,"EVP, Chief Information Officer, and Global Operations",SELL,3070.0,17.96,55137.200000000004,"BOUCHARD, GILLES",Common Stock
2004-11-09,HPQ,"Executive Vice President,, Personal Systems Group",BUY,26000.0,15.745,409370.0,"ZITZNER, DUANE E",Common Stock
