date,symbol,insider_name,insider_title,is_executive,security_type,transaction_type,shares,price,value
2011-09-16,ALKS,"PUGH, GORDON G","SVP, COO & CRO, Alkermes, Inc.",True,Non Qualified Stock Option (Right to Buy),buy,11550.0,9.97,115153.50000000001
2011-09-16,ALKS,"PUGH, GORDON G","SVP, COO & CRO, Alkermes, Inc.",True,Non Qualified Stock Option (Right to Buy),buy,144592.0,25.96,3753608.3200000003
2011-09-16,ALKS,"SKALETSKY, MARK B",Director,True,Non Qualified Stock Option (Right to Buy),buy,20000.0,8.98,179600.0
2011-09-16,ALKS,"PUGH, GORDON G","SVP, COO & CRO, Alkermes, Inc.",True,Non Qualified Stock Option (Right to Buy),buy,14063.0,20.79,292369.76999999996
2011-09-16,ALKS,"SKALETSKY, MARK B",Director,True,Non Qualified Stock Option (Right to Buy),buy,15000.0,11.84,177600.0
2011-09-16,ALKS,"PUGH, GORDON G","SVP, COO & CRO, Alkermes, Inc.",True,Non Qualified Stock Option (Right to Buy),buy,32124.0,18.6,597506.4
2011-09-16,ALKS,"PUGH, GORDON G","SVP, COO & CRO, Alkermes, Inc.",True,Non Qualified Stock Option (Right to Buy),buy,23731.0,15.95,378509.45
2011-09-16,ALKS,"PUGH, GORDON G","SVP, COO & CRO, Alkermes, Inc.",True,Non Qualified Stock Option (Right to Buy),buy,69480.0,14.9,1035252.0
2011-09-16,ALKS,"PUGH, GORDON G","SVP, COO & CRO, Alkermes, Inc.",True,Non Qualified Stock Option (Right to Buy),buy,25772.0,14.57,375498.04
2011-09-16,ALKS,"PUGH, GORDON G","SVP, COO & CRO, Alkermes, Inc.",True,Non Qualified Stock Option (Right to Buy),buy,19823.0,14.38,285054.74
2011-09-16,ALKS,"PUGH, GORDON G","SVP, COO & CRO, Alkermes, Inc.",True,Non Qualified Stock Option (Right to Buy),buy,22500.0,12.3,276750.0
2011-09-16,ALKS,"SKALETSKY, MARK B",Director,True,Non Qualified Stock Option (Right to Buy),buy,20000.0,11.44,228800.0
