date,symbol,insider_name,insider_title,is_executive,security_type,transaction_type,shares,price,value
2000-04-13,AEO,"DIAMOND, JON P",Director,True,"Common Stock, without par value",sell,1124.0,30.25,34001.0
2000-04-13,AEO,"DIAMOND, SUSAN",10% Owner,False,"Common Stock, without par value",sell,1124.0,30.25,34001.0
2004-06-09,AEO,"SCHOTTENSTEIN, JAY L","Director, Chairman of the Board, 10% Owner",True,"Common Stock, without par value",sell,250000.0,28.8,7200000.0
2004-06-09,AEO,"SCHOTTENSTEIN, JAY L","Director, Chairman of the Board, 10% Owner",True,"Common Stock, without par value",sell,750000.0,28.8,21600000.0
2004-06-09,AEO,"SCHOTTENSTEIN, JAY L","Director, Chairman of the Board, 10% Owner",True,"Common Stock, without par value",buy,46884.0,1.0,46884.0
2004-06-09,AEO,"SCHOTTENSTEIN, JAY L","Director, Chairman of the Board, 10% Owner",True,"Common Stock, without par value",buy,203116.0,1.573,319501.468
2004-06-09,AEO,"HOFFMAN, GERALDINE SCHOTTENSTEIN",10% Owner,False,"Common Stock, without par value",sell,750000.0,28.8,21600000.0
2004-06-10,AEO,"SCHOTTENSTEIN, JAY L","Director, Chairman of the Board, 10% Owner",True,"Common Stock, without par value",sell,3872.0,29.09,112636.48
2004-06-10,AEO,"SCHOTTENSTEIN, JAY L","Director, Chairman of the Board, 10% Owner",True,"Common Stock, without par value",sell,13209.0,29.12,384646.08
2004-06-10,AEO,"WEDREN, GERALD E",Director,True,"Common Stock, without par value",buy,3750.0,16.825,63093.75
2004-06-10,AEO,"WEDREN, GERALD E",Director,True,"Common Stock, without par value",sell,4000.0,29.0,116000.0
2004-06-10,AEO,"SEI, INC",10% Owner,False,"Common Stock, without par value",sell,2200.0,29.16,64152.0
2004-06-10,AEO,"SCHOTTENSTEIN, JAY L","Director, Chairman of the Board, 10% Owner",True,"Common Stock, without par value",sell,52900.0,29.05,1536745.0
2004-06-10,AEO,"SCHOTTENSTEIN, JAY L","Director, Chairman of the Board, 10% Owner",True,"Common Stock, without par value",sell,12685.0,29.0565,368581.7025
2004-06-10,AEO,"SCHOTTENSTEIN, JAY L","Director, Chairman of the Board, 10% Owner",True,"Common Stock, without par value",sell,6700.0,29.08,194836.0
2004-06-10,AEO,"SEI, INC",10% Owner,False,"Common Stock, without par value",sell,2500.0,29.15,72875.0
2004-06-10,AEO,"WEDREN, GERALD E",Director,True,"Common Stock, without par value",sell,7250.0,29.02,210395.0
2004-06-10,AEO,"SCHOTTENSTEIN, JAY L","Director, Chairman of the Board, 10% Owner",True,"Common Stock, without par value",sell,800.0,29.07,23256.0
2004-06-10,AEO,"SCHOTTENSTEIN, JAY L","Director, Chairman of the Board, 10% Owner",True,"Common Stock, without par value",sell,400.0,29.14,11656.0
2004-06-10,AEO,"SCHOTTENSTEIN, JAY L","Director, Chairman of the Board, 10% Owner",True,"Common Stock, without par value",sell,8800.0,29.1,256080.0
2004-06-10,AEO,"SCHOTTENSTEIN, JAY L","Director, Chairman of the Board, 10% Owner",True,"Common Stock, without par value",sell,10300.0,29.11,299833.0
2004-06-10,AEO,"SEI, INC",10% Owner,False,"Common Stock, without par value",sell,13209.0,29.12,384646.08
2004-06-10,AEO,"SCHOTTENSTEIN, JAY L","Director, Chairman of the Board, 10% Owner",True,"Common Stock, without par value",sell,2500.0,29.15,72875.0
2004-06-10,AEO,"SCHOTTENSTEIN, JAY L","Director, Chairman of the Board, 10% Owner",True,"Common Stock, without par value",sell,2200.0,29.16,64152.0
2004-06-10,AEO,"SEI, INC",10% Owner,False,"Common Stock, without par value",sell,52900.0,29.05,1536745.0
2004-06-10,AEO,"SEI, INC",10% Owner,False,"Common Stock, without par value",sell,800.0,29.07,23256.0
2004-06-10,AEO,"SEI, INC",10% Owner,False,"Common Stock, without par value",sell,6700.0,29.08,194836.0
2004-06-10,AEO,"SEI, INC",10% Owner,False,"Common Stock, without par value",sell,3872.0,29.09,112636.48
2004-06-10,AEO,"SEI, INC",10% Owner,False,"Common Stock, without par value",sell,8800.0,29.1,256080.0
2004-06-10,AEO,"SEI, INC",10% Owner,False,"Common Stock, without par value",sell,1900.0,29.13,55347.0
2004-06-10,AEO,"SCHOTTENSTEIN, JAY L","Director, Chairman of the Board, 10% Owner",True,"Common Stock, without par value",sell,1634.0,29.06,47484.04
2004-06-10,AEO,"SEI, INC",10% Owner,False,"Common Stock, without par value",sell,10300.0,29.11,299833.0
