date,symbol,insider_name,insider_title,is_executive,security_type,transaction_type,shares,price,value
2003-09-29,AES,"LURASCHI, WILLIAM R",Executive Vice President,True,Common Stock,buy,13427.0,7.4595,100158.7065
2003-09-30,AES,"SANT, ROGER W",Director,True,Director Deferred Units,buy,997.37,6.768,6750.200159999999
2003-09-30,AES,"LADER, PHILIP",Director,True,Units,buy,702.0,6.768,4751.1359999999995
2003-11-03,AES,"SANT, ROGER W",Director,True,,sell,2900.0,8.62,24997.999999999996
2003-11-03,AES,"SANT, ROGER W",Director,True,,sell,10000.0,8.61,86100.0
2003-11-03,AES,"SANT, ROGER W",Director,True,Common Stock,sell,16500.0,8.63,142395.0
2003-11-25,AES,"RUGGIRELLO, JOHN R",Executive VP and COO,True,Stock Option,sell,18724.0,8.48,158779.52000000002
2003-11-25,AES,"SHARP, BARRY J",Executive VP and CFO,True,Common Stock,sell,25844.0,8.47,218898.68000000002
2003-12-01,AES,"SANT, ROGER W",Director,True,Common Stock,sell,17700.0,8.85,156645.0
2003-12-01,AES,"SANT, ROGER W",Director,True,Common Stock,sell,4100.0,8.82,36162.0
2003-12-01,AES,"SANT, ROGER W",Director,True,Common Stock,sell,19900.0,8.83,175717.0
2003-12-01,AES,"SANT, ROGER W",Director,True,,sell,5000.0,8.9,44500.0
2003-12-01,AES,"SANT, ROGER W",Director,True,Common Stock,sell,10400.0,8.86,92144.0
2003-12-01,AES,"SANT, ROGER W",Director,True,Common Stock,sell,6100.0,8.87,54106.99999999999
2003-12-01,AES,"SANT, ROGER W",Director,True,Common Stock,sell,800.0,8.84,7072.0
2003-12-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,11800.0,8.84,104312.0
2003-12-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,400.0,8.82,3528.0
2003-12-02,AES,"SANT, ROGER W",Director,True,,buy,66104.0,5.34,352995.36
2003-12-31,AES,"LADER, PHILIP",Director,True,Units,buy,1008.0,8.432,8499.456
2004-01-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,30000.0,9.45,283500.0
2004-01-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,10000.0,9.49,94900.0
2004-01-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,20000.0,9.46,189200.00000000003
2004-01-05,AES,"SANT, ROGER W",Director,True,Common Stock,sell,7800.0,9.58,74724.0
2004-01-05,AES,"SANT, ROGER W",Director,True,Common Stock,sell,300.0,9.57,2871.0
2004-01-05,AES,"SANT, ROGER W",Director,True,Common Stock,sell,3400.0,9.56,32504.0
2004-01-05,AES,"SANT, ROGER W",Director,True,Common Stock,sell,25800.0,9.55,246390.00000000003
2004-01-05,AES,"SANT, ROGER W",Director,True,Common Stock,sell,2700.0,9.6,25920.0
2004-02-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,7900.0,9.35,73865.0
2004-02-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,2000.0,9.33,18660.0
2004-02-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,700.0,9.87,6908.999999999999
2004-02-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,10000.0,9.75,97500.0
2004-02-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,3000.0,9.32,27960.0
2004-02-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,5000.0,9.31,46550.0
2004-02-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,7600.0,9.26,70376.0
2004-02-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,2700.0,9.36,25272.0
2004-02-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,3900.0,9.37,36543.0
2004-02-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,7000.0,9.47,66290.0
2004-02-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,22400.0,9.25,207200.0
2004-02-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,31000.0,9.45,292950.0
2004-02-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,3000.0,9.38,28140.000000000004
2004-02-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,24000.0,9.43,226320.0
2004-02-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,42000.0,9.44,396480.0
2004-02-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,4000.0,9.46,37840.0
2004-02-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,7200.0,9.82,70704.0
2004-02-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,5000.0,9.83,49150.0
2004-02-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,4000.0,9.84,39360.0
2004-02-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,3100.0,9.85,30535.0
2004-02-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,2000.0,9.42,18840.0
2004-02-02,AES,"SANT, ROGER W",Director,True,Common Stock,sell,2500.0,9.39,23475.0
2004-02-04,AES,"LURASCHI, WILLIAM R",ExecVP&GenCounsel,False,Units,buy,2230.0,8.97,20003.100000000002
2004-02-04,AES,"RUGGIRELLO, JOHN R",Executive VP and COO,True,Stock Option Grant,buy,60345.0,8.97,541294.65
2004-02-04,AES,"RUGGIRELLO, JOHN R",Executive VP and COO,True,Units,buy,2787.0,8.97,24999.390000000003
2004-02-04,AES,"HEMPHILL, ROBERT F JR",Executive VP (See Remarks),True,Stock Option Grant,buy,63718.0,8.97,571550.4600000001
2004-02-04,AES,"HANRAHAN, PAUL T","Director, President and CEO",True,Units,buy,6800.0,8.97,60996.00000000001
2004-02-04,AES,"SHARP, BARRY J",Executive VP and CFO,True,Stock Option Grant,buy,68403.0,8.97,613574.91
2004-02-04,AES,"HANRAHAN, PAUL T","Director, President and CEO",True,Stock Option Grant,buy,168666.0,8.97,1512934.02
2004-02-04,AES,"SHARP, BARRY J",Executive VP and CFO,True,Units,buy,3344.0,8.97,29995.680000000004
2004-02-04,AES,"LURASCHI, WILLIAM R",ExecVP&GenCounsel,False,Stock Option Grant,buy,56222.0,8.97,504311.34
2004-02-04,AES,"BRANDT, JOSEPH C",Executive VP & COO,True,Stock Option Grant,buy,68403.0,8.97,613574.91
2004-02-04,AES,"BRANDT, JOSEPH C",Executive VP & COO,True,Units,buy,2169.0,8.97,19455.93
2004-02-18,AES,"ROSSOTTI, CHARLES O",Director,True,Common Stock,buy,25000.0,9.3,232500.00000000003
2004-03-01,AES,"SANT, ROGER W",Director,True,Common Stock,sell,5100.0,9.05,46155.0
2004-03-01,AES,"SANT, ROGER W",Director,True,Common Stock,sell,8600.0,8.97,77142.0
2004-03-01,AES,"SANT, ROGER W",Director,True,Common Stock,sell,1700.0,8.94,15198.0
2004-03-01,AES,"SANT, ROGER W",Director,True,Common Stock,sell,5000.0,8.96,44800.00000000001
2004-03-01,AES,"SANT, ROGER W",Director,True,Common Stock,sell,1900.0,9.04,17176.0
2004-03-01,AES,"SANT, ROGER W",Director,True,Common Stock,sell,21400.0,9.06,193884.0
2004-03-01,AES,"SANT, ROGER W",Director,True,Common Stock,sell,8900.0,9.01,80189.0
2004-03-01,AES,"SANT, ROGER W",Director,True,Common Stock,sell,2200.0,9.03,19866.0
2004-03-01,AES,"SANT, ROGER W",Director,True,Common Stock,sell,45800.0,8.99,411742.0
2004-03-01,AES,"SANT, ROGER W",Director,True,Common Stock,sell,49100.0,8.98,440918.0
2004-03-01,AES,"SANT, ROGER W",Director,True,Common Stock,sell,6300.0,9.02,56826.0
2004-03-01,AES,"SANT, ROGER W",Director,True,Common Stock,sell,40000.0,9.0,360000.0
2004-03-01,AES,"SANT, ROGER W",Director,True,Common Stock,sell,4000.0,9.1,36400.0
2004-03-11,AES,"DARMAN, RICHARD",Director,True,Common Stock,buy,5000.0,8.017,40085.0
2004-03-11,AES,"ODEEN, PHILIP A",Director,True,Common Stock,buy,3000.0,8.0,24000.0
2004-03-12,AES,"DARMAN, RICHARD",Director,True,Common Stock,buy,5000.0,7.95,39750.0
2004-03-15,AES,"BRANDT, JOSEPH C",Executive VP & COO,True,Common Stock,buy,2000.0,8.01,16020.0
2004-03-31,AES,"LADER, PHILIP",Director,True,Units,buy,596.0,9.224,5497.504
2004-03-31,AES,"SANT, ROGER W",Director,True,Director Deferred Units,buy,650.45,9.224,5999.750800000001
2004-04-01,AES,"SANT, ROGER W",Director,True,Common Stock,sell,4900.0,8.46,41454.00000000001
2004-04-01,AES,"SANT, ROGER W",Director,True,Common Stock,sell,33200.0,8.48,281536.0
2004-04-01,AES,"SANT, ROGER W",Director,True,Common Stock,sell,16300.0,8.52,138876.0
2004-04-01,AES,"SANT, ROGER W",Director,True,Common Stock,sell,41600.0,8.49,353184.0
