trade_id,symbol,entry_date,entry_price,exit_date,exit_price,quantity,side,initial_stop_loss,final_stop_loss,take_profit,pl,pl_pct,security_pl,fx_pl,entry_fx_rate,exit_fx_rate,security_currency,duration_days,entry_equity,entry_capital_available,entry_capital_required,concurrent_positions,competing_signals,entry_reason,exit_reason,commission_paid,partial_exits
T000607,BZ,2022-02-09,33.2826092599,2022-03-02,29.23489575009,145.7449760581945,LONG,29.82213713726783,29.82213713726783,,-595.9339085776887,-12.285338801733788,-595.9339085776887,0.0,1.0,1.0,GBP,21,10000.0,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000608,BZ,2022-03-22,25.688382639919997,2022-04-21,20.03386602006,98.85135102589764,LONG,20.910801346048977,20.910801346048977,,-564.9566072715528,-22.24824309770923,-564.9566072715528,0.0,1.0,1.0,GBP,30,9404.066091422312,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000609,BZ,2022-06-03,21.255954649929997,2022-07-15,23.405610890069998,147.64027676043258,LONG,18.244248969533636,18.244248969533636,,311.3758422340606,9.92200518836493,311.3758422340606,0.0,1.0,1.0,GBP,42,8839.109484150758,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000610,BZ,2022-08-26,23.866162249929996,2022-09-16,20.92841057007,194.18251647914138,LONG,21.488517912148314,21.488517912148314,,-576.460013986039,-12.438742408860204,-576.460013986039,0.0,1.0,1.0,GBP,21,9150.48532638482,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000611,BZ,2022-11-14,15.84839250995,2023-02-21,21.68533289007,176.67153716110306,LONG,13.40844002944495,13.40844002944495,,1025.221229273514,36.61556873102494,1025.221229273514,0.0,1.0,1.0,GBP,99,8574.02531239878,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000612,BZ,2023-05-04,18.82304417994,2023-05-10,16.95702595005,342.0188857229036,LONG,17.402320735375017,17.402320735375017,,-644.2134757256024,-10.006676405739167,-644.2134757256024,0.0,1.0,1.0,GBP,6,9599.246541672293,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000613,BZ,2023-06-15,16.79397714995,2023-06-21,15.03031459005,305.5636185113759,LONG,15.313333436285006,15.313333436285006,,-544.9111136360798,-10.618678288447118,-544.9111136360798,0.0,1.0,1.0,GBP,6,8955.03306594669,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000614,BZ,2023-07-24,17.03037330995,2023-08-14,15.51199243005,304.2276859501313,LONG,15.632532264012255,15.632532264012255,,-467.93350148290136,-9.03152809884379,-467.93350148290136,0.0,1.0,1.0,GBP,21,8410.121952310612,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000615,BZ,2023-11-15,16.695478749949995,2023-12-04,14.00914601082,412.6839074873756,LONG,15.717500750700133,15.717500750700133,,-1114.606291595431,-16.177264228983752,-1114.606291595431,0.0,1.0,1.0,GBP,19,7942.188450827711,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000616,BZ,2024-02-16,14.793270742249998,2024-06-12,19.80740345931,382.04131090232096,LONG,13.8858189705417,13.8858189705417,,1909.6058362638191,33.7885224726569,1909.6058362638191,0.0,1.0,1.0,GBP,117,6827.58215923228,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000617,BZ,2024-09-24,15.111619543019998,2024-10-30,14.843141940059999,406.75291430620666,LONG,14.023579320156058,14.023579320156058,,-115.2040474299243,-1.874243670999984,-115.2040474299243,0.0,1.0,1.0,GBP,36,8737.187995496099,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000618,BZ,2024-12-03,13.94765674302,2025-01-10,12.827651767739999,452.0489473986877,LONG,12.981019709102556,12.981019709102556,,-512.2970701566175,-8.125220566520904,-512.2970701566175,0.0,1.0,1.0,GBP,38,8621.983948066176,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000619,BZ,2025-01-21,14.484870339939999,2025-04-04,15.30978252237,509.9700929856048,LONG,13.67608029223532,13.67608029223532,,414.6805423787859,5.61376641645542,414.6805423787859,0.0,1.0,1.0,GBP,73,8109.6868779095585,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000620,BZ,2025-05-15,18.006603935319998,2025-10-10,21.65832,342.73539629257783,LONG,16.746279153260744,16.746279153260744,,1245.5723525760734,20.18264999540826,1245.5723525760734,0.0,1.0,1.0,GBP,148,8524.367420288345,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
