trade_id,symbol,entry_date,entry_price,exit_date,exit_price,quantity,side,initial_stop_loss,final_stop_loss,take_profit,pl,pl_pct,security_pl,fx_pl,entry_fx_rate,exit_fx_rate,security_currency,duration_days,entry_equity,entry_capital_available,entry_capital_required,concurrent_positions,competing_signals,entry_reason,exit_reason,commission_paid,partial_exits
T000621,AMKR,2010-06-16,6.31584417464,2010-06-24,5.71666206555,916.1552985791621,LONG,5.76432085334706,5.76432085334706,,-554.9438640566411,-9.590661206105542,-554.9438640566411,0.0,1.0,1.0,GBP,8,10000.0,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000622,AMKR,2010-09-15,5.588169366779999,2010-11-11,6.126325142400001,1102.3299547203508,LONG,5.154601471471318,5.154601471471318,,587.2252317716917,9.532867103251288,587.2252317716917,0.0,1.0,1.0,GBP,57,9445.05613594336,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000623,AMKR,2010-12-03,6.947895054099999,2011-02-10,6.76875133314,1288.2556242146711,LONG,6.551968446833685,6.551968446833685,,-236.78290606946248,-2.6454225383999725,-236.78290606946248,0.0,1.0,1.0,GBP,69,10032.281367715052,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000624,AMKR,2011-05-13,6.33450250433,2011-05-23,5.8563199278899996,1501.9678568083964,LONG,6.00241127506716,6.00241127506716,,-724.2148594987041,-7.611921147202995,-724.2148594987041,0.0,1.0,1.0,GBP,10,9795.49846164559,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000625,AMKR,2011-09-13,4.34739052748,2011-10-03,3.97559397645,1509.406673294946,LONG,4.042855969617188,4.042855969617188,,-567.192195232727,-8.643613232347755,-567.192195232727,0.0,1.0,1.0,GBP,20,9071.283602146885,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000626,AMKR,2012-06-29,4.55263213405,2012-07-12,4.2176676104999995,1784.7645243792783,LONG,4.310080781359905,4.310080781359905,,-603.8327985576474,-7.431444087948814,-603.8327985576474,0.0,1.0,1.0,GBP,13,8504.091406914158,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000627,AMKR,2012-12-03,4.030198942769999,2012-12-28,3.81731505381,1938.5819593418312,LONG,3.8226124767639598,3.8226124767639598,,-418.69286657238473,-5.359014228630592,-418.69286657238473,0.0,1.0,1.0,GBP,25,7900.25860835651,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000628,AMKR,2013-04-26,3.9369073043299996,2013-06-05,4.04076764754,1718.3378996139797,LONG,3.7154940645698704,3.7154940645698704,,172.46716400465928,2.5494274859209916,172.46716400465928,0.0,1.0,1.0,GBP,40,7481.565741784125,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000629,AMKR,2014-12-26,6.7076690781099995,2015-01-06,6.0192541106099995,855.0848527350292,LONG,6.253855376403317,6.253855376403317,,-594.6532111053274,-10.367712045550846,-594.6532111053274,0.0,1.0,1.0,GBP,11,7654.032905788784,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000630,AMKR,2015-02-09,6.577060770279999,2015-03-25,7.8860142818100005,889.6860051083329,LONG,6.1741522839641165,6.1741522839641165,,1158.557620545651,19.799262994381074,1158.557620545651,0.0,1.0,1.0,GBP,44,7059.379694683456,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
