trade_id,symbol,entry_date,entry_price,exit_date,exit_price,quantity,side,initial_stop_loss,final_stop_loss,take_profit,pl,pl_pct,security_pl,fx_pl,entry_fx_rate,exit_fx_rate,security_currency,duration_days,entry_equity,entry_capital_available,entry_capital_required,concurrent_positions,competing_signals,entry_reason,exit_reason,commission_paid,partial_exits
T000139,CURY,2010-06-21,130.55161177058,2011-03-03,263.92232773575,57.546456739412456,LONG,121.74123828054937,121.74123828054937,,7669.012136594122,102.07951519766745,7669.012136594122,0.0,1.0,1.0,GBP,255,10000.0,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000140,CURY,2011-05-05,270.47615977382,2011-05-17,255.90443423517,65.0580122582217,LONG,256.64009147413066,256.64009147413066,,-954.0074987169329,-5.421531765465081,-954.0074987169329,0.0,1.0,1.0,GBP,12,17669.012136594123,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000141,CURY,2011-12-02,227.86307820275997,2011-12-12,211.43147407281,55.78887996016438,LONG,212.66982027083284,212.66982027083284,,-922.7007903587196,-7.258373131252709,-922.7007903587196,0.0,1.0,1.0,GBP,10,16715.004637877188,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000142,CURY,2012-06-15,96.56081116681999,2012-07-16,91.46010822012,161.9079213354161,LONG,91.59227904528166,91.59227904528166,,-831.8442114496258,-5.32075174699673,-831.8442114496258,0.0,1.0,1.0,GBP,31,15792.303847518468,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000143,CURY,2012-08-07,98.26382377812,2013-02-12,146.00291408684998,144.45016816175573,LONG,92.99241591746727,92.99241591746727,,6889.91962298529,48.54029861571396,6889.91962298529,0.0,1.0,1.0,GBP,189,14960.459636068843,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000144,CURY,2013-04-30,165.28545610576998,2013-06-24,161.44552999287,115.71532197939979,LONG,155.68833042492054,155.68833042492054,,-450.33828653132554,-2.354579520845825,-450.33828653132554,0.0,1.0,1.0,GBP,55,21850.379259054134,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000145,CURY,2016-07-21,254.20821096670997,2016-09-16,274.32233655651004,56.061836770548496,LONG,234.88721971858658,234.88721971858658,,1121.6348255976839,7.870359826782977,1121.6348255976839,0.0,1.0,1.0,GBP,57,21400.040972522806,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000146,CURY,2017-10-02,153.1738612404,2017-10-17,144.40153762629,141.63651329859357,LONG,145.0782639776099,145.0782639776099,,-1248.4813302294544,-5.754693066123521,-1248.4813302294544,0.0,1.0,1.0,GBP,15,22521.67579812049,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000147,CURY,2017-12-08,133.2739524116,2018-02-05,152.87924625147002,142.03214401978707,LONG,125.65942677967195,125.65942677967195,,2778.5819182146643,14.678824727081974,2778.5819182146643,0.0,1.0,1.0,GBP,59,21273.194467891037,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000148,CURY,2018-06-19,158.95446215649,2018-07-03,148.73213218680002,125.81892071357638,LONG,149.24712303516986,149.24712303516986,,-1292.1625239644393,-6.460980970005667,-1292.1625239644393,0.0,1.0,1.0,GBP,14,24051.776386105703,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000149,CURY,2019-01-23,121.4486170898,2019-02-07,111.83614847343,134.65163017483383,LONG,112.88443732371205,112.88443732371205,,-1300.3345691986492,-7.951533972636896,-1300.3345691986492,0.0,1.0,1.0,GBP,15,22759.613862141265,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
