trade_id,symbol,entry_date,entry_price,exit_date,exit_price,quantity,side,initial_stop_loss,final_stop_loss,take_profit,pl,pl_pct,security_pl,fx_pl,entry_fx_rate,exit_fx_rate,security_currency,duration_days,entry_equity,entry_capital_available,entry_capital_required,concurrent_positions,competing_signals,entry_reason,exit_reason,commission_paid,partial_exits
T000052,AES,2010-07-12,6.627846545319999,2010-08-20,6.7114031787,1198.9562340372506,LONG,6.204612531876342,6.204612531876342,,94.18074648611785,1.1851855656574735,94.18074648611785,0.0,1.0,1.0,GBP,39,10000.0,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000053,AES,2011-10-14,6.795967528349999,2011-11-23,7.176038778,1317.3521219937345,LONG,6.406437225532284,6.406437225532284,,494.6876672352383,5.525580532478643,494.6876672352383,0.0,1.0,1.0,GBP,40,10094.180746486118,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000054,AES,2016-02-03,6.797998837629999,2016-02-11,6.262538232960001,1419.6925124476613,LONG,6.418651952244119,6.418651952244119,,-766.1894111606936,-7.938907976174065,-766.1894111606936,0.0,1.0,1.0,GBP,8,10588.868413721355,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000055,AES,2020-06-03,11.1631939419,2020-06-11,9.972036401579999,588.5702600692325,LONG,10.3184229761293,10.3184229761293,,-707.0799032895702,-10.761720539556812,-707.0799032895702,0.0,1.0,1.0,GBP,8,9822.67900256066,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000056,AES,2022-06-27,18.57209180827,2022-06-29,17.593113715559998,484.49660804097977,LONG,17.61374917183833,17.61374917183833,,-480.3115652644234,-5.33791287795053,-480.3115652644234,0.0,1.0,1.0,GBP,2,9115.59909927109,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000057,AES,2023-10-24,13.017398964569999,2024-01-16,16.175088060660002,579.0512168398518,LONG,12.259498382732389,12.259498382732389,,1822.463713492848,24.17785094343124,1822.463713492848,0.0,1.0,1.0,GBP,84,8635.287534006668,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000058,AES,2025-03-10,11.28586603144,2025-04-04,10.30717789461,698.3640862717016,LONG,10.526607390639006,10.526607390639006,,-689.4806464222369,-8.747929854666436,-689.4806464222369,0.0,1.0,1.0,GBP,25,10457.751247499516,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000059,AES,2025-05-12,11.57576642222,2025-05-21,9.85915949148,701.339873621988,LONG,10.86849729461257,10.86849729461257,,-1209.9248878638198,-14.903220409908629,-1209.9248878638198,0.0,1.0,1.0,GBP,9,9768.27060107728,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000060,AES,2025-06-11,11.1954337495,2025-06-17,10.24846489638,653.460183662863,LONG,10.530055401334975,10.530055401334975,,-624.8064406828056,-8.540542199969877,-624.8064406828056,0.0,1.0,1.0,GBP,6,8558.34571321346,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000061,AES,2025-07-09,12.931311102709998,2025-09-16,12.52807527411,450.5277712485202,LONG,12.038800577764952,12.038800577764952,,-187.66893914670737,-3.221278486588831,-187.66893914670737,0.0,1.0,1.0,GBP,69,7933.539272530655,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
