trade_id,symbol,entry_date,entry_price,exit_date,exit_price,quantity,side,initial_stop_loss,final_stop_loss,take_profit,pl,pl_pct,security_pl,fx_pl,entry_fx_rate,exit_fx_rate,security_currency,duration_days,entry_equity,entry_capital_available,entry_capital_required,concurrent_positions,competing_signals,entry_reason,exit_reason,commission_paid,partial_exits
T000161,PARR,2014-12-18,15.855839999999999,2015-05-11,21.64833,505.2859797476324,LONG,14.851449912483268,14.851449912483268,,2920.863984828364,36.45732762407259,2920.863984828364,0.0,1.0,1.0,GBP,144,10000.0,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000162,PARR,2015-10-05,21.30128,2015-12-07,21.54843,564.302022284413,LONG,20.136290114241888,20.136290114241888,,133.46724480759343,1.110343584481882,133.46724480759343,0.0,1.0,1.0,GBP,63,12920.863984828364,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000163,PARR,2016-09-19,14.014,2016-09-26,12.99699,876.6996365948926,LONG,13.256228165535193,13.256228165535193,,-897.6122974133709,-7.305935843288594,-897.6122974133709,0.0,1.0,1.0,GBP,7,13054.331229635956,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000164,PARR,2020-05-01,9.459449999999999,2020-05-13,7.842149999999999,409.0094600656349,LONG,7.965367547254793,7.965367547254793,,-667.4909997641511,-17.252267175645038,-667.4909997641511,0.0,1.0,1.0,GBP,12,12156.718932222586,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000165,PARR,2020-08-13,8.81881,2020-09-14,7.50249,628.6093894485869,LONG,7.897052279608456,7.897052279608456,,-833.4511115189633,-15.034510076850141,-833.4511115189633,0.0,1.0,1.0,GBP,32,11489.227932458434,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000166,PARR,2020-11-03,8.08808,2021-03-17,16.04394,642.9388031492839,LONG,7.252150472400518,7.252150472400518,,5109.131106423261,98.24986711435282,5109.131106423261,0.0,1.0,1.0,GBP,134,10655.77682093947,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000167,PARR,2021-06-02,15.235219999999998,2021-07-14,15.164819999999999,690.607033526654,LONG,14.079759747292938,14.079759747292938,,-54.618735160275996,-0.5191130080318335,-54.618735160275996,0.0,1.0,1.0,GBP,42,15764.907927362732,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000168,PARR,2021-08-04,14.464449999999998,2021-09-09,14.875110000000001,540.3231098699129,LONG,12.997665803024466,12.997665803024466,,215.88908829918034,2.7623278677340135,215.88908829918034,0.0,1.0,1.0,GBP,36,15710.289192202457,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000169,PARR,2021-10-15,16.17616,2021-11-17,14.80518,748.4304686202715,LONG,15.097091107352988,15.097091107352988,,-1032.0832038690194,-8.52487102487212,-1032.0832038690194,0.0,1.0,1.0,GBP,33,15926.178280501637,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000170,PARR,2021-12-30,15.90589,2022-01-21,14.62536,675.2299447004862,LONG,14.78821119623391,14.78821119623391,,-870.6522010873127,-8.106530736989367,-870.6522010873127,0.0,1.0,1.0,GBP,22,14894.095076632619,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000171,PARR,2022-04-19,15.48547,2022-04-26,14.445540000000001,704.728584655349,LONG,14.476040499339573,14.476040499339573,,-738.8683970406358,-6.770501095794593,-738.8683970406358,0.0,1.0,1.0,GBP,7,14023.442875545306,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000172,PARR,2022-08-02,17.017,2022-09-15,17.03295,523.7228539853862,LONG,15.732984146639927,15.732984146639927,,2.3533795210669783,0.02640629344861591,2.3533795210669783,0.0,1.0,1.0,GBP,44,13284.57447850467,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000173,PARR,2022-10-06,19.159139999999997,2022-12-05,20.90907,496.6948190320538,LONG,17.803801826070053,17.803801826070053,,863.1811646687631,9.070606237048537,863.1811646687631,0.0,1.0,1.0,GBP,60,13286.927858025738,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000174,PARR,2022-12-28,22.19217,2023-03-15,25.6743,529.1231886088091,LONG,20.834207754075976,20.834207754075976,,1836.4757287503912,15.639707543838108,1836.4757287503912,0.0,1.0,1.0,GBP,77,14150.109022694502,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000175,PARR,2023-06-08,23.8238,2023-10-04,32.81715,597.9917012452398,LONG,22.464645838391164,22.464645838391164,,5371.948666393877,37.707319638104416,5371.948666393877,0.0,1.0,1.0,GBP,118,15986.584751444894,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000176,PARR,2024-03-21,39.59956,2024-03-26,36.23373,499.9123278443696,LONG,37.42590617662666,37.42590617662666,,-1688.6199104284121,-8.529973829256543,-1688.6199104284121,0.0,1.0,1.0,GBP,5,21358.53341783877,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000177,PARR,2024-11-18,17.807789999999997,2024-12-04,16.21377,769.5650141258291,LONG,16.513287644092845,16.513287644092845,,-1232.7020238168516,-8.995033141275869,-1232.7020238168516,0.0,1.0,1.0,GBP,16,19669.913507410358,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000178,PARR,2025-01-13,18.23822,2025-01-31,16.70328,794.8072813325169,LONG,17.061304482010847,17.061304482010847,,-1225.9814884085326,-8.457453631934273,-1225.9814884085326,0.0,1.0,1.0,GBP,18,18437.211483593506,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
