snapshot_date,symbol,option_type,expiration_date,strike,bid,ask,last_price,volume,open_interest,implied_volatility,delta,gamma,theta,vega,ask_size,bid_size,contract_id,date,mark,rho
2025-12-27,AMZN,CALL,2026-01-30,125.0,106.25,109.8,0.0,0,0,0.79535,0.99606,0.0002,-0.02188,0.00841,170,150,AMZN260130C00125000,2025-12-26 00:00:00,108.03,0.11850
2025-12-27,AMZN,CALL,2026-01-30,245.0,2.64,2.79,2.75,397,1914,0.23926,0.26714,0.01909,-0.08686,0.2368,22,71,AMZN260130C00245000,2025-12-26 00:00:00,2.71,0.05697
2025-12-27,AMZN,CALL,2026-01-30,250.0,1.63,1.73,1.68,749,2320,0.23926,0.18562,0.01553,-0.06996,0.19259,87,19,AMZN260130C00250000,2025-12-26 00:00:00,1.68,0.03977
2025-12-27,AMZN,CALL,2026-01-30,255.0,0.87,1.0,1.0,168,4978,0.22951,0.11239,0.01156,-0.0476,0.13749,2,57,AMZN260130C00255000,2025-12-26 00:00:00,0.94,0.02422
2025-12-27,AMZN,CALL,2026-01-30,260.0,0.55,0.6,0.57,340,1177,0.23926,0.07729,0.00841,-0.03738,0.10428,94,2,AMZN260130C00260000,2025-12-26 00:00:00,0.57,0.01667
2025-12-27,AMZN,CALL,2026-01-30,265.0,0.23,0.49,0.38,19,315,0.24902,0.0535,0.00607,-0.02908,0.07836,124,143,AMZN260130C00265000,2025-12-26 00:00:00,0.36,0.01155
2025-12-27,AMZN,CALL,2026-01-30,270.0,0.2,0.34,0.24,41,117,0.25877,0.03743,0.00438,-0.02257,0.05878,103,1,AMZN260130C00270000,2025-12-26 00:00:00,0.27,0.00809
2025-12-27,AMZN,CALL,2026-01-30,275.0,0.1,0.26,0.16,23,94,0.26853,0.02654,0.00318,-0.01757,0.04423,77,1,AMZN260130C00275000,2025-12-26 00:00:00,0.18,0.00573
2025-12-27,AMZN,CALL,2026-01-30,280.0,0.01,0.14,0.09,20,20,0.25877,0.0127,0.00176,-0.00902,0.02362,1,119,AMZN260130C00280000,2025-12-26 00:00:00,0.08,0.00276
2025-12-27,AMZN,CALL,2026-01-30,285.0,0.0,0.15,0.1,0,17,0.21975,0.00183,0.00037,-0.00137,0.00422,3,0,AMZN260130C00285000,2025-12-26 00:00:00,0.01,0.00040
2025-12-27,AMZN,CALL,2026-01-30,290.0,0.0,0.17,0.09,1,7,0.23926,0.00188,0.00035,-0.00152,0.00432,152,0,AMZN260130C00290000,2025-12-26 00:00:00,0.01,0.00041
