snapshot_date,symbol,option_type,expiration_date,strike,bid,ask,last_price,volume,open_interest,implied_volatility,delta,gamma,theta,vega,ask_size,bid_size,contract_id,date,mark,rho
2025-12-27,AMZN,PUT,2026-04-17,110.0,0.03,0.12,0.0,0,216,0.53194,-0.00321,0.00014,-0.00289,0.01253,29,49,AMZN260417P00110000,2025-12-26 00:00:00,0.07,-0.00251
2025-12-27,AMZN,PUT,2026-04-17,240.0,18.55,18.75,18.65,14,648,0.30755,-0.514,0.01006,-0.05675,0.51353,87,32,AMZN260417P00240000,2025-12-26 00:00:00,18.65,-0.42341
2025-12-27,AMZN,PUT,2026-04-17,245.0,21.5,21.7,21.6,9,258,0.30755,-0.56204,0.00995,-0.05452,0.50762,51,2,AMZN260417P00245000,2025-12-26 00:00:00,21.60,-0.46686
2025-12-27,AMZN,PUT,2026-04-17,250.0,24.55,25.0,24.75,2,458,0.30755,-0.60823,0.0097,-0.05137,0.49482,80,67,AMZN260417P00250000,2025-12-26 00:00:00,24.77,-0.50968
2025-12-27,AMZN,PUT,2026-04-17,255.0,27.95,28.45,0.0,0,312,0.30755,-0.65208,0.00933,-0.04744,0.47604,99,80,AMZN260417P00255000,2025-12-26 00:00:00,28.20,-0.55148
2025-12-27,AMZN,PUT,2026-04-17,260.0,31.6,32.15,31.73,1,66,0.30755,-0.6932,0.00887,-0.04287,0.45234,54,43,AMZN260417P00260000,2025-12-26 00:00:00,31.88,-0.59191
2025-12-27,AMZN,PUT,2026-04-17,265.0,35.45,36.05,0.0,0,75,0.31731,-0.72323,0.00819,-0.04072,0.43113,29,36,AMZN260417P00265000,2025-12-26 00:00:00,35.75,-0.62627
2025-12-27,AMZN,PUT,2026-04-17,270.0,39.55,40.15,40.26,1,76,0.31731,-0.75766,0.00765,-0.03548,0.40253,19,25,AMZN260417P00270000,2025-12-26 00:00:00,39.85,-0.66289
2025-12-27,AMZN,PUT,2026-04-17,275.0,43.75,44.45,0.0,0,85,0.31731,-0.78907,0.00707,-0.03004,0.37217,33,40,AMZN260417P00275000,2025-12-26 00:00:00,44.10,-0.69778
2025-12-27,AMZN,PUT,2026-04-17,280.0,48.15,48.85,0.0,0,92,0.32707,-0.80877,0.00647,-0.02765,0.35091,25,34,AMZN260417P00280000,2025-12-26 00:00:00,48.50,-0.72574
2025-12-27,AMZN,PUT,2026-04-17,285.0,52.65,53.45,0.0,0,451,0.33682,-0.82578,0.00593,-0.02534,0.33108,23,31,AMZN260417P00285000,2025-12-26 00:00:00,53.05,-0.75198
2025-12-27,AMZN,PUT,2026-04-17,290.0,57.3,58.15,58.4,1,102,0.34658,-0.84049,0.00544,-0.02315,0.31276,13,23,AMZN260417P00290000,2025-12-26 00:00:00,57.72,-0.77673
2025-12-27,AMZN,PUT,2026-04-17,295.0,61.15,63.45,0.0,0,0,0.35633,-0.85325,0.00501,-0.02107,0.29595,317,291,AMZN260417P00295000,2025-12-26 00:00:00,62.30,-0.80023
2025-12-27,AMZN,PUT,2026-04-17,300.0,66.0,69.0,0.0,0,0,0.37584,-0.85682,0.00467,-0.02225,0.29108,19,17,AMZN260417P00300000,2025-12-26 00:00:00,67.50,-0.81813
2025-12-27,AMZN,PUT,2026-04-17,305.0,70.9,74.05,0.0,0,0,0.39536,-0.85958,0.00438,-0.02355,0.28726,21,19,AMZN260417P00305000,2025-12-26 00:00:00,72.47,-0.83550
2025-12-27,AMZN,PUT,2026-04-17,310.0,76.05,78.95,0.0,0,0,0.41487,-0.86169,0.00413,-0.02496,0.28433,159,159,AMZN260417P00310000,2025-12-26 00:00:00,77.50,-0.85244
2025-12-27,AMZN,PUT,2026-04-17,315.0,80.95,84.0,0.0,0,0,0.43438,-0.86324,0.00392,-0.02647,0.28214,151,228,AMZN260417P00315000,2025-12-26 00:00:00,82.47,-0.86901
2025-12-27,AMZN,PUT,2026-04-17,320.0,86.05,88.95,0.0,0,0,0.45389,-0.86433,0.00373,-0.02809,0.2806,159,159,AMZN260417P00320000,2025-12-26 00:00:00,87.50,-0.88529
2025-12-27,AMZN,PUT,2026-04-17,325.0,90.95,94.05,0.0,0,0,0.4734,-0.86503,0.00356,-0.0298,0.27962,157,158,AMZN260417P00325000,2025-12-26 00:00:00,92.50,-0.90131
2025-12-27,AMZN,PUT,2026-04-17,330.0,96.05,98.95,0.0,0,0,0.48316,-0.87131,0.00338,-0.02844,0.27057,165,228,AMZN260417P00330000,2025-12-26 00:00:00,97.50,-0.92053
2025-12-27,AMZN,PUT,2026-04-17,340.0,106.0,108.95,0.0,0,0,0.52218,-0.87084,0.00313,-0.03232,0.27126,155,162,AMZN260417P00340000,2025-12-26 00:00:00,107.47,-0.95137
2025-12-27,AMZN,PUT,2026-04-17,350.0,116.0,118.95,0.0,0,0,0.55145,-0.87482,0.0029,-0.03334,0.26541,155,159,AMZN260417P00350000,2025-12-26 00:00:00,117.47,-0.98468
2025-12-27,AMZN,PUT,2026-04-17,235.0,15.9,16.05,15.85,72,1657,0.31731,-0.46372,0.00972,-0.06012,0.51172,135,30,AMZN260417P00235000,2025-12-26 00:00:00,15.98,-0.38061
2025-12-27,AMZN,PUT,2026-04-17,360.0,126.0,128.95,0.0,0,0,0.58072,-0.87765,0.00271,-0.03465,0.2612,187,187,AMZN260417P00360000,2025-12-26 00:00:00,127.47,-1.01726
2025-12-27,AMZN,PUT,2026-04-17,230.0,13.45,13.6,13.5,10,2565,0.31731,-0.4155,0.00954,-0.06015,0.50228,92,61,AMZN260417P00230000,2025-12-26 00:00:00,13.52,-0.33848
2025-12-27,AMZN,PUT,2026-04-17,220.0,9.45,9.6,9.45,49,2161,0.31731,-0.32049,0.00876,-0.05692,0.46091,167,94,AMZN260417P00220000,2025-12-26 00:00:00,9.52,-0.25748
2025-12-27,AMZN,PUT,2026-04-17,115.0,0.1,0.15,0.0,0,267,0.53194,-0.00502,0.00021,-0.00431,0.01869,120,46,AMZN260417P00115000,2025-12-26 00:00:00,0.12,-0.00395
2025-12-27,AMZN,PUT,2026-04-17,120.0,0.1,0.38,0.16,1,158,0.55145,-0.00927,0.00035,-0.00767,0.03212,87,13,AMZN260417P00120000,2025-12-26 00:00:00,0.24,-0.00736
2025-12-27,AMZN,PUT,2026-04-17,125.0,0.17,0.26,0.0,0,124,0.51243,-0.00895,0.00037,-0.0069,0.03114,41,6,AMZN260417P00125000,2025-12-26 00:00:00,0.22,-0.00705
2025-12-27,AMZN,PUT,2026-04-17,130.0,0.22,0.27,0.0,0,141,0.49292,-0.01053,0.00044,-0.00763,0.03591,3,3,AMZN260417P00130000,2025-12-26 00:00:00,0.24,-0.00828
2025-12-27,AMZN,PUT,2026-04-17,135.0,0.24,0.34,0.0,0,329,0.4734,-0.01232,0.00052,-0.00838,0.04116,9,36,AMZN260417P00135000,2025-12-26 00:00:00,0.29,-0.00966
2025-12-27,AMZN,PUT,2026-04-17,140.0,0.32,0.45,0.0,0,1040,0.46365,-0.01589,0.00067,-0.0102,0.05124,56,10,AMZN260417P00140000,2025-12-26 00:00:00,0.39,-0.01247
2025-12-27,AMZN,PUT,2026-04-17,145.0,0.39,0.55,0.0,0,382,0.45389,-0.02026,0.00084,-0.01226,0.06305,74,60,AMZN260417P00145000,2025-12-26 00:00:00,0.47,-0.01592
2025-12-27,AMZN,PUT,2026-04-17,150.0,0.53,0.65,0.57,3,632,0.44414,-0.02558,0.00104,-0.01456,0.07674,124,42,AMZN260417P00150000,2025-12-26 00:00:00,0.59,-0.02011
