snapshot_date,symbol,option_type,expiration_date,strike,bid,ask,last_price,volume,open_interest,implied_volatility,delta,gamma,theta,vega,ask_size,bid_size,contract_id,date,mark,rho
2025-12-27,AMZN,CALL,2026-02-20,110.0,121.4,125.05,113.52,0,93,0.76608,0.99613,0.00016,-0.01798,0.01048,151,152,AMZN260220C00110000,2025-12-26 00:00:00,123.22,0.16631
2025-12-27,AMZN,CALL,2026-02-20,245.0,7.3,7.4,7.34,348,9457,0.32707,0.38192,0.0128,-0.10954,0.34731,75,35,AMZN260220C00245000,2025-12-26 00:00:00,7.35,0.12489
2025-12-27,AMZN,CALL,2026-02-20,250.0,5.7,5.8,5.75,796,28871,0.32707,0.32342,0.01206,-0.10245,0.32714,56,115,AMZN260220C00250000,2025-12-26 00:00:00,5.75,0.10636
2025-12-27,AMZN,CALL,2026-02-20,255.0,4.4,4.5,4.45,376,15392,0.31731,0.26257,0.01128,-0.08978,0.29692,81,190,AMZN260220C00255000,2025-12-26 00:00:00,4.45,0.08703
2025-12-27,AMZN,CALL,2026-02-20,260.0,3.35,3.45,3.41,555,11203,0.31731,0.21427,0.01009,-0.07988,0.26559,60,185,AMZN260220C00260000,2025-12-26 00:00:00,3.40,0.07134
2025-12-27,AMZN,CALL,2026-02-20,265.0,2.58,2.63,2.63,150,7983,0.31731,0.17234,0.00883,-0.06961,0.2325,76,23,AMZN260220C00265000,2025-12-26 00:00:00,2.60,0.05761
2025-12-27,AMZN,CALL,2026-02-20,270.0,1.97,2.0,1.97,640,17813,0.31731,0.13669,0.00758,-0.05948,0.19943,61,1,AMZN260220C00270000,2025-12-26 00:00:00,1.98,0.04585
2025-12-27,AMZN,CALL,2026-02-20,275.0,1.49,1.52,1.53,214,11837,0.32707,0.11466,0.0065,-0.05402,0.17641,67,55,AMZN260220C00275000,2025-12-26 00:00:00,1.50,0.03848
2025-12-27,AMZN,CALL,2026-02-20,280.0,1.12,1.16,1.16,309,6580,0.32707,0.08967,0.00544,-0.04504,0.1475,117,149,AMZN260220C00280000,2025-12-26 00:00:00,1.14,0.03019
2025-12-27,AMZN,CALL,2026-02-20,285.0,0.85,0.88,0.87,25,2335,0.32707,0.06931,0.00447,-0.03696,0.12136,59,128,AMZN260220C00285000,2025-12-26 00:00:00,0.86,0.02340
2025-12-27,AMZN,CALL,2026-02-20,290.0,0.64,0.68,0.66,77,3495,0.32707,0.05297,0.00363,-0.02988,0.09835,170,139,AMZN260220C00290000,2025-12-26 00:00:00,0.66,0.01792
2025-12-27,AMZN,CALL,2026-02-20,295.0,0.48,0.52,0.52,44,2271,0.33682,0.04497,0.00309,-0.02694,0.08629,100,235,AMZN260220C00295000,2025-12-26 00:00:00,0.50,0.01521
2025-12-27,AMZN,CALL,2026-02-20,300.0,0.38,0.4,0.39,237,8755,0.33682,0.03415,0.00247,-0.02149,0.06896,48,20,AMZN260220C00300000,2025-12-26 00:00:00,0.39,0.01158
2025-12-27,AMZN,CALL,2026-02-20,305.0,0.27,0.32,0.29,48,1363,0.33682,0.02569,0.00195,-0.01694,0.05445,306,159,AMZN260220C00305000,2025-12-26 00:00:00,0.30,0.00873
2025-12-27,AMZN,CALL,2026-02-20,310.0,0.21,0.25,0.25,0,2540,0.34658,0.02224,0.00168,-0.01542,0.04824,164,213,AMZN260220C00310000,2025-12-26 00:00:00,0.23,0.00755
2025-12-27,AMZN,CALL,2026-02-20,315.0,0.16,0.2,0.19,237,638,0.34658,0.01669,0.00132,-0.01207,0.03781,206,240,AMZN260220C00315000,2025-12-26 00:00:00,0.18,0.00568
2025-12-27,AMZN,CALL,2026-02-20,320.0,0.12,0.15,0.14,3,5791,0.34658,0.01244,0.00102,-0.00935,0.02934,1,248,AMZN260220C00320000,2025-12-26 00:00:00,0.14,0.00424
2025-12-27,AMZN,CALL,2026-02-20,325.0,0.1,0.12,0.11,15,709,0.35633,0.01103,0.00089,-0.00866,0.02644,1,1,AMZN260220C00325000,2025-12-26 00:00:00,0.11,0.00376
2025-12-27,AMZN,CALL,2026-02-20,330.0,0.07,0.1,0.09,1,890,0.35633,0.00823,0.00069,-0.00669,0.02046,1,152,AMZN260220C00330000,2025-12-26 00:00:00,0.09,0.00280
2025-12-27,AMZN,CALL,2026-02-20,335.0,0.05,0.1,0.05,0,389,0.36609,0.00743,0.00062,-0.00628,0.0187,187,187,AMZN260220C00335000,2025-12-26 00:00:00,0.08,0.00253
2025-12-27,AMZN,CALL,2026-02-20,340.0,0.04,0.07,0.05,42,341,0.36609,0.00556,0.00048,-0.00485,0.01446,50,199,AMZN260220C00340000,2025-12-26 00:00:00,0.06,0.00190
2025-12-27,AMZN,CALL,2026-02-20,350.0,0.02,0.06,0.03,2010,4961,0.37584,0.00383,0.00033,-0.00357,0.01039,143,187,AMZN260220C00350000,2025-12-26 00:00:00,0.04,0.00131
2025-12-27,AMZN,CALL,2026-02-20,240.0,9.2,9.3,9.25,673,25755,0.32707,0.44453,0.01326,-0.11447,0.35983,41,31,AMZN260220C00240000,2025-12-26 00:00:00,9.25,0.14445
2025-12-27,AMZN,CALL,2026-02-20,235.0,11.4,11.5,11.51,661,15220,0.32707,0.50991,0.01339,-0.11677,0.36323,4,114,AMZN260220C00235000,2025-12-26 00:00:00,11.45,0.16452
2025-12-27,AMZN,CALL,2026-02-20,230.0,13.95,14.1,14.05,2674,22506,0.33682,0.57569,0.01277,-0.11924,0.35678,52,141,AMZN260220C00230000,2025-12-26 00:00:00,14.02,0.18371
