snapshot_date,symbol,option_type,expiration_date,strike,bid,ask,last_price,volume,open_interest,implied_volatility,delta,gamma,theta,vega,ask_size,bid_size,contract_id,date,mark,rho
2025-12-27,AMZN,PUT,2026-06-18,210.0,10.15,10.3,10.18,2290,9697,0.34658,-0.26833,0.00592,-0.04545,0.52918,108,69,AMZN260618P00210000,2025-12-26 00:00:00,10.23,-0.34682
2025-12-27,AMZN,PUT,2026-06-18,80.0,0.05,0.31,0.0,0,930,0.65876,-0.00451,0.00012,-0.00389,0.02117,79,4,AMZN260618P00080000,2025-12-26 00:00:00,0.18,-0.00582
2025-12-27,AMZN,PUT,2026-06-18,85.0,0.1,0.13,0.0,0,300,0.60023,-0.00371,0.00011,-0.00297,0.01778,70,2,AMZN260618P00085000,2025-12-26 00:00:00,0.12,-0.00471
2025-12-27,AMZN,PUT,2026-06-18,90.0,0.12,0.35,0.0,0,341,0.60999,-0.00611,0.00018,-0.0047,0.02776,47,4,AMZN260618P00090000,2025-12-26 00:00:00,0.23,-0.00783
2025-12-27,AMZN,PUT,2026-06-18,95.0,0.1,0.39,0.0,0,283,0.58072,-0.00664,0.0002,-0.00481,0.02986,63,4,AMZN260618P00095000,2025-12-26 00:00:00,0.24,-0.00845
2025-12-27,AMZN,PUT,2026-06-18,100.0,0.15,0.23,0.0,0,4374,0.54169,-0.0064,0.00021,-0.00433,0.02889,28,79,AMZN260618P00100000,2025-12-26 00:00:00,0.19,-0.00806
2025-12-27,AMZN,PUT,2026-06-18,105.0,0.23,0.28,0.0,0,1937,0.53194,-0.0083,0.00027,-0.00534,0.03634,133,150,AMZN260618P00105000,2025-12-26 00:00:00,0.26,-0.01046
2025-12-27,AMZN,PUT,2026-06-18,110.0,0.27,0.34,0.0,0,3645,0.51243,-0.0096,0.00031,-0.00583,0.0413,150,33,AMZN260618P00110000,2025-12-26 00:00:00,0.31,-0.01207
2025-12-27,AMZN,PUT,2026-06-18,115.0,0.36,0.41,0.4,3,912,0.50267,-0.01216,0.00039,-0.00701,0.05072,124,130,AMZN260618P00115000,2025-12-26 00:00:00,0.39,-0.01530
2025-12-27,AMZN,PUT,2026-06-18,120.0,0.44,0.5,0.46,40,3024,0.49292,-0.0152,0.00048,-0.00831,0.0615,147,78,AMZN260618P00120000,2025-12-26 00:00:00,0.47,-0.01914
2025-12-27,AMZN,PUT,2026-06-18,125.0,0.54,0.6,0.57,2,4722,0.48316,-0.01879,0.00059,-0.00974,0.07373,181,158,AMZN260618P00125000,2025-12-26 00:00:00,0.57,-0.02368
2025-12-27,AMZN,PUT,2026-06-18,130.0,0.65,0.71,0.0,0,3946,0.46365,-0.02115,0.00068,-0.0103,0.0815,180,181,AMZN260618P00130000,2025-12-26 00:00:00,0.68,-0.02655
2025-12-27,AMZN,PUT,2026-06-18,135.0,0.8,0.84,0.0,0,3875,0.45389,-0.02577,0.00082,-0.01188,0.09624,100,53,AMZN260618P00135000,2025-12-26 00:00:00,0.82,-0.03237
2025-12-27,AMZN,PUT,2026-06-18,360.0,125.8,129.15,0.0,0,0,0.52218,-0.83745,0.00293,-0.02709,0.39467,192,226,AMZN260618P00360000,2025-12-26 00:00:00,127.47,-1.53589
2025-12-27,AMZN,PUT,2026-06-18,140.0,0.95,0.99,0.0,0,3246,0.44414,-0.03114,0.00098,-0.01356,0.11265,120,88,AMZN260618P00140000,2025-12-26 00:00:00,0.97,-0.03913
2025-12-27,AMZN,PUT,2026-06-18,150.0,1.33,1.39,1.37,9,7424,0.42462,-0.04448,0.00138,-0.01722,0.15076,115,101,AMZN260618P00150000,2025-12-26 00:00:00,1.36,-0.05594
2025-12-27,AMZN,PUT,2026-06-18,155.0,1.6,1.65,1.68,1,4867,0.41487,-0.05266,0.00161,-0.01918,0.17254,118,107,AMZN260618P00155000,2025-12-26 00:00:00,1.62,-0.06626
2025-12-27,AMZN,PUT,2026-06-18,160.0,1.9,1.95,1.93,25,10460,0.40511,-0.06199,0.00188,-0.02121,0.19618,35,82,AMZN260618P00160000,2025-12-26 00:00:00,1.92,-0.07803
2025-12-27,AMZN,PUT,2026-06-18,165.0,2.27,2.32,2.33,5,6363,0.39536,-0.0726,0.00218,-0.02327,0.22167,64,79,AMZN260618P00165000,2025-12-26 00:00:00,2.29,-0.09142
2025-12-27,AMZN,PUT,2026-06-18,170.0,2.69,2.76,2.73,8,12321,0.3856,-0.08463,0.00251,-0.02536,0.24899,76,68,AMZN260618P00170000,2025-12-26 00:00:00,2.72,-0.10661
2025-12-27,AMZN,PUT,2026-06-18,175.0,3.2,3.3,3.27,246,7429,0.37584,-0.09822,0.00287,-0.02744,0.27807,119,89,AMZN260618P00175000,2025-12-26 00:00:00,3.25,-0.12378
2025-12-27,AMZN,PUT,2026-06-18,180.0,3.8,3.9,3.84,37,9510,0.37584,-0.11836,0.00328,-0.03121,0.31805,99,97,AMZN260618P00180000,2025-12-26 00:00:00,3.85,-0.14996
2025-12-27,AMZN,PUT,2026-06-18,185.0,4.5,4.65,4.6,26,6065,0.36609,-0.13577,0.00371,-0.03321,0.34993,143,113,AMZN260618P00185000,2025-12-26 00:00:00,4.58,-0.17211
2025-12-27,AMZN,PUT,2026-06-18,190.0,5.35,5.45,5.39,96,11776,0.36609,-0.16011,0.00414,-0.03684,0.39079,80,94,AMZN260618P00190000,2025-12-26 00:00:00,5.40,-0.20409
2025-12-27,AMZN,PUT,2026-06-18,195.0,6.3,6.45,6.33,199,5266,0.35633,-0.18172,0.00461,-0.03854,0.42379,90,69,AMZN260618P00195000,2025-12-26 00:00:00,6.38,-0.23181
2025-12-27,AMZN,PUT,2026-06-18,200.0,7.45,7.55,7.45,19,19657,0.35633,-0.21015,0.00504,-0.04175,0.46288,58,47,AMZN260618P00200000,2025-12-26 00:00:00,7.50,-0.26966
2025-12-27,AMZN,PUT,2026-06-18,205.0,8.7,8.85,8.75,220,5104,0.34658,-0.2362,0.00554,-0.04292,0.49474,74,51,AMZN260618P00205000,2025-12-26 00:00:00,8.77,-0.30338
2025-12-27,AMZN,PUT,2026-06-18,145.0,1.13,1.18,1.15,2,3984,0.43438,-0.03734,0.00117,-0.01535,0.13081,142,95,AMZN260618P00145000,2025-12-26 00:00:00,1.15,-0.04695
2025-12-27,AMZN,PUT,2026-06-18,370.0,135.8,139.15,0.0,0,0,0.55145,-0.83747,0.00278,-0.0294,0.39464,184,175,AMZN260618P00370000,2025-12-26 00:00:00,137.48,-1.58415
