snapshot_date,symbol,option_type,expiration_date,strike,bid,ask,last_price,volume,open_interest,implied_volatility,delta,gamma,theta,vega,ask_size,bid_size,contract_id,date,mark,rho
2025-12-27,AMZN,PUT,2026-01-23,125.0,0.0,0.24,0.0,0,3,0.72706,-0.0007,5e-05,-0.002,0.00155,59,0,AMZN260123P00125000,2025-12-26 00:00:00,0.01,-0.00013
2025-12-27,AMZN,PUT,2026-01-23,245.0,13.65,13.85,13.52,10,26,0.22951,-0.7724,0.02042,-0.0604,0.19441,27,18,AMZN260123P00245000,2025-12-26 00:00:00,13.75,-0.14827
2025-12-27,AMZN,PUT,2026-01-23,250.0,17.6,18.25,17.77,7,49,0.23926,-0.84579,0.01541,-0.04394,0.15294,82,82,AMZN260123P00250000,2025-12-26 00:00:00,17.93,-0.16466
2025-12-27,AMZN,PUT,2026-01-23,255.0,22.2,22.9,22.69,6,161,0.24902,-0.89672,0.0112,-0.02841,0.11571,81,62,AMZN260123P00255000,2025-12-26 00:00:00,22.55,-0.17724
2025-12-27,AMZN,PUT,2026-01-23,260.0,25.8,29.15,27.65,1,1,0.28804,-0.90746,0.00894,-0.03112,0.10676,354,348,AMZN260123P00260000,2025-12-26 00:00:00,27.48,-0.18298
2025-12-27,AMZN,PUT,2026-01-23,265.0,30.8,34.25,0.0,0,0,0.32707,-0.91423,0.00744,-0.03448,0.10089,151,151,AMZN260123P00265000,2025-12-26 00:00:00,32.52,-0.18804
2025-12-27,AMZN,PUT,2026-01-23,270.0,35.8,39.15,0.0,0,0,0.35633,-0.92458,0.00619,-0.03308,0.09155,151,160,AMZN260123P00270000,2025-12-26 00:00:00,37.47,-0.19367
2025-12-27,AMZN,PUT,2026-01-23,275.0,40.8,44.25,0.0,0,0,0.39536,-0.92676,0.00546,-0.03747,0.08952,150,150,AMZN260123P00275000,2025-12-26 00:00:00,42.52,-0.19792
2025-12-27,AMZN,PUT,2026-01-23,280.0,45.8,49.15,0.0,0,0,0.42462,-0.93285,0.00475,-0.03713,0.08374,151,160,AMZN260123P00280000,2025-12-26 00:00:00,47.47,-0.20281
2025-12-27,AMZN,PUT,2026-01-23,285.0,50.8,54.25,0.0,0,0,0.46365,-0.93304,0.00435,-0.04231,0.08356,151,151,AMZN260123P00285000,2025-12-26 00:00:00,52.52,-0.20672
2025-12-27,AMZN,PUT,2026-01-23,290.0,55.8,59.15,0.0,0,0,0.49292,-0.93691,0.0039,-0.04276,0.07978,151,160,AMZN260123P00290000,2025-12-26 00:00:00,57.47,-0.21123
2025-12-27,AMZN,PUT,2026-01-23,295.0,60.8,64.3,0.0,0,0,0.53194,-0.93609,0.00365,-0.0486,0.08059,26,1,AMZN260123P00295000,2025-12-26 00:00:00,62.55,-0.21496
2025-12-27,AMZN,PUT,2026-01-23,300.0,65.8,69.2,0.0,0,0,0.55145,-0.94221,0.00326,-0.04477,0.07449,150,160,AMZN260123P00300000,2025-12-26 00:00:00,67.50,-0.21982
2025-12-27,AMZN,PUT,2026-01-23,305.0,70.8,74.25,0.0,0,0,0.59047,-0.94065,0.00311,-0.05116,0.07606,150,150,AMZN260123P00305000,2025-12-26 00:00:00,72.53,-0.22343
2025-12-27,AMZN,PUT,2026-01-23,310.0,75.8,79.2,0.0,0,0,0.60999,-0.94534,0.00282,-0.048,0.07129,150,166,AMZN260123P00310000,2025-12-26 00:00:00,77.50,-0.22805
